cid,compound,aveaffinty
153999,CHEMBL91829,640.0
5329102,CHEMBL535,460.0
5353940,CHEMBL278041,1700.0
5494449,CHEMBL572878,6500.0
9977819,CHEMBL522892,530.0
10138259,CHEMBL1721885,430.0
10427712,CHEMBL230011,1800.0
11213558,CHEMBL475251,4000.0
11314340,CHEMBL379218,620.0
11409972,CHEMBL574738,3000.0
11427553,CHEMBL1908397,1500.0
11485656,CHEMBL223360,1700.0
16038120,CHEMBL509032,2000.0
16722836,CHEMBL1287853,8000.0
16725726,CHEMBL494089,140.0
24905147,CHEMBL1241674,4000.0
44299148,CHEMBL162,17.0
57397989,CHEMBL1908392,380.0
71717270,CHEMBL2309006,1.0
