cid,compound,aveaffinty
216239,CHEMBL1336,9600.0
447077,CHEMBL386051,140.0
3025986,CHEMBL296468,1700.0
5329102,CHEMBL535,23.0
5494449,CHEMBL572878,15.0
6450551,CHEMBL1289926,1700.0
9977819,CHEMBL522892,2.0
10138259,CHEMBL1721885,42.0
11314340,CHEMBL379218,400.0
11427553,CHEMBL1908397,4.3
16722836,CHEMBL1287853,9700.0
24889392,CHEMBL576982,410.0
24905147,CHEMBL1241674,360.0
44299148,CHEMBL162,140.0
57397989,CHEMBL1908392,110.0
57399640,CHEMBL1908393,3000.0
71717270,CHEMBL2309006,12.0
