cid,compound,aveaffinty
9955930,CHEMBL2208339,92.0
53320361,CHEMBL1672380,43.0
71450762,CHEMBL2208299,227.0
71452593,CHEMBL2208316,425.0
71454352,CHEMBL2208305,142.0
71454353,CHEMBL2208306,424.0
71454357,CHEMBL2208323,672.0
71454358,CHEMBL2208325,94.0
71454359,CHEMBL2208326,417.0
71456101,CHEMBL2208303,117.0
71456102,CHEMBL2208304,1620.0
71456103,CHEMBL2208312,47.0
71456104,CHEMBL2208322,9.0
71457908,CHEMBL2208296,136.0
71457909,CHEMBL2208319,4.0
71457910,CHEMBL2208320,155.0
71461185,CHEMBL2204019,2015.0
71463271,CHEMBL2208294,141.0
71463273,CHEMBL2208307,208.0
71463275,CHEMBL2208317,3196.0
71463276,CHEMBL2208334,206.0
71463277,CHEMBL2208337,590.0
71463278,CHEMBL2208338,4.0
71463279,CHEMBL2208340,22.0
