cid,compound,aveaffinty
3025986,CHEMBL296468,2800.0
5328940,CHEMBL288441,1200.0
5329102,CHEMBL535,23.0
9977819,CHEMBL522892,55.0
10138259,CHEMBL1721885,82.0
10461815,CHEMBL450786,2000.0
11213558,CHEMBL475251,14.0
11314340,CHEMBL379218,8000.0
11409972,CHEMBL574738,3700.0
11427553,CHEMBL1908397,53.0
11626560,CHEMBL601719,1000.0
16038120,CHEMBL509032,0.83
16722836,CHEMBL1287853,270.0
16725726,CHEMBL494089,5900.0
25126798,CHEMBL1789941,300.0
44299148,CHEMBL162,9.9
57397989,CHEMBL1908392,340.0
71717270,CHEMBL2309006,1000.0
