cid,compound,aveaffinty
176167,CHEMBL300138,1300.0
3025986,CHEMBL296468,272.0
5287969,CHEMBL428690,4.7
5329921,CHEMBL297570,550.0
5330790,CHEMBL191003,470.0
6918852,CHEMBL384304,15.0
9813758,CHEMBL249697,1900.0
9842276,CHEMBL1922219,107.0
10461815,CHEMBL450786,1800.0
11314340,CHEMBL379218,180.0
11338033,CHEMBL445813,5.8
11409972,CHEMBL574738,190.0
11485656,CHEMBL223360,3000.0
16037675,CHEMBL210540,2500.0
16722836,CHEMBL1287853,8800.0
25169528,CHEMBL452601,770.0
25169529,CHEMBL452602,120.0
25195254,CHEMBL496567,355.0
44299148,CHEMBL162,100.0
44413509,CHEMBL424696,2.5
44413527,CHEMBL212049,26.0
44563119,CHEMBL455194,1500.0
44563120,CHEMBL455195,680.0
44563155,CHEMBL509012,810.0
44563156,CHEMBL508506,1600.0
44563157,CHEMBL454645,370.0
44563158,CHEMBL454646,270.0
44563194,CHEMBL455450,3200.0
44563195,CHEMBL510566,4100.0
44581008,CHEMBL495557,3500.0
57399640,CHEMBL1908393,1600.0
71717270,CHEMBL2309006,530.0
