cid,compound,aveaffinty
447077,CHEMBL386051,340.0
644241,CHEMBL255863,1000.0
3062316,CHEMBL1421,6.9
5328940,CHEMBL288441,210.0
11396738,CHEMBL606964,1250.0
11485656,CHEMBL223360,1400.0
11712649,CHEMBL259084,3500.0
16038120,CHEMBL509032,1900.0
25138012,CHEMBL249097,81.0
46175112,CHEMBL1078785,1000.0
46175114,CHEMBL1077740,228.0
46175116,CHEMBL1078840,87.0
46882439,CHEMBL1078965,20000.0
46882442,CHEMBL1079075,20000.0
46882444,CHEMBL1078902,20000.0
46882506,CHEMBL1077512,20000.0
46882510,CHEMBL1080221,20000.0
46882511,CHEMBL1080222,20000.0
46882512,CHEMBL1080223,15000.0
46882570,CHEMBL1081498,260.0
46882571,CHEMBL1081499,15000.0
46882573,CHEMBL1080956,20000.0
46882574,CHEMBL1080957,2000.0
46882575,CHEMBL1080958,20000.0
46882576,CHEMBL1080959,190.0
46882615,CHEMBL1078107,66.0
46882616,CHEMBL1077571,77.0
46882617,CHEMBL1078108,200.0
46882618,CHEMBL1078109,240.0
46882619,CHEMBL1078214,63.0
46882659,CHEMBL1078726,20000.0
46882662,CHEMBL1078238,20000.0
46882663,CHEMBL1078239,20000.0
46882704,CHEMBL1077850,15000.0
46882706,CHEMBL1078738,460.0
46882707,CHEMBL1078739,60.0
46882742,CHEMBL1078542,20000.0
46882743,CHEMBL1077738,20000.0
46882744,CHEMBL1077739,79.0
46882745,CHEMBL1077741,173.0
57399640,CHEMBL1908393,85.0
71718651,CHEMBL2322989,4400.0
