cid,compound,aveaffinty
237,CHEMBL7568,3505.5
774,CHEMBL90,10848.582
2157,CHEMBL633,10467.0
2160,CHEMBL629,724.0
2247,CHEMBL296419,1668.0
2726,CHEMBL71,2604.0
2756,CHEMBL30,2826.0
2801,CHEMBL415,2032.0
2812,CHEMBL104,5122.0
2818,CHEMBL42,3580.0
2913,CHEMBL516,196.5
3042,CHEMBL1123,1611.5
3077,CHEMBL12344,25118.86
3158,CHEMBL1628227,1851.5
3191,CHEMBL305660,2891.4
3198,CHEMBL808,1578.5
3372,CHEMBL726,1215.5
3559,CHEMBL54,1156.5
3827,CHEMBL534,4094.5
3955,CHEMBL841,3055.5
4011,CHEMBL21731,396.5
4184,CHEMBL6437,1000.0
4189,CHEMBL91,6693.5
4543,CHEMBL445,2314.5
4601,CHEMBL900,6903.0
4926,CHEMBL564,2834.0
4927,CHEMBL643,1155.5
5039,CHEMBL1790041,79.43
5073,CHEMBL85,1470.5
5105,CHEMBL46102,251.19
5291,CHEMBL941,1946.5
5452,CHEMBL479,942.0
6279,CHEMBL717,27686.5
11057,CHEMBL64894,1145.5
26987,CHEMBL1626,367.0
28693,CHEMBL19215,967.0
28864,CHEMBL157138,1031.0
33036,CHEMBL1201353,8298.0
37463,CHEMBL275443,7943.28
41376,CHEMBL12608,501.19
47576,CHEMBL295698,21689.5
50287,CHEMBL269646,15.85
57469,CHEMBL1282,1493.5
65808,CHEMBL197,2568.5
104903,CHEMBL1630578,14002.0
124087,CHEMBL1172,1089.5
126688,CHEMBL293762,6309.57
181743,CHEMBL467094,672.0
182527,CHEMBL325327,2570.4
657255,CHEMBL588119,98.3
1201549,CHEMBL1201203,1195.5
2733526,CHEMBL83,9318.0
3032915,CHEMBL12160,3981.07
5702160,CHEMBL902,41.5
9802248,CHEMBL426786,9105.0
9805944,CHEMBL1627,1.7
9822631,CHEMBL360791,1774.0
9872676,CHEMBL210514,1220.0
9889247,CHEMBL223024,123.0
9889248,CHEMBL222853,691.0
9906447,CHEMBL555146,1708.0
9932752,CHEMBL387391,10000.0
9974306,CHEMBL72372,1584.89
10103168,CHEMBL13559,2500.0
10138404,CHEMBL374218,10000.0
10139591,CHEMBL222356,1500.0
10139592,CHEMBL223837,870.0
10140544,CHEMBL385311,2100.0
10141470,CHEMBL361805,1858.0
10161929,CHEMBL374869,4517.0
10162727,CHEMBL222139,3000.0
10202996,CHEMBL222372,1334.0
10204866,CHEMBL222881,500.0
10205121,CHEMBL185489,10000.0
10226501,CHEMBL376202,3200.0
10273238,CHEMBL222985,630.0
10279311,CHEMBL221730,3059.0
10298838,CHEMBL437519,2900.0
10374457,CHEMBL13795,696.0
10466840,CHEMBL72424,10000.0
10478188,CHEMBL360712,5350.0
11166846,CHEMBL221462,225.0
11189839,CHEMBL221664,2150.0
11202401,CHEMBL374755,950.0
11211919,CHEMBL222984,3050.0
11212029,CHEMBL222142,3850.0
11238716,CHEMBL221414,500.0
11247290,CHEMBL374059,5600.0
11247939,CHEMBL374754,3100.0
11259138,CHEMBL223882,3982.0
11282005,CHEMBL183706,3272.0
11293983,CHEMBL221413,260.0
11328514,CHEMBL376025,850.0
11329753,CHEMBL222083,1397.0
11329754,CHEMBL387390,1500.0
11340290,CHEMBL181278,779.0
11351801,CHEMBL221716,6700.0
11362693,CHEMBL385133,1185.0
11363750,CHEMBL222214,5600.0
11385692,CHEMBL374675,880.0
11396873,CHEMBL374585,500.0
11430513,CHEMBL222217,2095.0
11443495,CHEMBL221718,2900.0
11476077,CHEMBL373534,1915.0
11496610,CHEMBL474991,850.0
11676174,CHEMBL199824,302.0
11785584,CHEMBL374459,1025.0
11829635,CHEMBL418470,93.0
11948707,CHEMBL426317,2126.0
17747460,CHEMBL1767164,10000.0
25149335,CHEMBL483406,67.305
25149521,CHEMBL471413,78.0
25149613,CHEMBL472441,120.0
25149708,CHEMBL502339,109.0
42625221,CHEMBL514641,81.28
42625222,CHEMBL474449,954.99
42625223,CHEMBL474617,346.74
42625224,CHEMBL475620,30.2
42625303,CHEMBL475621,371.54
42625304,CHEMBL471724,109.65
42625384,CHEMBL443896,724.44
42625386,CHEMBL465170,141.25
42626109,CHEMBL474447,36.31
42626110,CHEMBL474448,288.4
42626111,CHEMBL515428,83.18
44403829,CHEMBL196143,251.19
44455426,CHEMBL402143,3178.0
44478385,CHEMBL1078642,4073.8
44582675,CHEMBL515472,2428.0
44582676,CHEMBL516088,1757.0
44582678,CHEMBL476839,1156.0
44582705,CHEMBL490632,827.0
46830167,CHEMBL1096429,79.43
46887041,CHEMBL1096428,120.23
46887042,CHEMBL1096430,18.62
46887043,CHEMBL1096431,6.46
46887076,CHEMBL1098110,50.12
46887077,CHEMBL1098441,53.7
46887078,CHEMBL1098442,28.18
46887079,CHEMBL1094142,9.33
46887080,CHEMBL1094452,20.42
46887115,CHEMBL1094144,28.84
46890166,CHEMBL1086105,131.0
53320642,CHEMBL1628560,0.3
53320671,CHEMBL1628681,15.0
56963799,CHEMBL2031737,923.0
71450707,CHEMBL2207640,5500.0
71452172,CHEMBL2203551,5157.0
71454294,CHEMBL2207639,6100.0
71454295,CHEMBL2207641,530.0
71456046,CHEMBL2207637,3200.0
71457844,CHEMBL2207638,4200.0
71459761,CHEMBL2207642,460.0
