cid,compound,aveaffinty
5291,CHEMBL941,1290.73333333
42723,CHEMBL16699,400.0
72035,CHEMBL197585,375.0
72512,CHEMBL19954,700.0
91643,CHEMBL26559,400.0
123631,CHEMBL939,3866.66666667
149478,CHEMBL279472,2250.0
149480,CHEMBL282444,1300.0
151193,CHEMBL75232,700.0
153999,CHEMBL91829,3622.85714286
156422,CHEMBL103667,892.0
176167,CHEMBL300138,3150.0
176870,CHEMBL553,2240.0
216239,CHEMBL1336,185.8
447077,CHEMBL386051,91.3
447700,CHEMBL327127,636.0
644241,CHEMBL255863,206.57
3038522,CHEMBL124660,170.055555556
3062316,CHEMBL1421,1.762
3068873,CHEMBL55137,3050.0
3081361,CHEMBL24828,553.777777778
5287969,CHEMBL428690,7466.66666667
5328940,CHEMBL288441,289.0
5329098,CHEMBL276711,400.0
5329102,CHEMBL535,50.8436363636
5330524,CHEMBL574059,290.0
5330790,CHEMBL191003,1572.5
5494449,CHEMBL572878,824.285714286
5703619,CHEMBL2347053,10.0
6419387,CHEMBL78303,2500.0
6419388,CHEMBL431006,1000.0
6419389,CHEMBL309331,1400.0
6419390,CHEMBL75462,3000.0
6419391,CHEMBL306295,7900.0
6419392,CHEMBL75196,700.0
6419393,CHEMBL75034,3500.0
6419394,CHEMBL74197,2000.0
6419395,CHEMBL77555,2700.0
6450551,CHEMBL1289926,913.78625
6539971,CHEMBL197592,32.0
6539972,CHEMBL371329,9.0
6539983,CHEMBL366241,28.0
6539985,CHEMBL196363,6.0
6539988,CHEMBL438797,68.0
6539989,CHEMBL198267,83.0
6539990,CHEMBL445394,50.0
6539991,CHEMBL371889,19.0
6539992,CHEMBL365784,15.0
6539994,CHEMBL196747,27.0
6539995,CHEMBL196499,33.0
6539996,CHEMBL194321,110.0
6539997,CHEMBL382517,22.0
6539998,CHEMBL372174,29.0
6539999,CHEMBL195955,50.0
6540000,CHEMBL194236,48.0
6540001,CHEMBL370325,140.0
6540003,CHEMBL371206,19.0
6540004,CHEMBL381034,175.0
6540005,CHEMBL381207,182.0
6540006,CHEMBL197635,160.0
6540007,CHEMBL198601,400.0
6540008,CHEMBL382112,930.0
6540009,CHEMBL194842,580.0
6540010,CHEMBL372388,800.0
6540012,CHEMBL371225,82.0
6540015,CHEMBL371379,790.0
6540016,CHEMBL369908,960.0
6540017,CHEMBL197353,37.0
6540018,CHEMBL198155,360.0
6540019,CHEMBL198297,26.0
6540020,CHEMBL196636,810.0
6540021,CHEMBL425749,27.0
6540022,CHEMBL371332,200.0
6540023,CHEMBL194366,180.0
6540024,CHEMBL371510,38.0
6540025,CHEMBL196615,54.0
6540026,CHEMBL370545,28.0
6914611,CHEMBL383264,26200.0
9805421,CHEMBL567068,421.0
9813758,CHEMBL249697,4800.0
9850161,CHEMBL352308,100.0
9869779,CHEMBL1908396,954.15125
9933475,CHEMBL491473,163.7275
9977819,CHEMBL522892,207.55
10006987,CHEMBL565366,235.0
10029735,CHEMBL570175,766.0
10070245,CHEMBL566636,491.0
10074640,CHEMBL1908391,405.5
10113978,CHEMBL477772,183.377777778
10138259,CHEMBL1721885,88.28625
10181075,CHEMBL1765715,245.0
10275001,CHEMBL150894,57.0
10302451,CHEMBL217092,200.0
10345191,CHEMBL566635,239.0
10361267,CHEMBL1668411,9.6
10461815,CHEMBL450786,3298.57142857
11154134,CHEMBL424943,41.0
11177668,CHEMBL222728,69.0
11178869,CHEMBL373845,290.0
11213558,CHEMBL475251,56.45
11234052,CHEMBL377300,692.333333333
11244819,CHEMBL219722,44.0
11245809,CHEMBL374752,5.0
11259128,CHEMBL219727,39.0
11268741,CHEMBL221053,42.0
11271710,CHEMBL223478,50.0
11314310,CHEMBL220057,17.0
11314340,CHEMBL379218,3700.0
11337894,CHEMBL375670,13.0
11340683,CHEMBL376245,53.0
11371508,CHEMBL376307,42.0
11404903,CHEMBL426887,850.0
11407736,CHEMBL223361,150.0
11409972,CHEMBL574738,70.2375
11417108,CHEMBL223583,34.0
11427553,CHEMBL1908397,180.625
11428396,CHEMBL373798,15.0
11442891,CHEMBL402548,407.0
11465254,CHEMBL223572,400.0
11473904,CHEMBL220049,20.0
11485656,CHEMBL223360,138.266666667
11511361,CHEMBL2158227,210.0
11590078,CHEMBL223971,12.0
11604142,CHEMBL1835870,4.0
11620410,CHEMBL231568,30.0
11626560,CHEMBL601719,2250.0
11632737,CHEMBL377734,370.0
11656518,CHEMBL558752,2179.125
11662314,CHEMBL195828,43.0
11667893,CHEMBL572881,81.15
11676971,CHEMBL1908842,41.0
12733993,CHEMBL197610,2100.0
15983966,CHEMBL1908394,4400.0
16007391,CHEMBL215152,1081.7375
16038120,CHEMBL509032,244.5
16043229,CHEMBL213910,18.0
16043241,CHEMBL376951,11.0
16043242,CHEMBL262433,7.0
16043304,CHEMBL213618,110.0
16109036,CHEMBL386637,2800.0
16124774,CHEMBL376077,86.0
16124775,CHEMBL223304,48.0
16124831,CHEMBL426004,42.0
16124974,CHEMBL438653,65.0
16124975,CHEMBL223790,26.0
16124976,CHEMBL223528,32.0
16125106,CHEMBL222778,7360.0
16125110,CHEMBL220317,11200.0
16125232,CHEMBL374330,17.0
16125233,CHEMBL374044,10.0
16125380,CHEMBL219887,10.0
16125381,CHEMBL219998,28.0
16125453,CHEMBL219774,61.0
16220354,CHEMBL390156,26.0
16722836,CHEMBL1287853,787.714285714
16725726,CHEMBL494089,2384.28571429
24180719,CHEMBL1230020,2386.33333333
24880043,CHEMBL492809,20.0
24889392,CHEMBL576982,66.4625
24905147,CHEMBL1241674,1144.28571429
25126798,CHEMBL1789941,6700.0
44299148,CHEMBL162,22.817
44414316,CHEMBL215948,28.0
44414322,CHEMBL212084,103.0
44414347,CHEMBL213743,145.0
44414348,CHEMBL214161,69.0
44414376,CHEMBL213507,86.0
44414394,CHEMBL213430,2190.0
44414419,CHEMBL380068,75.0
44414460,CHEMBL210113,101.0
44414486,CHEMBL212985,674.0
44414527,CHEMBL211464,17.0
44414547,CHEMBL210070,17239.0
44414549,CHEMBL380243,36.0
