cid,compound,aveaffinty
2125,CHEMBL285932,3.412
3198,CHEMBL808,32448.5
4189,CHEMBL91,18832.0
4497,CHEMBL1428,1553.5
6291,CHEMBL1201151,25536.0
7108,CHEMBL828,22240.5
16078,CHEMBL465,8.175
39860,CHEMBL2218896,4.54
72300,CHEMBL180920,10725.0
72303,CHEMBL16901,6460.0
104849,CHEMBL558598,15.2
104895,CHEMBL559612,2.70971428571
107778,CHEMBL334533,18.8
638026,CHEMBL267227,28.5
644019,CHEMBL190461,2400.0
853261,CHEMBL2057795,2600.0
941361,CHEMBL30008,2709.5
994313,CHEMBL1088730,164.0
1001644,CHEMBL478856,1600.0
1075977,CHEMBL1088729,106.0
1127069,CHEMBL403627,1100.0
1130139,CHEMBL1223234,290.0
1293167,CHEMBL502133,560.0
1358608,CHEMBL1086903,52.0
1558567,CHEMBL1223233,125.0
2086721,CHEMBL1320425,5910.0
2117799,CHEMBL517815,800.0
2385541,CHEMBL476336,3400.0
2729560,CHEMBL477867,4200.0
2729564,CHEMBL489425,260.0
2809754,CHEMBL1087032,239.0
2814417,CHEMBL555873,1606.0
3034010,CHEMBL175247,2500.0
3081355,CHEMBL381791,121.2
3145647,CHEMBL552122,2314.0
3154042,CHEMBL557442,2785.0
3340785,CHEMBL272944,193.0
3379236,CHEMBL404574,108.0
3426415,CHEMBL560463,264.0
3703767,CHEMBL560383,325.0
3717285,CHEMBL551122,1177.0
3746369,CHEMBL562654,2716.0
3840634,CHEMBL555341,273.0
3868445,CHEMBL523100,95.0
3929482,CHEMBL245876,3.0
3932001,CHEMBL557921,287.0
4055807,CHEMBL428779,92.0
4195510,CHEMBL563400,520.0
4225440,CHEMBL476529,58.0
4239464,CHEMBL562123,875.0
4273754,CHEMBL306764,929.753333333
4297602,CHEMBL555869,7490.0
4302962,CHEMBL476833,217.295
4302963,CHEMBL181633,2996.0
4346308,CHEMBL550309,520.0
4399268,CHEMBL564343,2593.0
4417281,CHEMBL561663,1086.0
4544649,CHEMBL564177,1764.0
4621779,CHEMBL409343,94.0
4677403,CHEMBL559476,3949.0
4693614,CHEMBL560462,256.0
4736636,CHEMBL554943,227.0
4807210,CHEMBL477964,3500.0
4996150,CHEMBL565190,308.0
5031403,CHEMBL550514,1030.0
5042131,CHEMBL556422,1943.0
5281969,CHEMBL15848,50.75
5282280,CHEMBL122972,475.0
5283454,CHEMBL280065,1100.0
