cid,compound,aveaffinty
2157,CHEMBL633,7685.5
3117,CHEMBL964,1711.0
4485,CHEMBL193,1519.0
8447,CHEMBL508112,1667.0
11080,CHEMBL1381098,4644.0
508727,CHEMBL403058,4330.0
508729,CHEMBL257510,832.0
508741,CHEMBL429912,3170.0
508742,CHEMBL257702,960.0
508744,CHEMBL184474,66000.0
508749,CHEMBL187469,5500.0
508750,CHEMBL435499,700.0
508869,CHEMBL257066,19.0
508870,CHEMBL270205,96.0
508877,CHEMBL255209,39.0
5353432,CHEMBL270299,2895.5
9825735,CHEMBL247405,1500.0
9842404,CHEMBL188170,42000.0
9850318,CHEMBL256154,8.5
9851741,CHEMBL213601,63.0
9852285,CHEMBL1092434,460.0
9873546,CHEMBL209899,150.0
9889422,CHEMBL365681,370.0
9890559,CHEMBL184053,13000.0
9934977,CHEMBL427396,200.0
9949615,CHEMBL376981,29.0
9952114,CHEMBL363908,6900.0
9956260,CHEMBL408172,970.0
9986630,CHEMBL437552,2.3
10007642,CHEMBL1289203,2.3
10008367,CHEMBL1289316,5.1
10025168,CHEMBL186855,7400.0
10030247,CHEMBL256954,44.0
10052388,CHEMBL494541,123.0
10115566,CHEMBL269898,540.0
10117480,CHEMBL2018380,3.4
10119551,CHEMBL247622,28.0
10120067,CHEMBL2018393,7.4
10120907,CHEMBL2018388,2.1
10129107,CHEMBL502248,153.0
10129192,CHEMBL502793,1.3
10129343,CHEMBL452509,6.5
10137967,CHEMBL398354,320.0
10138789,CHEMBL427875,630.0
10139782,CHEMBL2018362,390.0
10141379,CHEMBL2018366,350.0
10142792,CHEMBL247245,11.0
10143025,CHEMBL246397,1200.0
10144709,CHEMBL428602,1.3
10152864,CHEMBL496432,13.1
10153373,CHEMBL448989,199.5
10153431,CHEMBL500786,46.0
10161975,CHEMBL248416,1000.0
10162782,CHEMBL2018370,5.0
10162844,CHEMBL2018378,17.0
10164316,CHEMBL400196,48.0
10165042,CHEMBL246416,190.0
10165625,CHEMBL2018392,5.3
10165716,CHEMBL246417,150.0
10167417,CHEMBL2018389,5.8
10175423,CHEMBL502515,27.5
10175425,CHEMBL526752,1.4
10182382,CHEMBL248418,66.0
10183362,CHEMBL2018369,64.0
10184007,CHEMBL409712,1190.0
10184250,CHEMBL2018365,100.0
10186010,CHEMBL2018375,100.0
10187492,CHEMBL393267,13.0
10195882,CHEMBL1946829,37.0
10196988,CHEMBL442929,26.5
10203447,CHEMBL399328,2200.0
10205937,CHEMBL248419,110.0
10206007,CHEMBL2018372,65.0
10206776,CHEMBL401009,170.0
10207542,CHEMBL2018383,87.0
10207590,CHEMBL2018374,19.0
10207591,CHEMBL2016596,600.0
10207639,CHEMBL2018538,11.0
10208555,CHEMBL2018376,6400.0
10208946,CHEMBL2018382,27.0
10209102,CHEMBL246398,7000.0
10209478,CHEMBL2018385,6.7
10218403,CHEMBL496630,3.7
10218812,CHEMBL526180,41.3
10218843,CHEMBL451340,8.4
10225909,CHEMBL248417,5500.0
10227556,CHEMBL248421,250.0
10227655,CHEMBL2018377,160.0
10228205,CHEMBL247205,88.0
10228435,CHEMBL2018381,7.0
10232019,CHEMBL2018394,9.3
10239671,CHEMBL496632,172.0
10239991,CHEMBL502516,2.05
10240064,CHEMBL502247,1.3
10240278,CHEMBL451597,44.5
10256127,CHEMBL2018539,1230.0
10276594,CHEMBL248420,230.0
10277182,CHEMBL272860,3010.0
10278257,CHEMBL2018373,19.0
10278862,CHEMBL247206,97.0
10279078,CHEMBL2018379,41.0
10279914,CHEMBL2018368,2400.0
10281316,CHEMBL2018386,3.6
10281715,CHEMBL2018387,4.7
10289827,CHEMBL497202,0.37
10299408,CHEMBL2018363,31.0
10299952,CHEMBL401463,400.0
10300282,CHEMBL400158,110.0
10300284,CHEMBL2018396,6.7
10300705,CHEMBL272407,7860.0
10302973,CHEMBL246415,65.0
10304021,CHEMBL2018384,4.0
10312346,CHEMBL502795,8.1
10323427,CHEMBL211775,34.5
10323468,CHEMBL495149,28.0
10325032,CHEMBL255513,6.0
10346048,CHEMBL210606,177.5
10348168,CHEMBL257159,165.0
10371682,CHEMBL2018541,1040.0
10392559,CHEMBL401609,64.0
10392978,CHEMBL429849,6.0
10409097,CHEMBL185282,30000.0
10414966,CHEMBL402010,144.0
10436045,CHEMBL432713,50.0
10436083,CHEMBL212306,400.0
10458152,CHEMBL209267,219.5
10459336,CHEMBL2018540,900.0
10482463,CHEMBL257160,50.0
11155781,CHEMBL2018534,49.0
11179439,CHEMBL2018400,3.8
11180885,CHEMBL2018399,240.0
11192300,CHEMBL2018528,40.0
11192346,CHEMBL2029422,5.2
11214277,CHEMBL2029415,305.0
11215504,CHEMBL2018527,340.0
11226430,CHEMBL2018403,20.0
11227168,CHEMBL2029569,5.4
11237168,CHEMBL2029409,65.0
11237256,CHEMBL2018398,43.0
11272103,CHEMBL363840,10000.0
11273379,CHEMBL2029567,4.5
11283842,CHEMBL2018402,4.5
11285791,CHEMBL2105686,5.9
11306757,CHEMBL2018401,7.1
11318368,CHEMBL2029410,95.0
11319072,CHEMBL2029420,10.0
11329244,CHEMBL195433,10000.0
11329328,CHEMBL2029411,126.0
11330529,CHEMBL2029418,9.0
11330837,CHEMBL2029570,10.0
11340816,CHEMBL2029413,66.0
11341950,CHEMBL2018531,710.0
11353843,CHEMBL2029566,3.6
11353855,CHEMBL2029568,3.3
11364218,CHEMBL2018529,217.0
11365166,CHEMBL2029423,6.0
11387511,CHEMBL2029419,5.7
11409228,CHEMBL2029412,11.0
11421712,CHEMBL2029421,6.0
11466237,CHEMBL2029416,51.0
11478362,CHEMBL2018532,690.0
11489078,CHEMBL2018530,24.0
11497533,CHEMBL236722,15.0
11502188,CHEMBL2036752,1184.0
11510932,CHEMBL2036753,99.0
11512375,CHEMBL399617,16.7
11526729,CHEMBL401744,50.0
11527661,CHEMBL1963131,3.7
11534473,CHEMBL239144,6.0
11540494,CHEMBL257191,0.6
11541149,CHEMBL392097,15.0
11548199,CHEMBL237967,4.0
11553070,CHEMBL2036751,37.0
11555541,CHEMBL402955,40.0
11555827,CHEMBL392748,2.5
11560568,CHEMBL1082152,25.12
11562947,CHEMBL237754,10.0
11563451,CHEMBL396621,74.0
11563597,CHEMBL241462,634.0
11567495,CHEMBL2036750,123.0
11570045,CHEMBL239358,442.0
11570431,CHEMBL241502,108.0
11577400,CHEMBL1683056,213.0
11582651,CHEMBL2036754,52.0
11585168,CHEMBL239143,44.0
11591776,CHEMBL391459,5.0
11591956,CHEMBL236930,4.0
11598084,CHEMBL2036755,5.0
11599317,CHEMBL257628,7.0
11605635,CHEMBL257173,6.0
11605867,CHEMBL428378,20.0
11605985,CHEMBL239569,522.0
11606147,CHEMBL403250,10.0
11606167,CHEMBL239359,2391.0
11606411,CHEMBL226066,1.3
11606702,CHEMBL391662,9.0
11620726,CHEMBL238937,168.0
11621035,CHEMBL399616,7.7
11627639,CHEMBL254355,2.4
11627840,CHEMBL258205,0.2
11632418,CHEMBL2036748,285.0
11634118,CHEMBL1683053,904.0
11634928,CHEMBL438353,9.0
11635092,CHEMBL237753,120.0
11641253,CHEMBL1683054,46.0
11643006,CHEMBL256301,0.6
11647276,CHEMBL2036758,16.0
11662833,CHEMBL236721,80.0
11663882,CHEMBL255500,10.0
11663995,CHEMBL392494,1225.0
11669935,CHEMBL1683055,18.0
11670910,CHEMBL235657,1800.0
11670968,CHEMBL442085,25.0
11671120,CHEMBL237805,50.0
11678573,CHEMBL238936,66.0
11690139,CHEMBL2036778,856.0
11692057,CHEMBL391460,210.0
11699149,CHEMBL255478,4.0
11699524,CHEMBL255499,6.0
11699541,CHEMBL392098,20.0
11700079,CHEMBL394955,6.3
11706775,CHEMBL391668,207.0
11711078,CHEMBL2036773,64.0
11712754,CHEMBL255266,40.0
11713221,CHEMBL257768,10.0
11721085,CHEMBL428559,30.0
11721374,CHEMBL254772,1.0
11752457,CHEMBL2029417,6.9
11756884,CHEMBL1289083,2.3
11843812,CHEMBL212423,826.0
11843813,CHEMBL386865,930.0
11843945,CHEMBL209975,1000.0
11843946,CHEMBL379624,1100.0
11844079,CHEMBL384368,1100.0
11844083,CHEMBL209696,780.0
11844209,CHEMBL215515,160.0
11844212,CHEMBL277279,80.0
11844329,CHEMBL212928,320.0
11844467,CHEMBL209423,1500.0
11844468,CHEMBL379742,700.0
11844469,CHEMBL211092,140.0
11844470,CHEMBL385824,45.0
11844471,CHEMBL213648,440.0
11844595,CHEMBL373491,120.0
15518124,CHEMBL377432,13400.0
15985912,CHEMBL2207081,10.0
16124598,CHEMBL1171008,1.26
16216716,CHEMBL397996,1.8
16720313,CHEMBL226376,36.0
17756652,CHEMBL1171011,10.0
17866152,CHEMBL363059,5000.0
18426157,CHEMBL362780,17000.0
18426192,CHEMBL183681,11000.0
19430534,CHEMBL1171586,794.33
22143104,CHEMBL497780,21.5
22143112,CHEMBL502513,3.8
22143146,CHEMBL481202,9.9
22143155,CHEMBL497788,3.4
22143196,CHEMBL481790,28.0
22143200,CHEMBL495718,97.0
22143225,CHEMBL480035,167.5
22143241,CHEMBL479642,16.0
22143255,CHEMBL496343,1.8
22143258,CHEMBL481010,2.4
22143293,CHEMBL497577,6.3
22143294,CHEMBL526091,7.9
22143305,CHEMBL480228,12.5
22143308,CHEMBL495717,123.0
22143309,CHEMBL496959,6.1
22143314,CHEMBL523403,463.0
22143334,CHEMBL495924,0.95
22143346,CHEMBL449672,8.7
22143349,CHEMBL482387,155.0
22268768,CHEMBL400968,8700.0
23405932,CHEMBL247209,55.0
23441036,CHEMBL187856,21000.0
23441058,CHEMBL184688,19000.0
23630215,CHEMBL1782376,9.25
23655673,CHEMBL392366,3300.0
23655877,CHEMBL443058,1100.0
23656067,CHEMBL394228,470.0
23656260,CHEMBL236509,660.0
23656261,CHEMBL236510,115.0
23656430,CHEMBL237806,4.0
23656431,CHEMBL392120,4.0
23656432,CHEMBL398796,3400.0
23656433,CHEMBL236269,6800.0
23656434,CHEMBL237538,720.0
23656584,CHEMBL237966,320.0
23656585,CHEMBL393135,210.0
24801178,CHEMBL407145,12000.0
24801179,CHEMBL406925,2170.0
24801180,CHEMBL273079,790.0
24801342,CHEMBL270957,530.0
24801343,CHEMBL271752,400.0
24801344,CHEMBL271537,360.0
24801345,CHEMBL272167,4130.0
24801346,CHEMBL411935,550.0
24801522,CHEMBL411726,37.0
24801523,CHEMBL272168,64.0
24801524,CHEMBL429425,87.0
24801525,CHEMBL270906,21.0
24801526,CHEMBL270959,23.0
24801689,CHEMBL271828,9.0
24801690,CHEMBL273083,5.1
25007995,CHEMBL400680,80.0
25007996,CHEMBL249415,160.0
25008678,CHEMBL249414,6450.0
25008679,CHEMBL249607,12000.0
25008849,CHEMBL249609,8400.0
25010616,CHEMBL249413,160.0
25022597,CHEMBL256629,3.2
25033361,CHEMBL399045,300.0
25110716,CHEMBL402532,4.6
25110788,CHEMBL230166,3.0
25256791,CHEMBL495202,1200.0
44180522,CHEMBL1924024,6.0
44353447,CHEMBL337246,227.0
44395028,CHEMBL186689,1500.0
44395029,CHEMBL365854,2300.0
44395036,CHEMBL364405,74000.0
44395048,CHEMBL184256,1500.0
44395055,CHEMBL181432,660.0
44395058,CHEMBL185032,11000.0
44395061,CHEMBL185180,1500.0
44395062,CHEMBL185517,1500.0
44395066,CHEMBL363994,87000.0
44395079,CHEMBL186899,9300.0
44395088,CHEMBL187701,7000.0
44395092,CHEMBL365853,6400.0
44395093,CHEMBL187476,11000.0
44395094,CHEMBL188075,4500.0
44395097,CHEMBL187237,22000.0
44395104,CHEMBL185518,17000.0
44395113,CHEMBL183966,11000.0
44395125,CHEMBL361121,43000.0
44395126,CHEMBL182958,710.0
44395129,CHEMBL185283,40000.0
44395136,CHEMBL187284,4200.0
44395137,CHEMBL184390,34000.0
44395138,CHEMBL362889,28000.0
44395143,CHEMBL186984,41000.0
44395144,CHEMBL186878,14000.0
44395160,CHEMBL362340,19000.0
44395165,CHEMBL442966,4000.0
44395169,CHEMBL184240,33000.0
44395186,CHEMBL182598,4100.0
44395194,CHEMBL181918,12000.0
44395195,CHEMBL446178,26000.0
44395201,CHEMBL185190,64000.0
44395222,CHEMBL187126,2400.0
44395232,CHEMBL186913,7900.0
44395238,CHEMBL362536,7800.0
44395239,CHEMBL184220,50000.0
44395254,CHEMBL184582,45000.0
44395256,CHEMBL183001,16000.0
44413076,CHEMBL380258,8.0
44413089,CHEMBL209411,10.0
44413137,CHEMBL211292,865.0
44413144,CHEMBL378784,745.0
44413147,CHEMBL379818,424.0
44413158,CHEMBL212674,592.0
44413167,CHEMBL211560,1000.0
44413214,CHEMBL209263,32.0
44413230,CHEMBL378658,1477.0
44413257,CHEMBL208685,25.0
44413258,CHEMBL209063,13.0
44413310,CHEMBL378517,678.0
44413311,CHEMBL209171,521.0
44413328,CHEMBL378995,342.0
44413344,CHEMBL379278,575.0
44413399,CHEMBL211404,838.0
44413411,CHEMBL209002,756.0
44414578,CHEMBL211106,1070.0
44415864,CHEMBL214825,48.0
44415880,CHEMBL441856,9.0
44415898,CHEMBL215654,53.5
44415899,CHEMBL213058,46.5
44415900,CHEMBL212542,244.0
44415903,CHEMBL215759,207.0
44415904,CHEMBL214641,84.0
44415922,CHEMBL385540,56.5
44415927,CHEMBL215271,429.0
44415939,CHEMBL380190,134.0
44415942,CHEMBL377819,462.0
44415945,CHEMBL379634,437.0
44415957,CHEMBL215391,345.5
44415958,CHEMBL214747,116.5
44415973,CHEMBL215394,115.0
44415992,CHEMBL215093,125.5
44415995,CHEMBL212972,370.0
44415996,CHEMBL212939,265.0
44416015,CHEMBL215689,210.5
44416041,CHEMBL214647,176.0
44416066,CHEMBL211923,125.0
44416070,CHEMBL378258,525.0
44416125,CHEMBL215333,805.0
44416138,CHEMBL378195,20.0
44416156,CHEMBL215768,783.0
44416157,CHEMBL215020,17.0
44416273,CHEMBL378449,570.0
44416274,CHEMBL409162,133.0
44423281,CHEMBL388308,65.0
44423282,CHEMBL226017,7.5
44423283,CHEMBL226065,1.4
44423285,CHEMBL388380,47.0
44425241,CHEMBL230624,20.0
44425242,CHEMBL230727,9.1
44425243,CHEMBL229536,28.6
44425244,CHEMBL396517,7.3
44425245,CHEMBL229316,1.3
44425247,CHEMBL427110,182.7
44425249,CHEMBL389888,5.2
44425250,CHEMBL230790,1.8
44425252,CHEMBL388486,3.0
44425254,CHEMBL388487,1.7
44425255,CHEMBL438304,3.0
44425256,CHEMBL230791,32.7
44425258,CHEMBL438514,14.5
44425271,CHEMBL397747,4.0
44425272,CHEMBL230684,3.5
44425273,CHEMBL230794,3.9
44425274,CHEMBL395721,7.4
44425276,CHEMBL396101,18.0
44425277,CHEMBL230165,16.0
44425279,CHEMBL387583,2.6
44425281,CHEMBL397749,1.3
44425283,CHEMBL230824,36.0
44425286,CHEMBL397750,14.3
44425288,CHEMBL230507,13.3
44425290,CHEMBL397997,3.5
44425292,CHEMBL230281,0.43
44425293,CHEMBL397948,1.4
44425294,CHEMBL389771,0.8
44425304,CHEMBL389773,13.3
44425305,CHEMBL230828,229.0
