cid,compound,aveaffinty
9955930,CHEMBL2208339,23.0
53320361,CHEMBL1672380,22.0
71450762,CHEMBL2208299,15.0
71452593,CHEMBL2208316,35.0
71454352,CHEMBL2208305,29.0
71454353,CHEMBL2208306,114.0
71454357,CHEMBL2208323,110.0
71454358,CHEMBL2208325,2.0
71454359,CHEMBL2208326,167.0
71456101,CHEMBL2208303,0.8
71456102,CHEMBL2208304,84.0
71456103,CHEMBL2208312,121.0
71456104,CHEMBL2208322,6.0
71457908,CHEMBL2208296,378.0
71457909,CHEMBL2208319,10.0
71457910,CHEMBL2208320,5.0
71461185,CHEMBL2204019,198.0
71463271,CHEMBL2208294,87.0
71463272,CHEMBL2208301,0.9
71463273,CHEMBL2208307,51.0
71463275,CHEMBL2208317,273.0
71463276,CHEMBL2208334,106.0
71463277,CHEMBL2208337,0.32
71463278,CHEMBL2208338,2.0
71463279,CHEMBL2208340,11.0
