cid,compound,aveaffinty
5291,CHEMBL941,4300.0
176155,CHEMBL10,3500.0
176870,CHEMBL553,570.0
216239,CHEMBL1336,280.0
447077,CHEMBL386051,47.0
644241,CHEMBL255863,360.0
3062316,CHEMBL1421,11.0
3081361,CHEMBL24828,2800.0
5287969,CHEMBL428690,55.0
5328940,CHEMBL288441,170.0
5330790,CHEMBL191003,1400.0
6445562,CHEMBL607707,7200.0
6918852,CHEMBL384304,3800.0
10427712,CHEMBL230011,1400.0
11213558,CHEMBL475251,310.0
11409972,CHEMBL574738,170.0
11626560,CHEMBL601719,110.0
11656518,CHEMBL558752,5900.0
11667893,CHEMBL572881,220.0
16038120,CHEMBL509032,2000.0
16722836,CHEMBL1287853,1800.0
24905147,CHEMBL1241674,880.0
44299148,CHEMBL162,1000.0
57399640,CHEMBL1908393,130.0
71717270,CHEMBL2309006,2100.0
