cid,compound,aveaffinty
5283560,CHEMBL225155,60.2488888889
9796603,CHEMBL421234,2500.0
9885762,CHEMBL113344,23.0
9908268,CHEMBL114606,28.0
9979368,CHEMBL196534,40.0
10045980,CHEMBL193789,70.0
10125861,CHEMBL119110,76.0
10125862,CHEMBL118068,1200.0
10125882,CHEMBL424254,600.0
10127475,CHEMBL425563,1600.0
10127776,CHEMBL117723,80.0
10149721,CHEMBL224623,5400.0
10150171,CHEMBL432067,1.7
10172338,CHEMBL325198,240.0
10172545,CHEMBL112655,140.0
10174181,CHEMBL117910,33.0
10174255,CHEMBL225575,10000.0
10193676,CHEMBL119516,4000.0
10195325,CHEMBL224799,790.0
10215138,CHEMBL119760,140.0
10215259,CHEMBL224703,2500.0
10217498,CHEMBL224571,1300.0
10249887,CHEMBL195141,370.0
10249979,CHEMBL196357,370.0
10251062,CHEMBL195025,240.0
10271422,CHEMBL114584,210.0
10286857,CHEMBL432809,590.0
10287034,CHEMBL184349,65.5
10288527,CHEMBL224005,1500.0
10308738,CHEMBL116140,1400.0
10310952,CHEMBL224800,2800.0
10317453,CHEMBL194578,150.0
10363915,CHEMBL372066,75.0
10384596,CHEMBL115713,148.0
10408874,CHEMBL198976,49.0
10430549,CHEMBL194419,70.0
10476387,CHEMBL366181,90.0
11168252,CHEMBL224549,340.0
11222939,CHEMBL190006,9.65
11224984,CHEMBL1095833,1532.0
11248292,CHEMBL389880,2700.0
11408903,CHEMBL224853,120.0
11452022,CHEMBL366208,2.2
11466640,CHEMBL224599,2400.0
11495139,CHEMBL378300,150.0
11502026,CHEMBL196149,4300.0
11503967,CHEMBL1090796,13.1
11540052,CHEMBL475405,7.235
11575787,CHEMBL195014,89.0
11604577,CHEMBL198415,68.0
11653967,CHEMBL194898,520.0
11683935,CHEMBL473563,6.15
11690779,CHEMBL515603,123.0
11696807,CHEMBL364899,640.0
11725751,CHEMBL118860,108.666666667
11743459,CHEMBL381872,430.0
11752659,CHEMBL426191,640.0
16215109,CHEMBL393055,7.4
21455530,CHEMBL115738,800.0
24812110,CHEMBL117130,15.0
25008420,CHEMBL1093823,4.4
44341276,CHEMBL115554,16.0
44341291,CHEMBL115714,880.0
44341466,CHEMBL114976,500.0
44342174,CHEMBL422074,500.0
44342191,CHEMBL334038,450.0
44342218,CHEMBL115344,880.0
44342330,CHEMBL116953,1400.0
44342338,CHEMBL114031,1500.0
44342467,CHEMBL332050,910.0
44344193,CHEMBL334213,140.0
44344194,CHEMBL118265,200.0
44344210,CHEMBL119562,650.0
44344360,CHEMBL1160958,900.0
44344390,CHEMBL119349,140.0
44344404,CHEMBL117973,230.0
44344412,CHEMBL119233,840.0
44344413,CHEMBL325193,24.0
44344446,CHEMBL334144,1400.0
44344456,CHEMBL117031,94.0
44394149,CHEMBL363008,150.0
44394153,CHEMBL184237,920.0
44394169,CHEMBL185447,870.0
44394191,CHEMBL184879,19.7
44394212,CHEMBL187692,245.0
44394220,CHEMBL186921,1380.0
44394248,CHEMBL184591,6300.0
44394273,CHEMBL181597,32.0
44394279,CHEMBL187588,120.0
44394288,CHEMBL433593,1200.0
44394326,CHEMBL183894,94.0
44394520,CHEMBL186815,1600.0
44394538,CHEMBL183888,33000.0
44394563,CHEMBL363076,4200.0
44398011,CHEMBL364950,170.0
44398057,CHEMBL187712,400.0
44398093,CHEMBL188881,91.0
44398124,CHEMBL190865,150.0
44398169,CHEMBL188826,190.0
44398171,CHEMBL190529,7400.0
44412165,CHEMBL209076,930.0
44412221,CHEMBL207580,1000.0
44412232,CHEMBL427221,300.0
44412233,CHEMBL210352,1000.0
44412282,CHEMBL210785,700.0
44412294,CHEMBL377637,540.0
44412353,CHEMBL426688,2100.0
44412364,CHEMBL210257,720.0
44412415,CHEMBL210468,630.0
44412416,CHEMBL210520,350.0
44412428,CHEMBL210782,1400.0
44413274,CHEMBL377968,2700.0
44413349,CHEMBL208838,416.0
44413365,CHEMBL208648,110.0
44413415,CHEMBL377855,390.0
44413430,CHEMBL378061,160.0
44413446,CHEMBL211006,120.0
44413447,CHEMBL377828,110.0
44413482,CHEMBL425602,230.0
44438258,CHEMBL247698,347.0
44438260,CHEMBL247699,16.8
44438262,CHEMBL247901,33.1
44565596,CHEMBL514302,10.3
44565597,CHEMBL473156,3.6
44565622,CHEMBL473562,8.3
44565714,CHEMBL473238,5.24
44565715,CHEMBL475253,24.8
44565716,CHEMBL474418,26.9
44565717,CHEMBL514170,4.885
44565738,CHEMBL515917,11.7
44565739,CHEMBL470511,1.23
44591249,CHEMBL475495,4.0
44591250,CHEMBL515921,3.5
44591264,CHEMBL474688,1.8
44591265,CHEMBL474689,1.1
44591266,CHEMBL473269,1.9
45263213,CHEMBL537632,660.0
45263215,CHEMBL537849,160.0
45265686,CHEMBL541890,89.0
46224715,CHEMBL590135,116.0
46224767,CHEMBL590383,100.0
46224768,CHEMBL590384,100.0
46224769,CHEMBL601062,560.0
46866185,CHEMBL1086172,120.0
46866186,CHEMBL1086171,140.0
46881847,CHEMBL1084929,5.7
46881875,CHEMBL1086170,19.0
46881876,CHEMBL1077288,800.0
46881877,CHEMBL1085191,670.0
46881912,CHEMBL1083841,1700.0
46885796,CHEMBL1093429,3.4
46885798,CHEMBL1090829,6.5
46905530,CHEMBL1161691,15.0
71450073,CHEMBL2178814,1195.0
