cid,compound,aveaffinty
237,CHEMBL7568,760.5
2157,CHEMBL633,1940.0
2160,CHEMBL629,15.72
2170,CHEMBL1113,1079.5
2247,CHEMBL296419,509.0
2726,CHEMBL71,125.0
2750,CHEMBL7002,9057.5
2801,CHEMBL415,103.0
2812,CHEMBL104,6016.0
2818,CHEMBL42,47.5
2820,CHEMBL845,90.0
2913,CHEMBL516,27.83
3042,CHEMBL1123,2.6535
3055,CHEMBL936,148.5
3100,CHEMBL657,392.0
3158,CHEMBL1628227,42.0
3191,CHEMBL305660,392.35
3198,CHEMBL808,1084.0
3372,CHEMBL726,2865.0
3386,CHEMBL41,2178.5
3494,CHEMBL1201335,0.251
3827,CHEMBL534,1338.5
4011,CHEMBL21731,286.5
4022,CHEMBL40554,2398.83
4141,CHEMBL92387,6165.95
4184,CHEMBL6437,851.5
4189,CHEMBL91,1911.0
4543,CHEMBL445,103.5
4585,CHEMBL715,237.5
4601,CHEMBL900,106.0
4634,CHEMBL1231,1.3748
4746,CHEMBL75880,1889.8
4848,CHEMBL9967,135.13
4917,CHEMBL728,917.5
4926,CHEMBL564,252.0
4927,CHEMBL643,12.075
5318,CHEMBL1221,2062.5
5452,CHEMBL479,54.5
5572,CHEMBL1490,9.075
5593,CHEMBL1200604,86.0
5831,CHEMBL14,43651.58
6075,CHEMBL395110,115.5
6726,CHEMBL648,453.5
7010,CHEMBL2107687,15.795
8478,CHEMBL221753,232.0
8816,CHEMBL334255,20.65
11057,CHEMBL64894,2624.0
11693,CHEMBL1201027,0.251
15730,CHEMBL195437,11516.0
26987,CHEMBL1626,23.625
28417,CHEMBL1479,10754.5
31098,CHEMBL1237108,0.2515
33036,CHEMBL1201353,1563.0
43815,CHEMBL490,108.5
60809,CHEMBL21536,13.0
71183,CHEMBL376897,0.135
107782,CHEMBL1201207,3896.0
107867,CHEMBL17045,1441.665
119357,CHEMBL279453,15.85
124087,CHEMBL1172,270.5
132947,CHEMBL265256,93.86
168088,CHEMBL1909073,95.0
174174,CHEMBL517712,0.97725
216457,CHEMBL1200803,130.8
441383,CHEMBL1306,8809.0
443879,CHEMBL1382,3.4
444031,CHEMBL1346,0.8085
448537,CHEMBL411,11169.5
656392,CHEMBL480464,126.0
657255,CHEMBL588119,2801.9
688566,CHEMBL558910,0.9
939077,CHEMBL549577,0.76
941361,CHEMBL30008,896.0
1201549,CHEMBL1201203,0.781
1547484,CHEMBL43064,462.0
1548953,CHEMBL954,1255.0
2733526,CHEMBL83,1802.0
3008304,CHEMBL523685,6380.0
3014059,CHEMBL76897,1.11516666667
3675988,CHEMBL461087,11481.54
4715419,CHEMBL505086,18197.01
5281040,CHEMBL787,4015.0
5284456,CHEMBL1201069,6.5
5353853,CHEMBL1262,2745.7
5743223,CHEMBL505197,3570.0
5743225,CHEMBL507760,2850.0
6419941,CHEMBL1319362,46.0
6436265,CHEMBL277642,63.1
6508724,CHEMBL257431,30.0
6508730,CHEMBL257643,24.0
7022778,CHEMBL451335,43651.58
7047822,CHEMBL461088,25118.86
7141656,CHEMBL461089,12022.64
9798899,CHEMBL1779047,6.0
9815331,CHEMBL64000,680.0
9827782,CHEMBL308566,3.7
9857572,CHEMBL1779036,4.3
9867847,CHEMBL71147,0.48
9874175,CHEMBL1683934,0.01
9880462,CHEMBL200416,0.63
9894173,CHEMBL12098,700.0
9903030,CHEMBL1779042,74.7
9905731,CHEMBL435353,11.0
9906447,CHEMBL555146,204.0
9913341,CHEMBL216927,158.49
9928017,CHEMBL1779033,0.6
9936494,CHEMBL556798,2070.0
9944783,CHEMBL1779037,1.7
9946010,CHEMBL1779034,1.0
9946298,CHEMBL200171,0.25
9946632,CHEMBL1779043,15.0
9948320,CHEMBL1242950,2800.0
9966959,CHEMBL1779041,17.7
9967590,CHEMBL1777826,1.2
9986442,CHEMBL1683933,0.32
10035281,CHEMBL294273,15000.0
10054373,CHEMBL1683936,0.14
10092649,CHEMBL522460,1365.0
10105296,CHEMBL84113,1300.0
10109130,CHEMBL370232,0.05
10119938,CHEMBL1777827,0.5
10125445,CHEMBL205654,3.2
10132599,CHEMBL1779032,3.6
10133281,CHEMBL1779040,5.9
10143717,CHEMBL1779131,0.3
10143857,CHEMBL1779132,0.6
10143953,CHEMBL549986,1.62
10143955,CHEMBL556635,0.18
10160073,CHEMBL326450,151.0
10164136,CHEMBL1779137,0.8
10165876,CHEMBL1779133,0.2
10171570,CHEMBL207287,50.0
10171655,CHEMBL232419,16.0
