cid,compound,aveaffinty
153999,CHEMBL91829,350.0
176167,CHEMBL300138,5100.0
5287969,CHEMBL428690,3500.0
5328940,CHEMBL288441,2900.0
5329102,CHEMBL535,710.0
5494449,CHEMBL572878,1500.0
9926791,CHEMBL221959,185.0
9977819,CHEMBL522892,180.0
10138259,CHEMBL1721885,1900.0
11213558,CHEMBL475251,660.0
11314340,CHEMBL379218,210.0
11427553,CHEMBL1908397,580.0
16038120,CHEMBL509032,340.0
16722836,CHEMBL1287853,1100.0
16725726,CHEMBL494089,34.0
44299148,CHEMBL162,1.3
54760383,CHEMBL2178352,6100.0
57397989,CHEMBL1908392,740.0
71717270,CHEMBL2309006,5.3
