cid,compound,aveaffinty
123631,CHEMBL939,610.0
153999,CHEMBL91829,1700.0
156422,CHEMBL103667,3100.0
160355,CHEMBL14762,1800.0
176167,CHEMBL300138,2600.0
216239,CHEMBL1336,140.0
3025986,CHEMBL296468,31.0
3038522,CHEMBL124660,3100.0
3081361,CHEMBL24828,4100.0
5287969,CHEMBL428690,23.0
5328940,CHEMBL288441,1200.0
5329102,CHEMBL535,330.0
5330790,CHEMBL191003,760.0
6918852,CHEMBL384304,0.58
9797370,CHEMBL120077,56700.0
9813758,CHEMBL249697,680.0
9842276,CHEMBL1922219,1300.0
9884685,CHEMBL573339,7200.0
9915743,CHEMBL180022,5100.0
9977819,CHEMBL522892,2600.0
10138259,CHEMBL1721885,930.0
10461815,CHEMBL450786,130.0
11213558,CHEMBL475251,7700.0
11314340,CHEMBL379218,70.0
11338033,CHEMBL445813,2.8
11364421,CHEMBL513909,3500.0
11409972,CHEMBL574738,4.55
11427553,CHEMBL1908397,190.0
11485656,CHEMBL223360,2900.0
11532543,CHEMBL374424,310.0
11626560,CHEMBL601719,330.0
15983966,CHEMBL1908394,7700.0
16007391,CHEMBL215152,6200.0
16037675,CHEMBL210540,530.0
16038120,CHEMBL509032,190.0
16058617,CHEMBL374713,56.0
16722836,CHEMBL1287853,120.0
23645996,CHEMBL220688,39.0
23645998,CHEMBL374413,11.0
23645999,CHEMBL221633,6500.0
23646000,CHEMBL221427,1300.0
23646001,CHEMBL375981,4900.0
23646003,CHEMBL221428,25.0
23646005,CHEMBL221479,34.0
23646006,CHEMBL415055,18.0
23646007,CHEMBL387377,4000.0
23646008,CHEMBL220946,57.0
23646009,CHEMBL220947,420.0
23646010,CHEMBL220258,2300.0
23646011,CHEMBL425290,480.0
23646012,CHEMBL223595,7000.0
23646013,CHEMBL219788,180.0
23646014,CHEMBL219789,300.0
23646624,CHEMBL214329,1500.0
24905147,CHEMBL1241674,5500.0
25126798,CHEMBL1789941,3300.0
44299148,CHEMBL162,45.0
44413509,CHEMBL424696,20.0
44413527,CHEMBL212049,190.0
57397989,CHEMBL1908392,300.0
57399640,CHEMBL1908393,3.7
71717270,CHEMBL2309006,87.0
