cid,compound,aveaffinty
123631,CHEMBL939,3300.0
153999,CHEMBL91829,710.0
176870,CHEMBL553,2500.0
447077,CHEMBL386051,630.0
3062316,CHEMBL1421,140.0
5287969,CHEMBL428690,6100.0
5328940,CHEMBL288441,30.0
5329102,CHEMBL535,57.0
5494449,CHEMBL572878,1100.0
9915743,CHEMBL180022,450.0
9977819,CHEMBL522892,71.0
10113978,CHEMBL477772,290.0
10138259,CHEMBL1721885,73.0
10461815,CHEMBL450786,5200.0
11213558,CHEMBL475251,94.0
11409972,CHEMBL574738,2300.0
11427553,CHEMBL1908397,72.0
11626560,CHEMBL601719,72.0
11667893,CHEMBL572881,6900.0
16038120,CHEMBL509032,110.0
16722836,CHEMBL1287853,580.0
16725726,CHEMBL494089,340.0
24905147,CHEMBL1241674,870.0
25126798,CHEMBL1789941,41.0
44299148,CHEMBL162,2.4
57397989,CHEMBL1908392,9.4
57399640,CHEMBL1908393,1900.0
71717270,CHEMBL2309006,4.8
