cid,compound,aveaffinty
123879,CHEMBL361812,9.25
5311175,CHEMBL2113346,50.0
5311334,CHEMBL266243,1.26
5312142,CHEMBL210602,0.915
6537211,CHEMBL125519,19.0
6918030,CHEMBL65030,0.398
9801972,CHEMBL210356,47.0
9802748,CHEMBL373118,3000.0
9825028,CHEMBL484525,39.4
9867642,CHEMBL426559,6.925
9868012,CHEMBL362543,100.0
9910826,CHEMBL184779,150.0
9933925,CHEMBL379711,3600.0
9953978,CHEMBL184947,230.0
10028338,CHEMBL474502,995.0
10073359,CHEMBL484130,24.5
10074101,CHEMBL482547,3.8
10112823,CHEMBL260400,273.0
10114504,CHEMBL258714,363.0
10116114,CHEMBL364841,260.0
10136631,CHEMBL411847,136.0
10136760,CHEMBL410338,46.0
10158956,CHEMBL261471,674.0
10161062,CHEMBL409451,219.0
10162132,CHEMBL260854,250.0
10181442,CHEMBL261501,11.7
10204113,CHEMBL259650,484.0
10204462,CHEMBL262869,226.0
10207799,CHEMBL182368,120.0
10225819,CHEMBL261008,6972.0
10225820,CHEMBL406648,3190.0
10226143,CHEMBL258968,17.0
10249316,CHEMBL198104,15.0
10254794,CHEMBL520480,23.1
10276571,CHEMBL409737,513.0
10276868,CHEMBL409452,583.0
10297505,CHEMBL409939,200.0
10297616,CHEMBL261811,27.5
10342667,CHEMBL485535,171.6
10344683,CHEMBL506909,6887.0
10345671,CHEMBL483939,35.7
10432190,CHEMBL482548,78.9
10433093,CHEMBL484779,387.0
10458032,CHEMBL520481,64.8
10480515,CHEMBL484327,17.9
10483360,CHEMBL589973,30000.0
10546960,CHEMBL65121,141.0
11166017,CHEMBL187544,2500.0
11189801,CHEMBL514802,12183.0
11201307,CHEMBL191056,26.0
11202399,CHEMBL365501,51.0
11237257,CHEMBL190288,4.3
11260506,CHEMBL189694,180.0
11261579,CHEMBL190236,4.5
11269563,CHEMBL385126,14.0
11270709,CHEMBL377055,520.0
11282319,CHEMBL190708,88.0
11292620,CHEMBL192661,5100.0
11294166,CHEMBL207203,7100.0
11306423,CHEMBL185346,220.0
11316066,CHEMBL188384,310.0
11318288,CHEMBL191118,150.0
11350967,CHEMBL187758,3100.0
11374485,CHEMBL2113029,390.0
11374965,CHEMBL192662,78.0
11407826,CHEMBL361939,3100.0
11408533,CHEMBL383484,1200.0
11454655,CHEMBL190840,72.0
11476788,CHEMBL412070,168.0
11502680,CHEMBL274415,1.64
11510008,CHEMBL208115,2.72
11531590,CHEMBL209406,0.72
11545850,CHEMBL194085,540.0
11567679,CHEMBL209035,1.515
11568248,CHEMBL377679,1.5
11568384,CHEMBL209245,1.535
11597294,CHEMBL426387,0.84
11604299,CHEMBL379736,0.89
11633215,CHEMBL380274,1.255
11647396,CHEMBL209168,0.57
11656254,CHEMBL209134,1.2
11661725,CHEMBL209306,0.67
11662021,CHEMBL379659,0.89
11676121,CHEMBL210964,3.09
11683470,CHEMBL208543,1.155
11697902,CHEMBL211008,2.59
11704760,CHEMBL208818,1.15
11741746,CHEMBL483346,2813.0
11742649,CHEMBL482743,646.4
11743676,CHEMBL483159,2081.0
11750835,CHEMBL189063,3100.0
14372497,CHEMBL208260,1.7
14372503,CHEMBL210807,990.0
14372504,CHEMBL377072,2.6
14372505,CHEMBL383224,172.0
15157534,CHEMBL206631,2.4
15157538,CHEMBL378125,2.2
15157541,CHEMBL267820,9.1
15486805,CHEMBL425681,6909.0
15947857,CHEMBL404199,39.0
15948325,CHEMBL402162,630.0
16049493,CHEMBL210707,130.0
18476686,CHEMBL206040,200.0
21865528,CHEMBL283100,0.1
22083972,CHEMBL378744,16000.0
22083975,CHEMBL377297,2300.0
22083978,CHEMBL207689,730.0
24765153,CHEMBL484778,5039.0
25003075,CHEMBL1084009,6700.0
35028115,CHEMBL387477,1050.0
44138108,CHEMBL483991,935.0
44159411,CHEMBL1916704,67400.0
44159530,CHEMBL1916700,23000.0
44159772,CHEMBL1916708,11300.0
44205724,CHEMBL1916686,63700.0
44364273,CHEMBL149724,26.5
44392460,CHEMBL362851,140.0
44392477,CHEMBL182367,200.0
44392512,CHEMBL182623,360.0
44392527,CHEMBL360592,1200.0
44404954,CHEMBL372588,740.0
44411552,CHEMBL207451,100.0
44411555,CHEMBL207201,180.0
44411567,CHEMBL378151,88.0
44411605,CHEMBL207916,330.0
44411606,CHEMBL207805,1100.0
44411635,CHEMBL210588,2700.0
44411688,CHEMBL210471,5.1
44411791,CHEMBL210045,6.6
44411797,CHEMBL379491,340.0
44411798,CHEMBL378628,1800.0
44411799,CHEMBL210744,220.0
44411809,CHEMBL208596,7.8
44411813,CHEMBL378929,96.0
44411814,CHEMBL210615,760.0
44411851,CHEMBL209033,260.0
44411889,CHEMBL208082,3700.0
44411890,CHEMBL208083,140.0
44411896,CHEMBL207104,2100.0
44411984,CHEMBL208319,820.0
44450397,CHEMBL260468,310.0
44450410,CHEMBL406649,286.0
44450427,CHEMBL258498,198.0
44450494,CHEMBL264421,17.0
44450496,CHEMBL410736,675.0
44450497,CHEMBL411255,7154.0
44591457,CHEMBL509685,7.0
44591458,CHEMBL474702,2917.0
44591512,CHEMBL521122,687.0
44591513,CHEMBL482550,1687.0
44591514,CHEMBL519803,990.0
44591515,CHEMBL482744,415.0
44591516,CHEMBL483152,587.0
44591535,CHEMBL483154,3428.0
44591536,CHEMBL518987,626.0
44591537,CHEMBL518988,468.0
44591562,CHEMBL484777,6144.0
44591563,CHEMBL520007,186.0
44591762,CHEMBL519862,41.5
44591806,CHEMBL482953,339.8
44591807,CHEMBL521290,13.9
45270144,CHEMBL551813,62600.0
46890179,CHEMBL1084903,7800.0
46890180,CHEMBL1083446,3400.0
53317991,CHEMBL1628586,1.0
53318016,CHEMBL1628676,40.0
53358921,CHEMBL1813287,7600.0
54592351,CHEMBL2079673,755.6
54669847,CHEMBL1829805,203.0
54669848,CHEMBL1829806,328.0
54757867,CHEMBL1829803,11400.0
54758053,CHEMBL1829801,331.0
54758054,CHEMBL1829802,359.0
56924869,CHEMBL1916697,62400.0
