cid,compound,aveaffinty
682244,CHEMBL209737,850.0
682248,CHEMBL209480,596.0
1471834,CHEMBL210288,17.0
3561805,CHEMBL212729,150.0
11540517,CHEMBL213893,34.0
11544426,CHEMBL387401,89.0
11677377,CHEMBL211467,78.0
11677898,CHEMBL378991,15.0
11698159,CHEMBL209730,89.0
11698643,CHEMBL209497,5.0
11712935,CHEMBL209498,8.0
16131186,CHEMBL503473,15.0
16132126,CHEMBL526003,40.0
16132180,CHEMBL499980,315.0
19646781,CHEMBL378877,437.0
44412817,CHEMBL211169,52.0
44414042,CHEMBL209481,87.0
44414043,CHEMBL211031,49.0
44414058,CHEMBL209476,45.0
44414075,CHEMBL377468,29.0
44414120,CHEMBL212224,1000.0
44414137,CHEMBL425250,790.0
44414138,CHEMBL211398,26.0
44414180,CHEMBL377328,70.0
44414225,CHEMBL211522,290.0
44414234,CHEMBL209642,27.0
44414235,CHEMBL383941,38.0
44414299,CHEMBL378825,21.0
44587986,CHEMBL499179,69.0
