cid,compound,aveaffinty
3547,CHEMBL38380,4000.0
153999,CHEMBL91829,1500.0
448042,CHEMBL559147,600.0
5328940,CHEMBL288441,3200.0
5329102,CHEMBL535,1300.0
5330790,CHEMBL191003,1900.0
5494449,CHEMBL572878,5000.0
6450551,CHEMBL1289926,2700.0
6918852,CHEMBL384304,7300.0
9926791,CHEMBL221959,1200.0
9977819,CHEMBL522892,9900.0
10138259,CHEMBL1721885,3800.0
11213558,CHEMBL475251,2600.0
11314340,CHEMBL379218,590.0
11427553,CHEMBL1908397,880.0
15983966,CHEMBL1908394,620.0
16038120,CHEMBL509032,680.0
16725726,CHEMBL494089,3100.0
44299148,CHEMBL162,2.5
57397989,CHEMBL1908392,1400.0
71717270,CHEMBL2309006,1.8
