cid,compound,aveaffinty
123631,CHEMBL939,2900.0
3025986,CHEMBL296468,1600.0
5287969,CHEMBL428690,1100.0
5328940,CHEMBL288441,5400.0
5329102,CHEMBL535,110.0
5330790,CHEMBL191003,6500.0
5494449,CHEMBL572878,3600.0
6445562,CHEMBL607707,4900.0
6918852,CHEMBL384304,620.0
9813758,CHEMBL249697,1700.0
9926791,CHEMBL221959,8.25
9977819,CHEMBL522892,1300.0
10138259,CHEMBL1721885,240.0
10461815,CHEMBL450786,4500.0
11213558,CHEMBL475251,600.0
11338033,CHEMBL445813,1100.0
11427553,CHEMBL1908397,86.0
16038120,CHEMBL509032,14.0
16722836,CHEMBL1287853,13.0
16725726,CHEMBL494089,110.0
24180719,CHEMBL1230020,2500.0
24905147,CHEMBL1241674,820.0
25126798,CHEMBL1789941,260.0
44299148,CHEMBL162,17.0
57397989,CHEMBL1908392,770.0
71717270,CHEMBL2309006,1100.0
