cid,compound,aveaffinty
3025986,CHEMBL296468,750.0
5287969,CHEMBL428690,170.0
5328940,CHEMBL288441,4600.0
5329102,CHEMBL535,280.0
5330790,CHEMBL191003,4200.0
9915743,CHEMBL180022,2400.0
10138259,CHEMBL1721885,2700.0
10427712,CHEMBL230011,900.0
11213558,CHEMBL475251,3900.0
11314340,CHEMBL379218,1000.0
11364421,CHEMBL513909,350.0
11409972,CHEMBL574738,1500.0
11427553,CHEMBL1908397,780.0
11626560,CHEMBL601719,510.0
15983966,CHEMBL1908394,1900.0
16038120,CHEMBL509032,90.0
16722836,CHEMBL1287853,9600.0
16725726,CHEMBL494089,990.0
25182616,CHEMBL464552,410.0
44299148,CHEMBL162,18.0
49850059,CHEMBL1683440,17.0
53246941,CHEMBL1933288,219.0
57397989,CHEMBL1908392,640.0
57399640,CHEMBL1908393,7500.0
71717270,CHEMBL2309006,8.9
