cid,compound,aveaffinty
153999,CHEMBL91829,2600.0
5329102,CHEMBL535,310.0
9884685,CHEMBL573339,2700.0
10138259,CHEMBL1721885,400.0
11213558,CHEMBL475251,62.0
11314340,CHEMBL379218,2500.0
11364421,CHEMBL513909,930.0
11427553,CHEMBL1908397,1800.0
11712649,CHEMBL259084,9100.0
15983966,CHEMBL1908394,2900.0
16038120,CHEMBL509032,870.0
16722836,CHEMBL1287853,29.0
24905147,CHEMBL1241674,94.0
25126798,CHEMBL1789941,97.0
25182616,CHEMBL464552,1100.0
44299148,CHEMBL162,2.3
57397989,CHEMBL1908392,3200.0
71717270,CHEMBL2309006,63.0
