protein	compound	aveaffinty
CHEMBL226	CHEMBL2071039	1500
CHEMBL226	CHEMBL608105	11600
CHEMBL226	CHEMBL458224	162
CHEMBL226	CHEMBL592943	10300
CHEMBL226	CHEMBL212464	123
CHEMBL226	CHEMBL1277846	71.8
CHEMBL226	CHEMBL456051	222
CHEMBL226	CHEMBL275605	63.1
CHEMBL226	CHEMBL429761	550
CHEMBL226	CHEMBL1277926	192.3
CHEMBL226	CHEMBL1278010	47.4
CHEMBL226	CHEMBL1278011	180.2
CHEMBL226	CHEMBL411034	26
CHEMBL226	CHEMBL265212	275
CHEMBL226	CHEMBL259164	60
CHEMBL226	CHEMBL578008	185
CHEMBL226	CHEMBL1090576	3.21
CHEMBL226	CHEMBL203660	330
CHEMBL226	CHEMBL275427	50.12
CHEMBL226	CHEMBL1090578	0.19
CHEMBL226	CHEMBL383689	400
CHEMBL226	CHEMBL475617	2900
CHEMBL226	CHEMBL351211	450
CHEMBL226	CHEMBL165600	500
CHEMBL226	CHEMBL2012675	140
CHEMBL226	CHEMBL146479	350
CHEMBL226	CHEMBL1094143	53
CHEMBL226	CHEMBL349464	351
CHEMBL226	CHEMBL352707	708
CHEMBL226	CHEMBL1096753	584.7
CHEMBL226	CHEMBL353299	611
CHEMBL226	CHEMBL401017	916
CHEMBL226	CHEMBL486140	70
CHEMBL226	CHEMBL487572	81
CHEMBL226	CHEMBL391031	51
CHEMBL226	CHEMBL520036	280
CHEMBL226	CHEMBL487765	290
CHEMBL226	CHEMBL385582	510
CHEMBL226	CHEMBL593508	94
CHEMBL226	CHEMBL561976	1150
CHEMBL226	CHEMBL485752	620
CHEMBL226	CHEMBL135719	90
CHEMBL226	CHEMBL196306	6240
CHEMBL226	CHEMBL298474	0.69
CHEMBL226	CHEMBL402817	1466
CHEMBL226	CHEMBL409152	748
CHEMBL226	CHEMBL225244	483
CHEMBL226	CHEMBL288258	1620
CHEMBL226	CHEMBL258960	835
CHEMBL226	CHEMBL593749	1086
CHEMBL226	CHEMBL145123	3164
CHEMBL226	CHEMBL401895	60
CHEMBL226	CHEMBL573594	1850
CHEMBL226	CHEMBL330399	1926
CHEMBL226	CHEMBL460805	1133
CHEMBL226	CHEMBL2012681	72.7
CHEMBL226	CHEMBL1170295	2600
CHEMBL226	CHEMBL1170526	560
CHEMBL226	CHEMBL461007	738
CHEMBL226	CHEMBL457103	6300
CHEMBL226	CHEMBL198008	0.5
CHEMBL226	CHEMBL261810	350
CHEMBL226	CHEMBL1170131	1600
CHEMBL226	CHEMBL258987	140
CHEMBL226	CHEMBL258473	675
CHEMBL226	CHEMBL1172274	185
CHEMBL226	CHEMBL402781	1400
CHEMBL226	CHEMBL1170136	78
CHEMBL226	CHEMBL1927432	86.7
CHEMBL226	CHEMBL1927433	769
CHEMBL226	CHEMBL573089	121
CHEMBL226	CHEMBL210212	170
CHEMBL226	CHEMBL207434	41
CHEMBL226	CHEMBL1927632	1410
CHEMBL226	CHEMBL495121	1.45
CHEMBL226	CHEMBL516625	1.45
CHEMBL226	CHEMBL461858	1665
CHEMBL226	CHEMBL596074	1157
CHEMBL226	CHEMBL312503	1187.33333333333
CHEMBL226	CHEMBL430050	76
CHEMBL226	CHEMBL2043426	545
CHEMBL226	CHEMBL408936	314
CHEMBL226	CHEMBL275084	5900
CHEMBL226	CHEMBL1672611	55
CHEMBL226	CHEMBL264431	127
CHEMBL226	CHEMBL572906	129
CHEMBL226	CHEMBL207760	32
CHEMBL226	CHEMBL78377	5647
CHEMBL226	CHEMBL573269	5310
CHEMBL226	CHEMBL460172	2420
CHEMBL226	CHEMBL1672619	11
CHEMBL226	CHEMBL523934	1680
CHEMBL226	CHEMBL1760892	2
CHEMBL226	CHEMBL1760900	5
CHEMBL226	CHEMBL209230	54.8
CHEMBL226	CHEMBL474058	1500
CHEMBL226	CHEMBL256361	779
CHEMBL226	CHEMBL475146	402
CHEMBL226	CHEMBL475147	447
CHEMBL226	CHEMBL388459	455
CHEMBL226	CHEMBL2180928	3310
CHEMBL226	CHEMBL1935768	12
CHEMBL226	CHEMBL2181161	166
CHEMBL226	CHEMBL2181160	80.1
CHEMBL226	CHEMBL437804	709
CHEMBL226	CHEMBL489640	0.54
CHEMBL226	CHEMBL1221455	270
CHEMBL226	CHEMBL374787	1250
CHEMBL226	CHEMBL251975	268
CHEMBL226	CHEMBL2071038	348
CHEMBL226	CHEMBL2071040	1324
CHEMBL226	CHEMBL38779	2
CHEMBL226	CHEMBL609297	11500
CHEMBL226	CHEMBL510696	203
CHEMBL226	CHEMBL1277116	11.4
CHEMBL226	CHEMBL259038	270
CHEMBL226	CHEMBL2071045	112
CHEMBL226	CHEMBL429575	2600
CHEMBL226	CHEMBL272637	220
CHEMBL226	CHEMBL410234	210
CHEMBL226	CHEMBL410033	534
CHEMBL226	CHEMBL9514	39881.5
CHEMBL226	CHEMBL145734	2466
CHEMBL226	CHEMBL405901	178
CHEMBL226	CHEMBL16929	18.2
CHEMBL226	CHEMBL1090577	0.03
CHEMBL226	CHEMBL294590	10000
CHEMBL226	CHEMBL373065	5870
CHEMBL226	CHEMBL203998	800
CHEMBL226	CHEMBL475455	1000
CHEMBL226	CHEMBL252069	3290
CHEMBL226	CHEMBL251874	5100
CHEMBL226	CHEMBL17127	571.55
CHEMBL226	CHEMBL551177	3540
CHEMBL226	CHEMBL538629	58
CHEMBL226	CHEMBL1096409	1050
CHEMBL226	CHEMBL1955900	752
CHEMBL226	CHEMBL392149	33.525
CHEMBL226	CHEMBL487554	34
CHEMBL226	CHEMBL430374	21
CHEMBL226	CHEMBL484899	2070
CHEMBL226	CHEMBL134566	75
CHEMBL226	CHEMBL558291	214
CHEMBL226	CHEMBL487372	440
CHEMBL226	CHEMBL259319	2.8
CHEMBL226	CHEMBL216392	956
CHEMBL226	CHEMBL374768	750
CHEMBL226	CHEMBL376249	1430
CHEMBL226	CHEMBL219256	335
CHEMBL226	CHEMBL258836	2726
CHEMBL226	CHEMBL36786	252
CHEMBL226	CHEMBL411	2261
CHEMBL226	CHEMBL81616	18
CHEMBL226	CHEMBL1171165	9
CHEMBL226	CHEMBL2112177	34.1
CHEMBL226	CHEMBL193	6096.5
CHEMBL226	CHEMBL259300	185
CHEMBL226	CHEMBL517277	1166
CHEMBL226	CHEMBL449596	931
CHEMBL226	CHEMBL210747	22
CHEMBL226	CHEMBL2012682	72.2
CHEMBL226	CHEMBL1171525	23
CHEMBL226	CHEMBL2012680	930
CHEMBL226	CHEMBL611095	206
CHEMBL226	CHEMBL16305	2000
CHEMBL226	CHEMBL2180934	442
CHEMBL226	CHEMBL595131	252
CHEMBL226	CHEMBL1650350	36.9
CHEMBL226	CHEMBL290508	4500
CHEMBL226	CHEMBL404863	120
CHEMBL226	CHEMBL256755	1200
CHEMBL226	CHEMBL208824	990
CHEMBL226	CHEMBL574263	48.2
CHEMBL226	CHEMBL1927434	1010
CHEMBL226	CHEMBL611020	89
CHEMBL226	CHEMBL575855	307
CHEMBL226	CHEMBL575605	241
CHEMBL226	CHEMBL541455	124
CHEMBL226	CHEMBL210649	19
CHEMBL226	CHEMBL576017	605
CHEMBL226	CHEMBL358735	175
CHEMBL226	CHEMBL508558	553
CHEMBL226	CHEMBL142562	238
CHEMBL226	CHEMBL403845	73
CHEMBL226	CHEMBL390343	728
CHEMBL226	CHEMBL2043295	541
CHEMBL226	CHEMBL219160	0.9
CHEMBL226	CHEMBL189192	10000
CHEMBL226	CHEMBL1222241	90
CHEMBL226	CHEMBL1170166	75.86
CHEMBL226	CHEMBL1671938	220
CHEMBL226	CHEMBL461217	1.35
CHEMBL226	CHEMBL36160	207
CHEMBL226	CHEMBL259129	617
CHEMBL226	CHEMBL17003	74.13
CHEMBL226	CHEMBL610829	240
CHEMBL226	CHEMBL381868	4.6
CHEMBL226	CHEMBL381408	13.9
CHEMBL226	CHEMBL203060	550
CHEMBL226	CHEMBL95897	29000
CHEMBL226	CHEMBL260396	702.85
CHEMBL226	CHEMBL401973	284
CHEMBL226	CHEMBL515877	4640
CHEMBL226	CHEMBL1935766	753
CHEMBL226	CHEMBL242422	2875
CHEMBL226	CHEMBL199611	7.76
CHEMBL226	CHEMBL594321	12100
CHEMBL226	CHEMBL2070893	1329
CHEMBL226	CHEMBL572386	13.2
CHEMBL226	CHEMBL564142	1342
CHEMBL226	CHEMBL259075	2.9
CHEMBL226	CHEMBL270761	1700
CHEMBL226	CHEMBL272825	390
CHEMBL226	CHEMBL2071041	744
CHEMBL226	CHEMBL212416	370
CHEMBL226	CHEMBL409230	2300
CHEMBL226	CHEMBL409229	370
CHEMBL226	CHEMBL363129	1.7
CHEMBL226	CHEMBL252171	1715
CHEMBL226	CHEMBL104	10625
CHEMBL226	CHEMBL198942	266
CHEMBL226	CHEMBL207529	0.73
CHEMBL226	CHEMBL573780	115
CHEMBL226	CHEMBL460148	1.45
CHEMBL226	CHEMBL583960	410
CHEMBL226	CHEMBL573593	622
CHEMBL226	CHEMBL462501	1117
CHEMBL226	CHEMBL455493	8700
CHEMBL226	CHEMBL515419	2200
CHEMBL226	CHEMBL449924	1000
CHEMBL226	CHEMBL2012683	78.8
CHEMBL226	CHEMBL2012678	82.6
CHEMBL226	CHEMBL460171	3970
CHEMBL226	CHEMBL218407	429
CHEMBL226	CHEMBL2180936	823
CHEMBL226	CHEMBL564224	884
CHEMBL226	CHEMBL258421	1040
CHEMBL226	CHEMBL235071	65.2
CHEMBL226	CHEMBL1094132	290
CHEMBL226	CHEMBL515442	120
CHEMBL226	CHEMBL256548	270
CHEMBL226	CHEMBL132806	200
CHEMBL226	CHEMBL272669	720
CHEMBL226	CHEMBL476311	28
CHEMBL226	CHEMBL608102	90
CHEMBL226	CHEMBL549352	795
CHEMBL226	CHEMBL196665	1650
CHEMBL226	CHEMBL341777	20
CHEMBL226	CHEMBL468256	27
CHEMBL226	CHEMBL1955923	140
CHEMBL226	CHEMBL1955924	34
CHEMBL226	CHEMBL407327	813
CHEMBL226	CHEMBL485950	4600
CHEMBL226	CHEMBL219625	0.62
CHEMBL226	CHEMBL221579	101
CHEMBL226	CHEMBL594662	1112
CHEMBL226	CHEMBL1671934	210
CHEMBL226	CHEMBL1671923	220
CHEMBL226	CHEMBL207824	0.29
CHEMBL226	CHEMBL1235128	12
CHEMBL226	CHEMBL1672618	98
CHEMBL226	CHEMBL460799	117
CHEMBL226	CHEMBL122819	413
CHEMBL226	CHEMBL610579	415
CHEMBL226	CHEMBL489428	1060
CHEMBL226	CHEMBL1171526	110
CHEMBL226	CHEMBL567226	260
CHEMBL226	CHEMBL2180938	2720
CHEMBL226	CHEMBL2180933	538
CHEMBL226	CHEMBL596308	270
CHEMBL226	CHEMBL523797	3070
CHEMBL226	CHEMBL261809	500
CHEMBL226	CHEMBL1170137	110
CHEMBL226	CHEMBL502105	250
CHEMBL226	CHEMBL429850	200
CHEMBL226	CHEMBL259210	462
CHEMBL226	CHEMBL256546	540
CHEMBL226	CHEMBL392720	783
CHEMBL226	CHEMBL336217	142
CHEMBL226	CHEMBL1099126	1170
CHEMBL226	CHEMBL1927446	2950
CHEMBL226	CHEMBL1927447	7470
CHEMBL226	CHEMBL1927631	3110
CHEMBL226	CHEMBL200349	2600
CHEMBL226	CHEMBL1170367	100
CHEMBL226	CHEMBL1171164	6
CHEMBL226	CHEMBL225154	25
CHEMBL226	CHEMBL220053	5.5
CHEMBL226	CHEMBL1671935	650
CHEMBL226	CHEMBL437344	589
CHEMBL226	CHEMBL398272	219
CHEMBL226	CHEMBL574323	1460
CHEMBL226	CHEMBL206969	25
CHEMBL226	CHEMBL1672612	454
CHEMBL226	CHEMBL513681	10
CHEMBL226	CHEMBL505089	3200
CHEMBL226	CHEMBL2181142	649
CHEMBL226	CHEMBL1672623	25
CHEMBL226	CHEMBL516238	4600
CHEMBL226	CHEMBL210642	2700
CHEMBL226	CHEMBL2181967	4640
CHEMBL226	CHEMBL461665	3580
CHEMBL226	CHEMBL200854	144
CHEMBL226	CHEMBL107446	21
CHEMBL226	CHEMBL2180929	750
CHEMBL226	CHEMBL2180930	527
CHEMBL226	CHEMBL1171349	130
CHEMBL226	CHEMBL370187	507
CHEMBL226	CHEMBL200146	3000
CHEMBL226	CHEMBL199732	630
CHEMBL226	CHEMBL271202	2000
CHEMBL226	CHEMBL271377	850
CHEMBL226	CHEMBL409112	850
CHEMBL226	CHEMBL1221506	210
CHEMBL226	CHEMBL521081	215
CHEMBL226	CHEMBL2071043	805
CHEMBL226	CHEMBL2069325	182
CHEMBL226	CHEMBL2071044	525
CHEMBL226	CHEMBL593746	595
CHEMBL226	CHEMBL578224	139
CHEMBL226	CHEMBL2180915	483
CHEMBL226	CHEMBL261817	348
CHEMBL226	CHEMBL411452	218
CHEMBL226	CHEMBL218378	830
CHEMBL226	CHEMBL1672613	42
CHEMBL226	CHEMBL412747	167
CHEMBL226	CHEMBL1222303	150
CHEMBL226	CHEMBL516483	63
CHEMBL226	CHEMBL251873	5600
CHEMBL226	CHEMBL254064	1118
CHEMBL226	CHEMBL610830	730
CHEMBL226	CHEMBL218326	1970
CHEMBL226	CHEMBL607539	223
CHEMBL226	CHEMBL568307	513
CHEMBL226	CHEMBL522111	6630
CHEMBL226	CHEMBL348925	600
CHEMBL226	CHEMBL397821	104.2
CHEMBL226	CHEMBL1650365	83.9
CHEMBL226	CHEMBL236958	43.9
CHEMBL226	CHEMBL1097737	2500
CHEMBL226	CHEMBL593637	13100
CHEMBL226	CHEMBL468555	48
CHEMBL226	CHEMBL469488	64
CHEMBL226	CHEMBL255649	1100
CHEMBL226	CHEMBL175787	12
CHEMBL226	CHEMBL574490	908
CHEMBL226	CHEMBL138593	50
CHEMBL226	CHEMBL259933	8.3
CHEMBL226	CHEMBL549563	2480
CHEMBL226	CHEMBL594676	97
CHEMBL226	CHEMBL252345	63
CHEMBL226	CHEMBL219513	770
CHEMBL226	CHEMBL609578	133
CHEMBL226	CHEMBL607542	151
CHEMBL226	CHEMBL333843	344
CHEMBL226	CHEMBL1222587	1600
CHEMBL226	CHEMBL194290	10.4
CHEMBL226	CHEMBL1671937	580
CHEMBL226	CHEMBL424869	4.4
CHEMBL226	CHEMBL259524	154
CHEMBL226	CHEMBL1234591	12.8
CHEMBL226	CHEMBL611099	290
CHEMBL226	CHEMBL399514	356
CHEMBL226	CHEMBL489226	2150
CHEMBL226	CHEMBL610584	350
CHEMBL226	CHEMBL400782	15.5
CHEMBL226	CHEMBL582921	2320
CHEMBL226	CHEMBL576395	109
CHEMBL226	CHEMBL370446	92
CHEMBL226	CHEMBL2180932	945
CHEMBL226	CHEMBL490605	3040
CHEMBL226	CHEMBL242421	203
CHEMBL226	CHEMBL410104	350
CHEMBL226	CHEMBL1370747	275.42
CHEMBL226	CHEMBL1098075	27
CHEMBL226	CHEMBL407049	17
CHEMBL226	CHEMBL513519	68
CHEMBL226	CHEMBL1097489	15.85
CHEMBL226	CHEMBL1172442	180
CHEMBL226	CHEMBL1290002	377
CHEMBL226	CHEMBL574484	726
CHEMBL226	CHEMBL256331	140
CHEMBL226	CHEMBL1171200	50
CHEMBL226	CHEMBL1170519	35
CHEMBL226	CHEMBL7909	62
CHEMBL226	CHEMBL608100	921
CHEMBL226	CHEMBL62350	1340
CHEMBL226	CHEMBL1094998	105
CHEMBL226	CHEMBL196375	630
CHEMBL226	CHEMBL194728	0.4
CHEMBL226	CHEMBL2180917	2400
CHEMBL226	CHEMBL115444	2640
CHEMBL226	CHEMBL576351	84.3
CHEMBL226	CHEMBL1170167	1.74
CHEMBL226	CHEMBL2042091	2511.89
CHEMBL226	CHEMBL142926	300
CHEMBL226	CHEMBL512276	0.4
CHEMBL226	CHEMBL574775	80.2
CHEMBL226	CHEMBL506101	78
CHEMBL226	CHEMBL331111	398
CHEMBL226	CHEMBL575027	8740
CHEMBL226	CHEMBL219055	2920
CHEMBL226	CHEMBL1172267	450
CHEMBL226	CHEMBL452203	3710
CHEMBL226	CHEMBL1172269	42
CHEMBL226	CHEMBL2180937	1230
CHEMBL226	CHEMBL583637	700
CHEMBL226	CHEMBL1935765	240
CHEMBL226	CHEMBL2180931	338
CHEMBL226	CHEMBL260337	175
CHEMBL226	CHEMBL260146	13
CHEMBL226	CHEMBL38437	4200
CHEMBL226	CHEMBL468556	34
CHEMBL226	CHEMBL200072	76.7
CHEMBL226	CHEMBL256547	270
CHEMBL226	CHEMBL1222373	1700
CHEMBL226	CHEMBL476308	12
CHEMBL226	CHEMBL384425	230
CHEMBL226	CHEMBL1221456	370
CHEMBL226	CHEMBL144972	247
CHEMBL226	CHEMBL409711	4400
CHEMBL226	CHEMBL1221505	650
CHEMBL226	CHEMBL1221504	340
CHEMBL226	CHEMBL2071042	761
CHEMBL226	CHEMBL386263	590
CHEMBL226	CHEMBL223828	192
CHEMBL226	CHEMBL1671929	1100
CHEMBL226	CHEMBL2180916	2750
CHEMBL226	CHEMBL289903	65
CHEMBL226	CHEMBL2180911	219
CHEMBL226	CHEMBL197682	340
CHEMBL226	CHEMBL460976	4909
CHEMBL226	CHEMBL461008	131
CHEMBL226	CHEMBL1672615	17
CHEMBL226	CHEMBL280580	700
CHEMBL226	CHEMBL1672617	1040
CHEMBL226	CHEMBL516871	1460
CHEMBL226	CHEMBL2070507	5.5
CHEMBL226	CHEMBL456457	2990
CHEMBL226	CHEMBL2181969	12100
CHEMBL226	CHEMBL508555	3420
CHEMBL226	CHEMBL610589	250
CHEMBL226	CHEMBL2180939	17500
CHEMBL226	CHEMBL567412	839
CHEMBL226	CHEMBL257757	206
CHEMBL226	CHEMBL583862	1600
CHEMBL226	CHEMBL490606	1760
CHEMBL226	CHEMBL430044	480
CHEMBL226	CHEMBL200099	75.8
CHEMBL226	CHEMBL253317	150
CHEMBL226	CHEMBL2070892	371
CHEMBL226	CHEMBL1170135	300
CHEMBL226	CHEMBL240487	164
CHEMBL226	CHEMBL1927436	3510
CHEMBL226	CHEMBL486688	2610
CHEMBL226	CHEMBL1290103	3914
CHEMBL226	CHEMBL487371	580
CHEMBL226	CHEMBL219910	1640
CHEMBL226	CHEMBL1095001	42.1
CHEMBL226	CHEMBL595363	720
CHEMBL226	CHEMBL1095000	76.8
CHEMBL226	CHEMBL596088	118
CHEMBL226	CHEMBL1955925	45
CHEMBL226	CHEMBL1671924	1100
CHEMBL226	CHEMBL595844	586
CHEMBL226	CHEMBL197669	71.8
CHEMBL226	CHEMBL2180912	639
CHEMBL226	CHEMBL1671936	410
CHEMBL226	CHEMBL1671932	340
CHEMBL226	CHEMBL573937	18.3
CHEMBL226	CHEMBL2112178	190
CHEMBL226	CHEMBL176551	0.48
CHEMBL226	CHEMBL255911	87
CHEMBL226	CHEMBL219056	848
CHEMBL226	CHEMBL1172268	30
CHEMBL226	CHEMBL211183	98
CHEMBL226	CHEMBL2112159	2600
CHEMBL226	CHEMBL456455	3500
CHEMBL226	CHEMBL2070886	703
CHEMBL226	CHEMBL522095	4.09
CHEMBL226	CHEMBL260338	7255
CHEMBL226	CHEMBL384365	590
CHEMBL226	CHEMBL27502	2890
CHEMBL226	CHEMBL583132	454
CHEMBL226	CHEMBL1172276	400
CHEMBL226	CHEMBL2070891	166
CHEMBL226	CHEMBL1170134	160
CHEMBL226	CHEMBL240279	32
CHEMBL226	CHEMBL200350	1400
CHEMBL226	CHEMBL449469	86
CHEMBL226	CHEMBL505787	203
CHEMBL226	CHEMBL304726	1531
CHEMBL226	CHEMBL7098	211
CHEMBL226	CHEMBL326752	299
CHEMBL226	CHEMBL1955919	65
CHEMBL226	CHEMBL2024120	117.49
CHEMBL226	CHEMBL375164	94
CHEMBL226	CHEMBL146549	28
CHEMBL226	CHEMBL261088	8.1
CHEMBL226	CHEMBL611335	166
CHEMBL226	CHEMBL503024	11200
CHEMBL226	CHEMBL594137	199
CHEMBL226	CHEMBL577588	441
CHEMBL226	CHEMBL512290	2.2
CHEMBL226	CHEMBL509055	1430
CHEMBL226	CHEMBL256123	68
CHEMBL226	CHEMBL1222304	82
CHEMBL226	CHEMBL123462	1310
CHEMBL226	CHEMBL610814	750
CHEMBL226	CHEMBL255699	180
CHEMBL226	CHEMBL265587	30.1
CHEMBL226	CHEMBL255267	9700
CHEMBL226	CHEMBL366560	48
CHEMBL226	CHEMBL2070508	27
CHEMBL226	CHEMBL2180940	733
CHEMBL226	CHEMBL200407	126
CHEMBL226	CHEMBL2112158	710
CHEMBL226	CHEMBL2070890	1156
CHEMBL226	CHEMBL1650366	82.3
CHEMBL226	CHEMBL594809	13200
CHEMBL226	CHEMBL2024111	56.23
CHEMBL226	CHEMBL118507	23000
CHEMBL226	CHEMBL199895	570
CHEMBL226	CHEMBL399774	50
CHEMBL226	CHEMBL391030	803
CHEMBL226	CHEMBL1221457	41
CHEMBL226	CHEMBL409934	930
CHEMBL226	CHEMBL1221459	180
CHEMBL226	CHEMBL1221508	1200
CHEMBL226	CHEMBL412622	59
CHEMBL226	CHEMBL1290211	8603
CHEMBL226	CHEMBL1290212	5999
CHEMBL226	CHEMBL1955922	733
CHEMBL226	CHEMBL609645	1e+05
CHEMBL226	CHEMBL222201	42
CHEMBL226	CHEMBL594136	172
CHEMBL226	CHEMBL261819	1480
CHEMBL226	CHEMBL2180914	525
CHEMBL226	CHEMBL1671933	460
CHEMBL226	CHEMBL573771	84.3
CHEMBL226	CHEMBL254693	4770
CHEMBL226	CHEMBL573360	381
CHEMBL226	CHEMBL466021	20.4
CHEMBL226	CHEMBL1672616	27
CHEMBL226	CHEMBL259704	75.6
CHEMBL226	CHEMBL252198	1.87
CHEMBL226	CHEMBL400189	4.52
CHEMBL226	CHEMBL2181140	133
CHEMBL226	CHEMBL2181139	1580
CHEMBL226	CHEMBL2070887	1049
CHEMBL226	CHEMBL2070889	1478
CHEMBL226	CHEMBL398587	3800
CHEMBL226	CHEMBL565678	482
CHEMBL226	CHEMBL406594	420
CHEMBL226	CHEMBL199414	1710
CHEMBL226	CHEMBL255859	2200
CHEMBL226	CHEMBL1955908	4462
CHEMBL226	CHEMBL1170582	185
CHEMBL226	CHEMBL455264	43
CHEMBL226	CHEMBL256332	120
CHEMBL226	CHEMBL491416	870
CHEMBL226	CHEMBL259736	3.3
CHEMBL226	CHEMBL521223	470
CHEMBL226	CHEMBL220684	239
CHEMBL226	CHEMBL258499	631
CHEMBL226	CHEMBL376920	274
CHEMBL226	CHEMBL594000	103
CHEMBL226	CHEMBL1094997	53.1
CHEMBL226	CHEMBL261526	522
CHEMBL226	CHEMBL35094	1181
CHEMBL226	CHEMBL198200	1056.3
CHEMBL226	CHEMBL1650173	535
CHEMBL226	CHEMBL494086	860
CHEMBL226	CHEMBL256125	600
CHEMBL226	CHEMBL1672614	18
CHEMBL226	CHEMBL146658	348
CHEMBL226	CHEMBL176295	11
CHEMBL226	CHEMBL460384	1240
CHEMBL226	CHEMBL1222246	780
CHEMBL226	CHEMBL1650348	85.7
CHEMBL226	CHEMBL1222242	92
CHEMBL226	CHEMBL2170785	68.1
CHEMBL226	CHEMBL611092	300
CHEMBL226	CHEMBL1222306	260
CHEMBL226	CHEMBL2180935	322
CHEMBL226	CHEMBL2070888	724
CHEMBL226	CHEMBL315150	2
CHEMBL226	CHEMBL359044	100
CHEMBL226	CHEMBL489639	6.96
CHEMBL226	CHEMBL1650371	31.6
CHEMBL226	CHEMBL261546	370
CHEMBL226	CHEMBL444953	100
CHEMBL226	CHEMBL1098183	290
CHEMBL226	CHEMBL142641	510
CHEMBL226	CHEMBL447192	5.8
CHEMBL226	CHEMBL240277	929
CHEMBL226	CHEMBL276738	140
CHEMBL226	CHEMBL2024119	31.62
CHEMBL226	CHEMBL112756	83
CHEMBL226	CHEMBL499428	760
CHEMBL226	CHEMBL1955918	304
CHEMBL226	CHEMBL399529	56
CHEMBL226	CHEMBL373827	218
CHEMBL226	CHEMBL1170518	1600
CHEMBL226	CHEMBL461646	2700
CHEMBL226	CHEMBL461432	1904.56333333333
CHEMBL226	CHEMBL261198	27.9
CHEMBL226	CHEMBL374645	3800
CHEMBL226	CHEMBL406788	25.2
CHEMBL226	CHEMBL2042077	6309.57
CHEMBL226	CHEMBL461650	77
CHEMBL226	CHEMBL2012684	68.4
CHEMBL226	CHEMBL516948	1280
CHEMBL226	CHEMBL2012685	86.8
CHEMBL226	CHEMBL2042061	2511.89
CHEMBL226	CHEMBL2181141	1250
CHEMBL226	CHEMBL261482	1.9
CHEMBL226	CHEMBL1222369	230
CHEMBL226	CHEMBL610837	250
CHEMBL226	CHEMBL2070883	3357
CHEMBL226	CHEMBL2070884	802
CHEMBL226	CHEMBL200279	1720
CHEMBL226	CHEMBL255861	1500
CHEMBL226	CHEMBL490607	1120
CHEMBL226	CHEMBL212625	2067
CHEMBL226	CHEMBL457573	64
CHEMBL226	CHEMBL1172275	150
CHEMBL226	CHEMBL476298	22
CHEMBL226	CHEMBL380821	2900
CHEMBL226	CHEMBL484900	2300
CHEMBL226	CHEMBL468701	599
CHEMBL226	CHEMBL1290102	12
CHEMBL226	CHEMBL1221458	27
CHEMBL226	CHEMBL259607	1.8
CHEMBL226	CHEMBL1098400	570
CHEMBL226	CHEMBL161767	2400
CHEMBL226	CHEMBL220118	865
CHEMBL226	CHEMBL261525	410
CHEMBL226	CHEMBL401321	9.2
CHEMBL226	CHEMBL375764	1744
CHEMBL226	CHEMBL510134	40
CHEMBL226	CHEMBL516770	249
CHEMBL226	CHEMBL2180910	375
CHEMBL226	CHEMBL2181143	212
CHEMBL226	CHEMBL188592	2730
CHEMBL226	CHEMBL1222145	95
CHEMBL226	CHEMBL333860	32
CHEMBL226	CHEMBL256124	68
CHEMBL226	CHEMBL493888	1070
CHEMBL226	CHEMBL219600	1270
CHEMBL226	CHEMBL2042058	3162.28
CHEMBL226	CHEMBL2170800	780
CHEMBL226	CHEMBL175895	200
CHEMBL226	CHEMBL1650144	3760
CHEMBL226	CHEMBL2170787	76
CHEMBL226	CHEMBL1222370	310
CHEMBL226	CHEMBL1222371	77
CHEMBL226	CHEMBL404744	2100
CHEMBL226	CHEMBL2070885	3408
CHEMBL226	CHEMBL414620	175
CHEMBL226	CHEMBL1222372	300
CHEMBL226	CHEMBL490405	3000
CHEMBL226	CHEMBL27593	2280
CHEMBL226	CHEMBL2024113	194.98
CHEMBL226	CHEMBL1097549	100
CHEMBL226	CHEMBL252045	1000
CHEMBL226	CHEMBL1955910	734
CHEMBL226	CHEMBL467655	2965
CHEMBL226	CHEMBL1955917	175
CHEMBL226	CHEMBL162752	869
CHEMBL226	CHEMBL161867	2800
CHEMBL226	CHEMBL391029	70
CHEMBL226	CHEMBL2170797	210
CHEMBL226	CHEMBL427736	1280
CHEMBL226	CHEMBL407609	43
CHEMBL226	CHEMBL260878	1520
CHEMBL226	CHEMBL196258	26.2
CHEMBL226	CHEMBL196259	80
CHEMBL226	CHEMBL195001	2270
CHEMBL226	CHEMBL460975	190
CHEMBL226	CHEMBL1990267	398.11
CHEMBL226	CHEMBL123705	4
CHEMBL226	CHEMBL258834	15.6
CHEMBL226	CHEMBL2170786	150
CHEMBL226	CHEMBL1171718	37
CHEMBL226	CHEMBL1650152	505
CHEMBL226	CHEMBL402904	25000
CHEMBL226	CHEMBL2070882	2794
CHEMBL226	CHEMBL610580	445
CHEMBL226	CHEMBL1099127	1290
CHEMBL226	CHEMBL351194	1600
CHEMBL226	CHEMBL255860	4300
CHEMBL226	CHEMBL54461	6360
CHEMBL226	CHEMBL508786	10.5
CHEMBL226	CHEMBL2024112	43.65
CHEMBL226	CHEMBL506250	12
CHEMBL226	CHEMBL1955909	210
CHEMBL226	CHEMBL145767	448
CHEMBL226	CHEMBL519390	2300
CHEMBL226	CHEMBL2030703	1357
CHEMBL226	CHEMBL486282	1170
CHEMBL226	CHEMBL188958	1940
