cid,compound,aveaffinty
5291,CHEMBL941,8400.0
153999,CHEMBL91829,2535.0
176870,CHEMBL553,1900.0
216239,CHEMBL1336,3950.0
3038522,CHEMBL124660,7600.0
3081361,CHEMBL24828,1060.0
5281855,CHEMBL6246,2970.0
5287969,CHEMBL428690,5750.0
5329102,CHEMBL535,285.0
5330790,CHEMBL191003,120.0
5494449,CHEMBL572878,9.2
6450551,CHEMBL1289926,16.0
9869779,CHEMBL1908396,140.0
9933475,CHEMBL491473,2100.0
10113978,CHEMBL477772,290.0
10138259,CHEMBL1721885,180.0
10396070,CHEMBL360190,1900.0
10461815,CHEMBL450786,410.0
11213558,CHEMBL475251,4.2
11427553,CHEMBL1908397,21.0
11485656,CHEMBL223360,2300.0
11530963,CHEMBL201511,990.0
11626560,CHEMBL601719,60.0
11712649,CHEMBL259084,410.0
15282555,CHEMBL505637,4100.0
16007391,CHEMBL215152,4700.0
16038120,CHEMBL509032,0.93
16722836,CHEMBL1287853,96.0
17755052,CHEMBL521851,2600.0
24180719,CHEMBL1230020,3500.0
24894117,CHEMBL529663,10000.0
24894883,CHEMBL509435,9200.0
24894884,CHEMBL452812,12000.0
24894885,CHEMBL507056,46000.0
24894888,CHEMBL529217,35000.0
24894992,CHEMBL488646,28000.0
24894994,CHEMBL509635,23000.0
24894995,CHEMBL521201,7700.0
24894996,CHEMBL488645,44000.0
24894997,CHEMBL488811,9000.0
24895100,CHEMBL453593,16000.0
24905147,CHEMBL1241674,70.0
25126798,CHEMBL1789941,200.0
44299148,CHEMBL162,0.76
57397989,CHEMBL1908392,53.0
57399640,CHEMBL1908393,3.5
71524406,CHEMBL2333163,700.0
71717270,CHEMBL2309006,1.5
