cid,compound,aveaffinty
2290,CHEMBL49354,29.6666666667
2396,CHEMBL7463,32.0
27924,CHEMBL279115,0.8
153999,CHEMBL91829,126.8
176167,CHEMBL300138,512.5
192686,CHEMBL294037,43000.0
455726,CHEMBL34971,1.8
2337532,CHEMBL396377,1700.0
5280757,CHEMBL449158,0.44
5287736,CHEMBL60254,31.0
5287969,CHEMBL428690,590.0
5327919,CHEMBL304549,90.0
5327920,CHEMBL67442,50.0
5327921,CHEMBL59828,5.0
5327922,CHEMBL52529,0.9
5327944,CHEMBL48636,1.0
5327995,CHEMBL294166,30.0
5327996,CHEMBL55890,4400.0
5327997,CHEMBL299987,420.0
5327998,CHEMBL298872,20.0
5327999,CHEMBL298159,90.0
5328000,CHEMBL53025,130.0
5328002,CHEMBL304626,18.0
5328003,CHEMBL307543,50.0
5328004,CHEMBL66750,80.0
5328005,CHEMBL68418,200.0
5328006,CHEMBL302304,310.0
5328007,CHEMBL304175,10.0
5328008,CHEMBL67528,24.0
5328012,CHEMBL66452,67.0
5328013,CHEMBL431568,50.0
5328940,CHEMBL288441,1600.0
5330790,CHEMBL191003,4500.0
5471818,CHEMBL96766,1.16
6445562,CHEMBL607707,4600.0
6520576,CHEMBL137386,51.95
6914611,CHEMBL383264,6100.0
6914613,CHEMBL383541,930.0
9800852,CHEMBL440201,1630.0
9826373,CHEMBL55394,400.0
9865633,CHEMBL6453,114.0
9889351,CHEMBL53596,400.0
9926791,CHEMBL221959,2000.0
9958125,CHEMBL300549,6000.0
10030073,CHEMBL66923,95.0
10455969,CHEMBL292495,690.0
10460643,CHEMBL444877,32000.0
10479260,CHEMBL173348,150.0
10527068,CHEMBL316239,2600.0
10650891,CHEMBL315389,880.0
10666255,CHEMBL159233,0.8
10671412,CHEMBL311543,170.0
10673286,CHEMBL315357,2000.0
10768377,CHEMBL91959,2800.0
10768554,CHEMBL328229,7800.0
10864309,CHEMBL293805,7000.0
10940039,CHEMBL291975,4200.0
11213558,CHEMBL475251,4100.0
11314340,CHEMBL379218,193.5
11453012,CHEMBL55788,400.0
11516650,CHEMBL380645,85.7
11574218,CHEMBL194357,2140.0
11574614,CHEMBL206866,216.0
11624847,CHEMBL363418,1890.0
11631681,CHEMBL393929,320.0
11646797,CHEMBL210547,8940.0
11654176,CHEMBL370130,88.265
11696960,CHEMBL434938,313.3
11729563,CHEMBL52654,400.0
11799388,CHEMBL419866,3300.0
15983966,CHEMBL1908394,3000.0
16038120,CHEMBL509032,3500.0
16124248,CHEMBL480641,380.0
16124345,CHEMBL471795,88.0
16124479,CHEMBL1667967,316.23
16725726,CHEMBL494089,34.0
16739279,CHEMBL235345,480.0
22907281,CHEMBL301860,970.0
22911602,CHEMBL54382,300.0
24770517,CHEMBL492251,350.0
24825721,CHEMBL467069,51.0
24866677,CHEMBL513485,62.0
24992835,CHEMBL2046624,255.0
24996161,CHEMBL2147538,44.0
25066843,CHEMBL402818,26.0
25113021,CHEMBL2147541,254.0
25113026,CHEMBL2147534,157.0
25113028,CHEMBL2147544,53.0
25113038,CHEMBL2147550,124.0
25113039,CHEMBL2147539,932.0
25195244,CHEMBL516913,24.0
25195245,CHEMBL479470,82.0
44139091,CHEMBL492118,33.55
44139212,CHEMBL523155,47.05
44139336,CHEMBL489520,11.75
44139337,CHEMBL522428,4.07
44186531,CHEMBL466211,590.0
44186618,CHEMBL523053,915.0
44186619,CHEMBL494361,529.0
44294270,CHEMBL48665,50.0
44294365,CHEMBL265559,5.0
44294447,CHEMBL295806,17.5
44294493,CHEMBL48988,20.0
44294623,CHEMBL300422,5.0
44294661,CHEMBL48546,100.0
44297347,CHEMBL300658,2000.0
44297594,CHEMBL293722,300.0
44299148,CHEMBL162,160.125
44308069,CHEMBL417051,5.0
44308383,CHEMBL67716,6.0
44308409,CHEMBL70078,90.0
44308467,CHEMBL67788,90.0
44308468,CHEMBL303205,4000.0
44308469,CHEMBL302998,90.0
44308490,CHEMBL307747,32.0
44308609,CHEMBL306427,4.0
44308610,CHEMBL67290,20.0
44308611,CHEMBL421866,6.0
44308612,CHEMBL431955,20.0
44310732,CHEMBL311399,4.0
44355185,CHEMBL337834,1.56
44373087,CHEMBL351103,0.8
44373109,CHEMBL160375,0.8
44384580,CHEMBL368720,1370.0
44385548,CHEMBL367488,420.0
44386181,CHEMBL427118,0.9
44386587,CHEMBL177635,5.0
44386588,CHEMBL177308,30.0
44386589,CHEMBL367127,50.0
44386931,CHEMBL367457,21000.0
44403780,CHEMBL194257,3419.5
44449452,CHEMBL409155,370.0
44511325,CHEMBL494412,28.0
44570801,CHEMBL480838,51.0
44570802,CHEMBL518942,170.0
44570803,CHEMBL480839,250.0
44570848,CHEMBL480222,410.0
44570849,CHEMBL480223,27.0
44570884,CHEMBL479835,130.0
44573871,CHEMBL494229,2100.0
44573874,CHEMBL522344,29.0
44573875,CHEMBL493999,30.0
44573898,CHEMBL494595,81.0
44573899,CHEMBL494000,980.0
44573901,CHEMBL494165,280.0
44573902,CHEMBL494166,18.0
44573903,CHEMBL493825,110.0
44573904,CHEMBL493987,41.0
44573905,CHEMBL523194,160.0
44574269,CHEMBL509448,350.0
44574270,CHEMBL466036,69.0
44574271,CHEMBL466037,1400.0
44574272,CHEMBL466653,63.0
44574273,CHEMBL466654,85.0
44574310,CHEMBL513827,210.0
44574311,CHEMBL512606,340.0
44574312,CHEMBL467068,150.0
44574313,CHEMBL467871,130.0
44621943,CHEMBL2326014,526.0
44622679,CHEMBL2326015,722.0
45107770,CHEMBL2326019,89.0
45108044,CHEMBL2326020,151.0
45108081,CHEMBL2326017,132.0
45108117,CHEMBL2326016,81.0
45108120,CHEMBL2321918,336.0
45487537,CHEMBL568547,36.0
45487554,CHEMBL585858,86.0
45487555,CHEMBL585323,94.0
45487559,CHEMBL567092,250.0
45487561,CHEMBL585113,390.0
45487562,CHEMBL567094,300.0
45487570,CHEMBL585697,58.0
45487571,CHEMBL567930,25.0
45487572,CHEMBL568142,190.0
45487573,CHEMBL567103,8.2
45487574,CHEMBL568371,14.0
45487575,CHEMBL568581,18.0
45487588,CHEMBL566868,2400.0
45487595,CHEMBL567299,25.0
45487596,CHEMBL585307,22.0
45487597,CHEMBL567300,50.0
45487611,CHEMBL586046,70.0
45487622,CHEMBL567730,84.0
45487627,CHEMBL567082,9.7
45487634,CHEMBL570865,45.0
46901859,CHEMBL1214929,20.0
46901862,CHEMBL1214932,31.0
49864366,CHEMBL1221600,27000.0
49870878,CHEMBL1667963,25118.86
53308750,CHEMBL2326001,18.0
53354074,CHEMBL2326002,16.0
53354075,CHEMBL2325999,242.0
56643505,CHEMBL2147537,8.0
57690846,CHEMBL2046626,80.0
59332810,CHEMBL2147548,294.0
67949700,CHEMBL2326003,358.0
67949769,CHEMBL2326004,130.0
67949780,CHEMBL2326021,792.0
67949822,CHEMBL2326018,131.0
67949825,CHEMBL2326011,480.0
68596931,CHEMBL2147543,214.0
68597337,CHEMBL2147542,63.0
68597501,CHEMBL2147545,635.0
68611347,CHEMBL2147536,703.0
71452928,CHEMBL2147535,102.0
71456432,CHEMBL2147540,371.0
71460129,CHEMBL2147551,221.0
71461847,CHEMBL2147552,386.0
71583135,CHEMBL2326007,57.0
71583137,CHEMBL2326009,120.0
71583246,CHEMBL2326012,547.0
71583247,CHEMBL2326013,957.0
71717270,CHEMBL2309006,240.0
