cid,compound,aveaffinty
237,CHEMBL7568,883.0
681,CHEMBL59,41.7145454545
1219,CHEMBL285755,1.84366666667
1220,CHEMBL56,259.0
1346,CHEMBL9666,2262.0
2141,CHEMBL1006,1292.0
2157,CHEMBL633,809.0
2160,CHEMBL629,150.0
2170,CHEMBL1113,90.0
2247,CHEMBL296419,292.0
2406,CHEMBL290106,2825.5
2477,CHEMBL49,29.5
2585,CHEMBL723,386.5
2726,CHEMBL71,5.982
2750,CHEMBL7002,17886.5
2769,CHEMBL1729,96.5
2801,CHEMBL415,93.0
2812,CHEMBL104,1773.0
2818,CHEMBL42,427.000909091
2913,CHEMBL516,32.0
3042,CHEMBL1123,810.5
3055,CHEMBL936,1548.0
3117,CHEMBL964,726.0
3151,CHEMBL219916,9.24666666667
3158,CHEMBL1628227,933.0
3168,CHEMBL1108,1.8545
3191,CHEMBL305660,81.45
3198,CHEMBL808,3185.5
3339,CHEMBL672,46709.0
3372,CHEMBL726,1.33533333333
3559,CHEMBL54,8.466
3561,CHEMBL1289,327.0
3827,CHEMBL534,1315.0
3955,CHEMBL841,895.5
4011,CHEMBL21731,456.0
4168,CHEMBL86,98.3333333333
4184,CHEMBL6437,2841.0
4189,CHEMBL91,2142.5
4205,CHEMBL654,5723.0
4543,CHEMBL445,120.0
4585,CHEMBL715,48.25
4634,CHEMBL1231,287.2
4735,CHEMBL55,2678.0
4917,CHEMBL728,8.725
4926,CHEMBL564,137.0
4927,CHEMBL643,374.5
5002,CHEMBL716,626.1
5029,CHEMBL1219,1558.0
5035,CHEMBL81,1048.0
5073,CHEMBL85,14.772
5095,CHEMBL589,21.2025
5119,CHEMBL107492,249.0
5265,CHEMBL267930,0.25
5318,CHEMBL1221,2079.0
5355,CHEMBL26,88.5
5405,CHEMBL17157,1007.0
5452,CHEMBL479,6.625
5467,CHEMBL84158,769.5
5533,CHEMBL621,2507.0
5624,CHEMBL141343,3480.5
6005,CHEMBL53,6.3
6075,CHEMBL395110,1343.5
6726,CHEMBL648,2004.0
6761,CHEMBL1909072,3.13
8223,CHEMBL442,2.885
8226,CHEMBL1201356,112.0
8447,CHEMBL508112,570.0
9681,CHEMBL1065,115.5
10531,CHEMBL1732,3.575
11057,CHEMBL64894,556.5
15443,CHEMBL340211,53.0
26987,CHEMBL1626,4.915
28417,CHEMBL1479,19330.0
28693,CHEMBL19215,5.15
28864,CHEMBL157138,0.644
30438,CHEMBL57478,6700.0
31101,CHEMBL493,29.266
36811,CHEMBL926,3339.0
37461,CHEMBL1255588,6.0
47811,CHEMBL531,3.74
54562,CHEMBL240773,61.8344444444
55445,CHEMBL276500,174.5
57533,CHEMBL69271,0.21
60795,CHEMBL1112,8.25
60854,CHEMBL708,7.2
65808,CHEMBL197,124.5
68950,CHEMBL366265,4667.0
73453,CHEMBL1385840,1.9155
114876,CHEMBL1188090,21.8
115007,CHEMBL140184,7.5
119570,CHEMBL301265,13.46
122334,CHEMBL27441,48.0
124087,CHEMBL1172,1276.5
130402,CHEMBL1196271,230.0
130907,CHEMBL53294,1.02
131213,CHEMBL106622,3.8
132955,CHEMBL434665,36.0
133008,CHEMBL444309,770.0
133633,CHEMBL445102,106.75
167715,CHEMBL225230,0.44
172267,CHEMBL273273,1.7825
181743,CHEMBL467094,309.0
196129,CHEMBL1909065,18.17
233952,CHEMBL59324,280.0
441243,CHEMBL114,10292.5
441383,CHEMBL1306,3156.0
443884,CHEMBL119443,380.0
444034,CHEMBL1255837,1.5335
448537,CHEMBL411,5891.5
511482,CHEMBL268799,150.0
657255,CHEMBL588119,1409.2
667467,CHEMBL908,4.56
688272,CHEMBL267044,82.5
749986,CHEMBL71173,4400.0
851833,CHEMBL1424807,197.4
941361,CHEMBL30008,65.0
1201549,CHEMBL1201203,438.0
1248739,CHEMBL380054,3100.0
1547484,CHEMBL43064,169.0
1548953,CHEMBL954,883.5
2728532,CHEMBL328051,35.4
2733526,CHEMBL83,718.0
2779264,CHEMBL326877,15000.0
2812861,CHEMBL99967,1530.0
2822063,CHEMBL240377,47.3
3038494,CHEMBL540612,1.3
3050372,CHEMBL1940414,79.3
3069135,CHEMBL1940412,207.0
3156990,CHEMBL109173,2500.0
3246545,CHEMBL611207,24.5
3408722,CHEMBL286252,0.563
3691783,CHEMBL103871,193.0
3716121,CHEMBL2207643,83.0
3746693,CHEMBL61080,820.0
4350931,CHEMBL441618,33.1
4420454,CHEMBL162762,51.825
5029739,CHEMBL293341,480.0
5249956,CHEMBL201525,50.0
5281040,CHEMBL787,5189.0
5311096,CHEMBL85606,15.6
5311200,CHEMBL267014,12150.0
5311217,CHEMBL460291,4133.0
5311346,CHEMBL70565,39.7
5312149,CHEMBL431298,1330.0
5353432,CHEMBL270299,2317.5
5353853,CHEMBL1262,1335.4
6469693,CHEMBL212631,3900.0
6469918,CHEMBL212370,8800.0
6603867,CHEMBL301559,2.275
6604756,CHEMBL278751,4.1
6918276,CHEMBL1221512,18.82
9797200,CHEMBL34239,2682.0
9797495,CHEMBL1923292,3900.0
9806160,CHEMBL201115,1.3
9816808,CHEMBL87137,8.8
9817253,CHEMBL314174,4.1
9817774,CHEMBL327782,2.0
9818479,CHEMBL419792,2333.0
9819770,CHEMBL38262,2682.0
9820680,CHEMBL86504,41.8
9826580,CHEMBL69451,1.07666666667
9837094,CHEMBL345458,2948.0
9838216,CHEMBL64283,19.5
9840672,CHEMBL87192,1.15
9859120,CHEMBL2165674,589.9
9861786,CHEMBL329398,7.4
9865384,CHEMBL45305,10000.0
9868452,CHEMBL65280,0.251
9872676,CHEMBL210514,1180.0
9881815,CHEMBL89420,67.2
9887463,CHEMBL71865,1.52
9888555,CHEMBL424294,0.23
9891901,CHEMBL300780,2.1
9903623,CHEMBL482978,95.5
9903877,CHEMBL59752,2.8
9905249,CHEMBL28607,3900.0
9906978,CHEMBL150161,815.333333333
9908125,CHEMBL344270,870.0
9909614,CHEMBL85441,1.5
9916104,CHEMBL439338,2.9
9925530,CHEMBL449250,19.5
9925730,CHEMBL87067,94.6
9949531,CHEMBL89037,12.2
9980998,CHEMBL139926,1.642
9983212,CHEMBL202175,2.6
9983667,CHEMBL205961,14.5
9995378,CHEMBL107529,6800.0
9995379,CHEMBL314952,5.4
9995904,CHEMBL140099,1700.0
10001256,CHEMBL71327,3.41
10004950,CHEMBL115222,1930.0
10014924,CHEMBL316983,52.1333333333
10015731,CHEMBL98305,2.87
10015867,CHEMBL88365,28.9
10027629,CHEMBL200026,11.8
10059206,CHEMBL422344,1929.0
10065083,CHEMBL140872,244.1
10065496,CHEMBL240589,8.72
10074155,CHEMBL87478,1.3
10092819,CHEMBL124444,1.01
10178704,CHEMBL156639,1.33333333333
10200368,CHEMBL158013,14.2
10228202,CHEMBL157036,2.26
10245409,CHEMBL156732,250.0
10247561,CHEMBL272873,8700.0
10247719,CHEMBL540039,8050.0
10252580,CHEMBL203200,12.9
10253333,CHEMBL202253,4.4
10254390,CHEMBL196476,0.13
10276451,CHEMBL59725,1.042
10314824,CHEMBL143761,15000.0
10315310,CHEMBL132884,30.9
10333405,CHEMBL93186,16.2
10333842,CHEMBL27559,850.6
10335148,CHEMBL2112912,10.0
10336538,CHEMBL310843,6300.0
10354670,CHEMBL26789,23.9
10355406,CHEMBL141510,4.42
10357869,CHEMBL104453,770.0
10364677,CHEMBL157293,0.836666666667
10369220,CHEMBL200028,1.4
10378389,CHEMBL64553,2.4
10390058,CHEMBL202827,3.0
10402378,CHEMBL184049,1601.0
10402380,CHEMBL65847,23.8
10403608,CHEMBL210405,140.0
10404144,CHEMBL7927,4833.33333333
10407367,CHEMBL565552,1558.0
10420539,CHEMBL164631,13000.0
10436285,CHEMBL301242,4.45
10438027,CHEMBL184383,3.645
10447709,CHEMBL131357,234.42
10450892,CHEMBL131997,3.89
10454026,CHEMBL125916,0.32
10456040,CHEMBL313620,1.7
10456166,CHEMBL346692,1.4
10456628,CHEMBL383188,1.9
10457955,CHEMBL426473,10.4
10476504,CHEMBL142020,172.15
