cid,compound,aveaffinty
123631,CHEMBL939,290.0
153999,CHEMBL91829,7100.0
156422,CHEMBL103667,6300.0
176870,CHEMBL553,690.0
216239,CHEMBL1336,230.0
3025986,CHEMBL296468,3800.0
3081361,CHEMBL24828,360.0
5329102,CHEMBL535,3900.0
10138259,CHEMBL1721885,5100.0
10184653,CHEMBL1173655,1800.0
10389239,CHEMBL226403,5700.0
10427712,CHEMBL230011,880.0
11213558,CHEMBL475251,230.0
11409972,CHEMBL574738,26.0
11485656,CHEMBL223360,4900.0
11715767,CHEMBL225519,2670.0
16719862,CHEMBL388566,16000.0
16722836,CHEMBL1287853,7300.0
16760660,CHEMBL265470,120.0
24905147,CHEMBL1241674,6700.0
44299148,CHEMBL162,170.0
45481524,CHEMBL576817,870.0
54760383,CHEMBL2178352,6700.0
57399640,CHEMBL1908393,72.0
71717270,CHEMBL2309006,56.0
