cid,compound,aveaffinty
176167,CHEMBL300138,4300.0
3025986,CHEMBL296468,3500.0
5328940,CHEMBL288441,5700.0
5329102,CHEMBL535,16.0
5330790,CHEMBL191003,2100.0
5494449,CHEMBL572878,3300.0
9977819,CHEMBL522892,770.0
10138259,CHEMBL1721885,190.0
10461815,CHEMBL450786,1100.0
11213558,CHEMBL475251,690.0
11409972,CHEMBL574738,4000.0
11427553,CHEMBL1908397,460.0
11656518,CHEMBL558752,770.0
16038120,CHEMBL509032,29.0
44299148,CHEMBL162,3.8
57397989,CHEMBL1908392,210.0
57399640,CHEMBL1908393,4100.0
71717270,CHEMBL2309006,35.0
