cid,compound,aveaffinty
75816,CHEMBL187711,1354.0
82327,CHEMBL187633,1082.0
128167,CHEMBL202185,549.5
5311263,CHEMBL117021,18.0
6419701,CHEMBL364797,71.0
10051843,CHEMBL191055,4300.0
10322404,CHEMBL357053,14.7
10367662,CHEMBL361501,425.0
10393842,CHEMBL440696,63.5
11101949,CHEMBL383095,327.0
11197104,CHEMBL190430,1146.0
11312382,CHEMBL188591,457.0
11393306,CHEMBL188859,788.0
11568387,CHEMBL202361,523.0
11625765,CHEMBL201482,695.0
11648176,CHEMBL2335052,8.4
44325682,CHEMBL314555,380.0
44368508,CHEMBL153043,24.0
44392725,CHEMBL360928,962.0
44392752,CHEMBL184055,992.0
44392762,CHEMBL360727,4500.0
44392769,CHEMBL360399,735.0
44392779,CHEMBL185287,2840.0
44392791,CHEMBL265967,6250.0
44392792,CHEMBL183143,84.5
44392793,CHEMBL183221,51.5
44392794,CHEMBL291229,102.5
44392795,CHEMBL182446,74.5
44392796,CHEMBL362053,45.0
44392797,CHEMBL181917,3690.0
44392798,CHEMBL360131,1430.0
44392848,CHEMBL181612,4230.0
44407386,CHEMBL440396,314.0
44407389,CHEMBL427017,233.5
44407394,CHEMBL203986,1033.0
44407397,CHEMBL202243,3260.0
44407485,CHEMBL379248,5120.0
46223906,CHEMBL2017139,16.5
71569053,CHEMBL2335049,26.0
71569056,CHEMBL2335051,12.2
71718248,CHEMBL2335050,11.1
71719457,CHEMBL2335048,31.0
71720690,CHEMBL2335047,10.1
