cid,compound,aveaffinty
153999,CHEMBL91829,220.0
447077,CHEMBL386051,4400.0
3062316,CHEMBL1421,3800.0
5328940,CHEMBL288441,190.0
5329102,CHEMBL535,59.5
5330790,CHEMBL191003,130.0
5494449,CHEMBL572878,200.0
6445562,CHEMBL607707,3750.0
6450551,CHEMBL1289926,1400.0
9869779,CHEMBL1908396,7700.0
9915743,CHEMBL180022,270.0
9933475,CHEMBL491473,4300.0
9977819,CHEMBL522892,200.0
10138259,CHEMBL1721885,130.0
11409972,CHEMBL574738,3000.0
11427553,CHEMBL1908397,560.0
11485656,CHEMBL223360,1400.0
11626560,CHEMBL601719,580.0
16038120,CHEMBL509032,330.0
44299148,CHEMBL162,0.195
57397989,CHEMBL1908392,9.0
57399640,CHEMBL1908393,1100.0
71717270,CHEMBL2309006,3.0
