cid,compound,aveaffinty
447077,CHEMBL386051,8300.0
2132479,CHEMBL2338333,3500.0
6445562,CHEMBL607707,3900.0
9885748,CHEMBL379849,77000.0
10427712,CHEMBL230011,3800.0
11213558,CHEMBL475251,170.0
11409972,CHEMBL574738,5200.0
11427553,CHEMBL1908397,3100.0
15983966,CHEMBL1908394,1800.0
16079040,CHEMBL574646,500.0
16722836,CHEMBL1287853,3400.0
44299148,CHEMBL162,860.0
56832546,CHEMBL2036343,14000.0
71717270,CHEMBL2309006,2500.0
71718330,CHEMBL2338334,83000.0
71720141,CHEMBL2338335,83000.0
