cid,compound,aveaffinty
3038522,CHEMBL124660,7800.0
5287969,CHEMBL428690,1300.0
5328940,CHEMBL288441,300.0
5330790,CHEMBL191003,310.0
6445562,CHEMBL607707,3850.0
6918852,CHEMBL384304,13.0
9884685,CHEMBL573339,5900.0
10427712,CHEMBL230011,7100.0
10461815,CHEMBL450786,3600.0
11213558,CHEMBL475251,1900.0
11314340,CHEMBL379218,160.0
11338033,CHEMBL445813,370.0
11364421,CHEMBL513909,630.0
11409972,CHEMBL574738,5500.0
11427553,CHEMBL1908397,6200.0
11712649,CHEMBL259084,2300.0
16038120,CHEMBL509032,210.0
24748573,CHEMBL1230165,41.0
44299148,CHEMBL162,2205.0
