cid,compound,aveaffinty
153999,CHEMBL91829,1400.0
447077,CHEMBL386051,410.0
5287969,CHEMBL428690,5700.0
5328940,CHEMBL288441,2700.0
5329102,CHEMBL535,3400.0
5330790,CHEMBL191003,3600.0
5494449,CHEMBL572878,390.0
6450551,CHEMBL1289926,3000.0
9823787,CHEMBL460990,29.5
9915743,CHEMBL180022,5400.0
9917013,CHEMBL290352,55.0
9977819,CHEMBL522892,9900.0
10113978,CHEMBL477772,290.0
10138259,CHEMBL1721885,2600.0
11213558,CHEMBL475251,4.3
11427553,CHEMBL1908397,650.0
15983966,CHEMBL1908394,3000.0
16038120,CHEMBL509032,410.0
16105511,CHEMBL375085,1106.0
16722836,CHEMBL1287853,3200.0
23378546,CHEMBL460989,115.0
24905147,CHEMBL1241674,2900.0
24971429,CHEMBL492257,188.0
24971430,CHEMBL492258,131.0
24971433,CHEMBL517117,101.0
24971435,CHEMBL517743,197.0
44299148,CHEMBL162,10.0
57397989,CHEMBL1908392,220.0
57399640,CHEMBL1908393,1000.0
71553085,CHEMBL2312649,12230.0
71553152,CHEMBL2312652,13430.0
71553154,CHEMBL2312654,160.0
71568837,CHEMBL2333445,370.0
71717270,CHEMBL2309006,3.5
