cid,compound,aveaffinty
237,CHEMBL7568,653.5
1993,CHEMBL978,1879.66666667
2157,CHEMBL633,3443.0
2160,CHEMBL629,55.0
2170,CHEMBL1113,1778.0
2230,CHEMBL7303,40.0
2247,CHEMBL296419,955.0
2726,CHEMBL71,442.0
2750,CHEMBL7002,14306.0
2801,CHEMBL415,163.5
2812,CHEMBL104,9849.0
2818,CHEMBL42,322.5
2820,CHEMBL845,250.0
2913,CHEMBL516,23.5
3042,CHEMBL1123,31.0
3055,CHEMBL936,522.0
3100,CHEMBL657,711.5
3158,CHEMBL1628227,175.0
3191,CHEMBL305660,532.75
3198,CHEMBL808,2207.0
3236,CHEMBL1902981,1584.5
3372,CHEMBL726,5070.5
3494,CHEMBL1201335,0.158
3652,CHEMBL1535,2000.0
3827,CHEMBL534,568.0
4011,CHEMBL21731,1306.0
4022,CHEMBL40554,3235.94
4098,CHEMBL1411979,1128.5
4108,CHEMBL27673,43.5
4141,CHEMBL92387,954.99
4184,CHEMBL6437,730.5
4189,CHEMBL91,2939.0
4212,CHEMBL58,148.45
4543,CHEMBL445,235.0
4601,CHEMBL900,255.0
4630,CHEMBL7634,338.5
4634,CHEMBL1231,14.492
4735,CHEMBL55,966.0
4848,CHEMBL9967,365.296666667
4917,CHEMBL728,2109.5
4926,CHEMBL564,738.0
4927,CHEMBL643,23.5
5002,CHEMBL716,2266.95
5452,CHEMBL479,72.0
5572,CHEMBL1490,23.0
5593,CHEMBL1200604,71.0
5831,CHEMBL14,903.654
6075,CHEMBL395110,383.0
6726,CHEMBL648,785.0
7010,CHEMBL2107687,37.0
8478,CHEMBL221753,389.0
8816,CHEMBL334255,78.5
9308,CHEMBL12587,904.2
11057,CHEMBL64894,969.0
11693,CHEMBL1201027,0.501
13765,CHEMBL1200623,198.0
15730,CHEMBL195437,8449.0
31098,CHEMBL1237108,0.4465
33036,CHEMBL1201353,4740.5
43815,CHEMBL490,360.5
47576,CHEMBL295698,17857.0
60809,CHEMBL21536,120.0
68617,CHEMBL809,1875.75
71183,CHEMBL376897,0.178
107867,CHEMBL17045,65.56
119357,CHEMBL279453,1.0
124087,CHEMBL1172,72.5
132947,CHEMBL265256,0.2765
168088,CHEMBL1909073,17.67
174174,CHEMBL517712,2.1175
216457,CHEMBL1200803,573.7
441383,CHEMBL1306,8749.5
443879,CHEMBL1382,3.35
444031,CHEMBL1346,40.7066666667
688566,CHEMBL558910,0.4
939077,CHEMBL549577,2.83
1201549,CHEMBL1201203,6.835
1548953,CHEMBL954,2459.0
2733526,CHEMBL83,5282.0
3014059,CHEMBL76897,5.01
3233138,CHEMBL1290409,79.43
3675988,CHEMBL461087,29512.09
4715419,CHEMBL505086,4265.8
5284456,CHEMBL1201069,9.5
6419941,CHEMBL1319362,143.5
6436265,CHEMBL277642,4.24
6508724,CHEMBL257431,55.0
6508730,CHEMBL257643,38.0
6918276,CHEMBL1221512,2418.0
7047822,CHEMBL461088,77624.71
7141654,CHEMBL458416,28840.32
7141656,CHEMBL461089,3235.94
9798899,CHEMBL1779047,14.5
9815331,CHEMBL64000,36.65
9857572,CHEMBL1779036,22.9
9880462,CHEMBL200416,25.0
9894173,CHEMBL12098,0.89
9903030,CHEMBL1779042,195.6
9905731,CHEMBL435353,6.0
9906447,CHEMBL555146,462.0
9928017,CHEMBL1779033,1.8
9944783,CHEMBL1779037,13.6
9946010,CHEMBL1779034,4.7
9946298,CHEMBL200171,0.79
9946632,CHEMBL1779043,115.7
9948320,CHEMBL1242950,980.0
9966959,CHEMBL1779041,76.2
9967590,CHEMBL1777826,3.7
10009554,CHEMBL74141,0.51
10035281,CHEMBL294273,3550.0
10092649,CHEMBL522460,1910.0
10105296,CHEMBL84113,1000.0
10109130,CHEMBL370232,0.2
10119364,CHEMBL150624,2.13333333333
10119938,CHEMBL1777827,3.2
10132599,CHEMBL1779032,42.1
10133281,CHEMBL1779040,22.7
10143717,CHEMBL1779131,1.1
10143857,CHEMBL1779132,8.4
10143953,CHEMBL549986,1.01
10143955,CHEMBL556635,0.14
10160073,CHEMBL326450,339.0
10163651,CHEMBL418446,6.49666666667
10164136,CHEMBL1779137,8.9
10164480,CHEMBL150707,32.0
10165876,CHEMBL1779133,1.6
10187215,CHEMBL1779128,7.6
10199963,CHEMBL383389,5.0
10208896,CHEMBL1779049,4.0
10208971,CHEMBL1779129,3.9
10229166,CHEMBL1779136,10.9
10262466,CHEMBL275104,70.0
10269504,CHEMBL371734,20.0
10291366,CHEMBL381623,0.79
10291977,CHEMBL200401,0.4
10300660,CHEMBL1779135,17.7
10302719,CHEMBL150845,9.6
10421982,CHEMBL85190,780.0
10595006,CHEMBL1180343,19792.0
10610375,CHEMBL1180284,1728.0
10759971,CHEMBL182761,13.3
10760249,CHEMBL1180285,136.0
10919522,CHEMBL2112957,0.82
10937901,CHEMBL114379,518.0
10984804,CHEMBL275914,3100.0
11006792,CHEMBL2112961,13.0
11039424,CHEMBL2112955,30.0
11061341,CHEMBL2112958,12.0
11519069,CHEMBL523299,0.15
11569925,CHEMBL1779048,50.9
11691949,CHEMBL524097,0.94
11718536,CHEMBL376000,80.1
