cid,compound,aveaffinty
3547,CHEMBL38380,4162.32666667
448042,CHEMBL559147,280.0
448043,CHEMBL406821,12.0
449241,CHEMBL104264,1827.39
3081361,CHEMBL24828,3600.0
5287969,CHEMBL428690,1500.0
5328940,CHEMBL288441,360.0
5329102,CHEMBL535,140.0
6918852,CHEMBL384304,730.0
9926791,CHEMBL221959,420.0
9977819,CHEMBL522892,3100.0
10138259,CHEMBL1721885,660.0
10461815,CHEMBL450786,8700.0
11213558,CHEMBL475251,560.0
11409972,CHEMBL574738,390.0
11427553,CHEMBL1908397,250.0
11485656,CHEMBL223360,630.0
11503627,CHEMBL591754,6300.0
11530100,CHEMBL601935,58000.0
11536733,CHEMBL591271,53000.0
11560302,CHEMBL590313,950.0
11609495,CHEMBL591272,530.0
11626560,CHEMBL601719,3300.0
11667631,CHEMBL600236,2500.0
11675388,CHEMBL598194,66.0
11694866,CHEMBL602706,2500.0
11716019,CHEMBL600849,2900.0
16038120,CHEMBL509032,130.0
16095342,CHEMBL220241,4.0
16095343,CHEMBL1956071,6.0
16121514,CHEMBL2023714,2.45
16722836,CHEMBL1287853,2200.0
16725726,CHEMBL494089,200.0
25054032,CHEMBL599792,149.5
25054307,CHEMBL592709,161.0
25054309,CHEMBL589102,350.0
25054568,CHEMBL604249,376.0
25055076,CHEMBL602437,1300.0
25055317,CHEMBL590322,73.0
25055320,CHEMBL605401,37000.0
25056112,CHEMBL590810,31.0
25056366,CHEMBL589845,65000.0
25056367,CHEMBL590826,35105.0
25056370,CHEMBL589359,18.0
25056371,CHEMBL589118,89.0
25056889,CHEMBL590811,112.5
25057408,CHEMBL597127,96.5
25057409,CHEMBL604087,33.0
25057667,CHEMBL604085,176.0
25057668,CHEMBL597126,50160.0
25057933,CHEMBL599791,46.0
25126798,CHEMBL1789941,52.0
25190767,CHEMBL297394,288.205
25190769,CHEMBL525385,5.2455
25190790,CHEMBL279185,126.345
25227436,CHEMBL2325741,56.0
42602095,CHEMBL2325997,101.0
42602096,CHEMBL2325982,126.0
42602097,CHEMBL2325983,261.0
42602175,CHEMBL2325739,76.0
42602176,CHEMBL2325737,89.0
42602178,CHEMBL2325992,31.0
42602260,CHEMBL2325738,112.0
42602264,CHEMBL2325993,71.0
42602351,CHEMBL2325733,37.0
44299148,CHEMBL162,0.24
44477445,CHEMBL570126,2700.0
44542926,CHEMBL565452,2200.0
44543079,CHEMBL570820,280.0
44543080,CHEMBL570116,1100.0
44819015,CHEMBL598336,2300.0
44819193,CHEMBL605360,870.0
44819371,CHEMBL591058,5022.5
44819372,CHEMBL591116,4007.0
44819373,CHEMBL591355,37090.0
44819374,CHEMBL603162,290.0
44819541,CHEMBL600852,4.0
46207051,CHEMBL2334284,16.0
46207052,CHEMBL2334287,98.0
46207053,CHEMBL2333883,6.0
46207054,CHEMBL2333885,20.0
46207055,CHEMBL2333891,27.0
46207072,CHEMBL2333892,67.0
46207074,CHEMBL2333895,9.0
46207457,CHEMBL2334294,4.0
46207458,CHEMBL2333913,13.0
46207461,CHEMBL2333905,9.0
46207462,CHEMBL2333893,10.0
46207463,CHEMBL2334288,43.0
46216813,CHEMBL599163,78.0
46229921,CHEMBL589655,2500.0
46230023,CHEMBL589578,2400.0
46230024,CHEMBL601834,1700.0
46230025,CHEMBL589336,6700.0
46230026,CHEMBL589337,3000.0
46230027,CHEMBL590238,52000.0
46230078,CHEMBL592701,45000.0
46230079,CHEMBL592702,330.0
46230080,CHEMBL602753,560.0
46230081,CHEMBL591986,39.0
46230131,CHEMBL591287,62.0
46230132,CHEMBL602326,62.0
46230133,CHEMBL591047,250.0
46230134,CHEMBL591285,28.0
46230135,CHEMBL602041,49.0
46230172,CHEMBL598963,21.0
46230173,CHEMBL604934,17.0
46230174,CHEMBL599162,89.0
46230175,CHEMBL611386,300.0
46230297,CHEMBL597321,5000.0
46230298,CHEMBL597522,1200.0
46230299,CHEMBL597523,5500.0
46230300,CHEMBL610775,3500.0
46882137,CHEMBL1077375,2.75
52934832,CHEMBL1923053,36.0
52935061,CHEMBL1923052,160.0
52935064,CHEMBL1923180,180.0
52935500,CHEMBL1922026,2.0
52935716,CHEMBL1923167,2.0
52936149,CHEMBL1923165,5.0
52936150,CHEMBL1923166,220.0
54765203,CHEMBL1922034,2.0
54765280,CHEMBL1923181,1.0
57392522,CHEMBL1923177,3.0
57392627,CHEMBL1923164,420.0
57394244,CHEMBL1923170,750.0
57394245,CHEMBL1923176,170.0
57394246,CHEMBL1923182,290.0
57394247,CHEMBL1923183,18.0
57394348,CHEMBL1923162,190.0
57395100,CHEMBL1922132,2.0
57395998,CHEMBL1923169,9.0
57395999,CHEMBL1923172,8.0
57396001,CHEMBL1923174,130.0
57397802,CHEMBL1923178,740.0
57397803,CHEMBL1923179,5.0
57399464,CHEMBL1923171,220.0
57399465,CHEMBL1923175,76.0
57399640,CHEMBL1908393,1800.0
57402971,CHEMBL1923168,7.0
57403071,CHEMBL1923161,1200.0
57403072,CHEMBL1923163,530.0
57750290,CHEMBL2325728,39.0
57750299,CHEMBL2325727,34.0
57750311,CHEMBL2325735,90.0
57750312,CHEMBL2325736,153.0
57750315,CHEMBL2325730,351.0
57750321,CHEMBL2325994,104.0
57750329,CHEMBL2325986,132.0
57750342,CHEMBL2325996,112.0
57750343,CHEMBL2325742,1396.0
57750364,CHEMBL2325732,182.0
57750369,CHEMBL2325995,134.0
57750381,CHEMBL2325734,62.0
57750382,CHEMBL2325984,576.0
57750391,CHEMBL2325985,586.0
57750402,CHEMBL2325740,204.0
57750407,CHEMBL2325729,34.0
57750408,CHEMBL2325743,55.0
57750418,CHEMBL2325987,135.0
57750420,CHEMBL2325731,266.0
68517263,CHEMBL2332098,1.0
68517775,CHEMBL2332062,170.0
68519792,CHEMBL2332063,2.0
68521380,CHEMBL2332066,17.0
68560854,CHEMBL2332065,1.0
68561431,CHEMBL2332071,13.0
68561726,CHEMBL2332059,2.0
68562357,CHEMBL2332075,14.0
68562540,CHEMBL2332057,1.0
68563058,CHEMBL2332068,1.0
68563288,CHEMBL2332058,2.0
68563753,CHEMBL2332084,751.0
68563892,CHEMBL2332070,5.0
68564018,CHEMBL2332064,3.0
68565003,CHEMBL2331562,12.0
68565200,CHEMBL2332073,5.0
68565711,CHEMBL2332080,7.0
68566254,CHEMBL2332056,2.0
68566289,CHEMBL2332093,611.0
68566291,CHEMBL2332099,1.0
68566340,CHEMBL2332092,87.0
68566450,CHEMBL2332076,2.0
68567421,CHEMBL2332081,55.0
68567556,CHEMBL2332069,3.0
68567893,CHEMBL2332072,4.0
68568011,CHEMBL2332097,1.0
68610341,CHEMBL2334285,52.0
68621649,CHEMBL2334286,12.0
68621678,CHEMBL2333879,2.5
68622749,CHEMBL2333907,8.0
68622770,CHEMBL2333900,88.0
68622771,CHEMBL2333884,18.0
68622795,CHEMBL2333906,8.0
68622986,CHEMBL2333894,13.0
68623675,CHEMBL2333912,7.0
68623896,CHEMBL2333889,27.0
68624030,CHEMBL2333896,8.0
68624582,CHEMBL2333914,10.0
70681466,CHEMBL2024655,8454.05
70687789,CHEMBL2023839,9.24
70687790,CHEMBL2023842,1865.9475
70687791,CHEMBL2023843,5.125
70687846,CHEMBL2024654,14057.675
70691985,CHEMBL2023840,78.88
70696151,CHEMBL2023838,18.085
70889439,CHEMBL2333890,159.0
70889465,CHEMBL2333888,627.0
70889562,CHEMBL2334293,6.0
70889576,CHEMBL2333887,5.0
70889580,CHEMBL2334290,6.0
70896884,CHEMBL2332082,24.0
70896923,CHEMBL2332074,4.0
71567212,CHEMBL2333903,239.0
71567348,CHEMBL2334289,23.0
71567349,CHEMBL2334291,7.0
71567350,CHEMBL2334292,1.0
71567481,CHEMBL2333908,7.0
71567482,CHEMBL2333909,4.0
71567619,CHEMBL2333910,19.0
71567620,CHEMBL2333911,39.0
71567754,CHEMBL2333897,2.0
71567879,CHEMBL2333899,2.0
71567880,CHEMBL2333901,225.0
71567881,CHEMBL2333902,49.0
71567882,CHEMBL2333904,14.0
71568013,CHEMBL2333886,4.0
71568134,CHEMBL2333880,71.0
71568135,CHEMBL2333881,371.0
71583048,CHEMBL2325988,1297.0
71583049,CHEMBL2325989,3149.0
71583050,CHEMBL2325990,1144.0
71583051,CHEMBL2325991,1072.0
71654759,CHEMBL2332077,304.0
71654760,CHEMBL2332078,88.0
71654761,CHEMBL2332079,1017.0
71654826,CHEMBL2332083,280.0
71654827,CHEMBL2332085,253.0
71654828,CHEMBL2332086,331.0
71654829,CHEMBL2332087,570.0
71654892,CHEMBL2332088,924.0
71654893,CHEMBL2332089,425.0
71654894,CHEMBL2332090,281.0
71654895,CHEMBL2332091,357.0
71654972,CHEMBL2332094,2984.0
71654973,CHEMBL2332096,3324.0
71655603,CHEMBL2332060,1.0
71717270,CHEMBL2309006,71.0
