cid,compound,aveaffinty
153999,CHEMBL91829,930.0
447077,CHEMBL386051,330.0
5287969,CHEMBL428690,2300.0
5328940,CHEMBL288441,2600.0
5329102,CHEMBL535,700.0
5330790,CHEMBL191003,630.0
10113978,CHEMBL477772,590.0
10138259,CHEMBL1721885,1400.0
10427712,CHEMBL230011,4000.0
11213558,CHEMBL475251,200.0
11409972,CHEMBL574738,1000.0
11427553,CHEMBL1908397,250.0
16038120,CHEMBL509032,150.0
16722836,CHEMBL1287853,9900.0
24180719,CHEMBL1230020,190.0
24905147,CHEMBL1241674,810.0
25126798,CHEMBL1789941,1800.0
25182616,CHEMBL464552,910.0
44299148,CHEMBL162,70.0
57397989,CHEMBL1908392,3700.0
71717270,CHEMBL2309006,3.8
