cid,compound,aveaffinty
1752,CHEMBL153062,3666.0
2119,CHEMBL266195,138.04
2157,CHEMBL633,37055.0
2247,CHEMBL296419,7052.5
2541,CHEMBL1016,3750.0
2585,CHEMBL723,3.64
2662,CHEMBL118,14108.5
2750,CHEMBL7002,15637.0
2755,CHEMBL1374751,10000.0
2812,CHEMBL104,6307.0
3191,CHEMBL305660,2227.3
3198,CHEMBL808,5381.0
3339,CHEMBL672,92959.0
3372,CHEMBL726,25802.0
4189,CHEMBL91,4796.5
4828,CHEMBL500,106.653333333
4932,CHEMBL631,371.0
4946,CHEMBL27,148.266666667
28417,CHEMBL1479,14892.5
33624,CHEMBL499,395.5
39468,CHEMBL1201237,297.5
44112,CHEMBL357995,401.0
91536,CHEMBL452861,144.5
123686,CHEMBL11268,10000.0
155774,CHEMBL75753,100000.0
444034,CHEMBL1255837,2894.5
657255,CHEMBL588119,4371.75
688095,CHEMBL117405,42.0
1548953,CHEMBL954,4963.5
2733526,CHEMBL83,6740.5
2769774,CHEMBL1083667,4960.0
2770390,CHEMBL1083672,3100.0
2796082,CHEMBL1083995,419.0
3687256,CHEMBL1083994,411.0
4080436,CHEMBL1083668,1770.0
4143663,CHEMBL1084274,1180.0
4276762,CHEMBL1084526,3380.0
4421983,CHEMBL1086005,409.0
5187268,CHEMBL1083053,1480.0
5281040,CHEMBL787,3750.0
5311116,CHEMBL207802,10000.0
5311452,CHEMBL1326499,1.58
5353853,CHEMBL1262,4151.8
6518171,CHEMBL434063,19322.0
9841972,CHEMBL284782,960.0
9870286,CHEMBL322862,21.0
9908924,CHEMBL38538,806.0
9960584,CHEMBL399329,6.0
10117815,CHEMBL248548,25.0
10119452,CHEMBL429665,24.0
10140092,CHEMBL251581,53.0
10140996,CHEMBL400947,8.0
10162297,CHEMBL398322,110.0
10186965,CHEMBL437578,7.0
10207208,CHEMBL398557,9.0
10207209,CHEMBL440961,150.0
10227108,CHEMBL251580,460.0
10230413,CHEMBL250755,6.0
10231679,CHEMBL250553,19.0
10323892,CHEMBL1628562,3.16
10578931,CHEMBL1159655,29823.0
11432806,CHEMBL184407,4.0
12047933,CHEMBL400645,17000.0
14823035,CHEMBL38486,1150.0
18435422,CHEMBL399866,7300.0
18435434,CHEMBL250954,1100.0
18662711,CHEMBL117577,77.0
24321330,CHEMBL1083996,1030.0
24885648,CHEMBL1255596,17.0
24886595,CHEMBL1258370,88.0
24936488,CHEMBL1258373,1390.0
24936489,CHEMBL1257914,148.0
24936491,CHEMBL1257916,75.0
24936492,CHEMBL1258026,76.0
24936625,CHEMBL1257798,3500.0
24936626,CHEMBL1257555,7.3
24936627,CHEMBL1258485,989.0
24936763,CHEMBL1258260,300.0
24936881,CHEMBL1257913,8.5
24936882,CHEMBL1258143,62.0
24936883,CHEMBL1257324,620.0
24936885,CHEMBL1257797,9.0
24937013,CHEMBL1257676,30.0
24937014,CHEMBL1257554,72.0
24937016,CHEMBL1258706,1385.0
24937137,CHEMBL1258707,600.0
24937140,CHEMBL1258483,290.0
24937269,CHEMBL1258371,49.0
24937387,CHEMBL1257437,919.0
24937389,CHEMBL1257675,1.0
24937390,CHEMBL1258259,499.0
42609939,CHEMBL486327,550.0
44272237,CHEMBL18329,2184.0
44286964,CHEMBL41948,55300.0
44286965,CHEMBL41113,2140.0
44286980,CHEMBL39334,19900.0
44286983,CHEMBL38569,3700.0
44287268,CHEMBL40966,18800.0
44287321,CHEMBL290752,11100.0
44287337,CHEMBL39596,1960.0
44333696,CHEMBL317621,11.0
44333726,CHEMBL102836,81.0
44396532,CHEMBL185836,30.0
44396568,CHEMBL188196,17.0
44396596,CHEMBL361505,14.0
44396659,CHEMBL188622,33.0
44396729,CHEMBL186247,2.6
44396798,CHEMBL442225,1.1
44423640,CHEMBL387851,22000.0
44423643,CHEMBL387852,10100.0
44423644,CHEMBL226348,21800.0
44423645,CHEMBL226349,2485.0
44423646,CHEMBL225775,10700.0
44444149,CHEMBL250191,7.0
44444156,CHEMBL251361,270.0
44444157,CHEMBL438343,200.0
44444158,CHEMBL251362,1700.0
44444159,CHEMBL251363,15000.0
44444160,CHEMBL400669,360.0
44444162,CHEMBL401135,5.0
44444163,CHEMBL250978,3.0
44444164,CHEMBL251175,3700.0
44444165,CHEMBL401334,880.0
44444168,CHEMBL251370,160.0
44444170,CHEMBL398320,1100.0
44444179,CHEMBL249359,133.0
44444181,CHEMBL399867,340.0
44444184,CHEMBL428584,170.0
44444185,CHEMBL400067,9.0
44444187,CHEMBL251347,31.0
44444188,CHEMBL251554,390.0
44444189,CHEMBL251555,59.0
44444191,CHEMBL447786,7.0
44444193,CHEMBL398241,29.0
44444195,CHEMBL251764,12.0
44589133,CHEMBL458541,590.0
44589400,CHEMBL530556,1180.0
44589401,CHEMBL488793,1760.0
45101537,CHEMBL551272,0.16
46882804,CHEMBL1079045,5200.0
46889642,CHEMBL1084527,8500.0
46889643,CHEMBL1083368,1000.0
46889670,CHEMBL1084772,225.0
46889699,CHEMBL1083364,2340.0
46889700,CHEMBL1085013,3820.0
46889701,CHEMBL1085014,2200.0
46889727,CHEMBL1083366,1510.0
46889728,CHEMBL1083666,698.0
46889729,CHEMBL1085016,3400.0
46889730,CHEMBL1085270,1480.0
46889767,CHEMBL1085009,11000.0
46889768,CHEMBL1085010,2900.0
46889769,CHEMBL1083669,6225.0
46889770,CHEMBL1083670,1060.0
46889771,CHEMBL1084706,590.0
46889772,CHEMBL1084707,410.0
46889809,CHEMBL1083363,98.0
46889810,CHEMBL1086542,230.0
46889811,CHEMBL1082500,455.0
46889812,CHEMBL1082501,72.0
46889852,CHEMBL1082827,230.0
46889853,CHEMBL1082828,9180.0
46889854,CHEMBL1086077,250.0
52941476,CHEMBL1258484,63.0
52941603,CHEMBL1257204,149.0
52943362,CHEMBL1258025,11.0
52943383,CHEMBL1258142,59.0
52943730,CHEMBL1257326,770.0
52943770,CHEMBL1257438,932.0
52943919,CHEMBL1258597,86.0
52943932,CHEMBL1258705,47.0
52943968,CHEMBL1258824,37.0
52943969,CHEMBL1258825,85.0
52944986,CHEMBL1258257,14.0
52946357,CHEMBL1258598,670.0
52946430,CHEMBL1258940,331.0
52946537,CHEMBL1258599,41.0
52947060,CHEMBL1258144,90.0
52947431,CHEMBL1257440,3300.0
52947443,CHEMBL1258258,17.0
52947562,CHEMBL1258486,113.0
52948056,CHEMBL1257915,23.0
52948612,CHEMBL1257323,2646.0
52948613,CHEMBL1257325,370.0
52948728,CHEMBL1257674,1300.0
52948792,CHEMBL1258596,107.0
52948805,CHEMBL1258704,64.0
52949488,CHEMBL1258023,11.0
52949489,CHEMBL1258024,42.0
52949862,CHEMBL1257439,8000.0
52949934,CHEMBL1258372,151.0
56597179,CHEMBL2348219,10000.0
56598832,CHEMBL2348218,10000.0
56598833,CHEMBL2348217,10000.0
56598967,CHEMBL2348211,10000.0
66653268,CHEMBL2348201,10000.0
71662071,CHEMBL2348220,10000.0
