cid,compound,aveaffinty
3973,CHEMBL98350,1400.0
123631,CHEMBL939,5800.0
153999,CHEMBL91829,12.0
176167,CHEMBL300138,1100.0
1241442,CHEMBL85105,730.0
1379922,CHEMBL2047864,390.0
1539584,CHEMBL255421,280.0
5280953,CHEMBL269538,4300.0
5287969,CHEMBL428690,600.0
5329102,CHEMBL535,2400.0
9949093,CHEMBL79004,880.0
10074640,CHEMBL1908391,720.0
10138259,CHEMBL1721885,2400.0
11314340,CHEMBL379218,140.0
11422035,CHEMBL191384,30.0
15983966,CHEMBL1908394,1100.0
16725726,CHEMBL494089,750.0
16760660,CHEMBL265470,83.0
24849199,CHEMBL584161,4.0
24905147,CHEMBL1241674,3000.0
24963233,CHEMBL585182,0.5
42642092,CHEMBL2030389,12.0
44229355,CHEMBL2035634,35.0
44229356,CHEMBL2035620,23.0
44229359,CHEMBL2035621,13.0
44229433,CHEMBL2035622,23.0
44229439,CHEMBL2035605,31.0
44229510,CHEMBL2035598,30.0
44229511,CHEMBL2035603,18.0
44229513,CHEMBL2035642,250.0
44229515,CHEMBL2035641,160.0
44229658,CHEMBL2030388,6.0
44229659,CHEMBL2030387,11.0
44229789,CHEMBL2035613,1168.0
44229790,CHEMBL2035610,102.0
44229791,CHEMBL2035619,810.0
44229793,CHEMBL2035617,166.0
44229857,CHEMBL2035616,850.0
44229926,CHEMBL2035606,106.0
44229927,CHEMBL2035614,71.0
44229990,CHEMBL2035604,104.0
44229994,CHEMBL2035625,21.0
44230186,CHEMBL2035631,41.0
44230252,CHEMBL2035633,11.0
44230255,CHEMBL2035639,34.0
44230398,CHEMBL2035608,88.0
44230399,CHEMBL2035623,8.0
44230400,CHEMBL2035624,17.0
44230404,CHEMBL2035607,204.0
44241505,CHEMBL583972,10.0
44251517,CHEMBL576387,0.2
44251519,CHEMBL583144,11.0
44299148,CHEMBL162,0.51
44472918,CHEMBL583273,0.3
44472921,CHEMBL582844,0.7
44472925,CHEMBL572550,0.9
44472926,CHEMBL573702,1.0
44472945,CHEMBL572781,0.3
44472946,CHEMBL583187,0.4
44542488,CHEMBL573929,43.0
44609163,CHEMBL2048866,20.0
44609164,CHEMBL2048868,10.0
44609165,CHEMBL2048867,10.0
44609168,CHEMBL2048869,6.0
44609485,CHEMBL2048865,124.5
44609634,CHEMBL2048862,42.0
46937301,CHEMBL1240961,12.4
46937315,CHEMBL1240962,90.0
46937316,CHEMBL1241009,24.0
46937317,CHEMBL1241075,117.0
52940742,CHEMBL1241011,60.0
52943221,CHEMBL1243129,6.0
52945651,CHEMBL1243128,40.0
56674921,CHEMBL1794051,100.0
56965946,CHEMBL2030376,10.0
57396331,CHEMBL1950229,108.0
57398127,CHEMBL1950228,13.0
57399688,CHEMBL1950358,490.0
57399780,CHEMBL1950230,235.0
57899470,CHEMBL2035629,5.0
57899488,CHEMBL2030386,4.0
57899510,CHEMBL2035632,10.0
57899595,CHEMBL2035612,1244.0
57899629,CHEMBL2035626,8.0
57899683,CHEMBL2035640,11.0
57899734,CHEMBL2035627,20.0
57899779,CHEMBL2035628,8.0
57899873,CHEMBL2035638,11.0
57899921,CHEMBL2035637,31.0
57899925,CHEMBL2035635,9.0
57899946,CHEMBL2035609,286.0
58423153,CHEMBL2048872,9.0
58423155,CHEMBL2048861,36.0
58423187,CHEMBL2048860,3200.0
58423251,CHEMBL2048864,26.0
58423319,CHEMBL2046468,5.0
58423384,CHEMBL2048859,110.0
67185504,CHEMBL2035615,5000.0
67186393,CHEMBL2035636,18.0
68343613,CHEMBL2035611,4393.0
70683831,CHEMBL2035630,8.0
70687077,CHEMBL2089000,500.0
70689157,CHEMBL2088998,410.0
70696434,CHEMBL2035597,5000.0
70696694,CHEMBL2048873,21.0
71717270,CHEMBL2309006,18.0
