cid,compound,aveaffinty
2051,CHEMBL7917,560.0
2333,CHEMBL388590,1235.0
2406,CHEMBL290106,318.0
2662,CHEMBL118,810.0
3334,CHEMBL37161,3188.0
3598,CHEMBL496,87.6
3728,CHEMBL86754,364.0
5164,CHEMBL274064,19.0
5171,CHEMBL96741,160.0
5172,CHEMBL590753,25.0
5291,CHEMBL941,100000.0
5624,CHEMBL141343,5596.0
5717,CHEMBL603,353.0
5730,CHEMBL186526,180.0
14385,CHEMBL291338,2176.0
14868,CHEMBL24944,715.0
15730,CHEMBL195437,15016.0
19592,CHEMBL1909070,3740.5
42574,CHEMBL12131,656.0
55245,CHEMBL1276308,83061.0
64796,CHEMBL388582,0.74
90334,CHEMBL194009,100000.0
104903,CHEMBL1630578,7406.0
123619,CHEMBL416146,530.0
156422,CHEMBL103667,15.462875
176155,CHEMBL10,850.285714286
196969,CHEMBL113806,430.0
216239,CHEMBL1336,799.8
446816,CHEMBL87277,2528.0
447077,CHEMBL386051,67.0
447700,CHEMBL327127,140.0
447725,CHEMBL564912,0.74
448537,CHEMBL411,32903.0
644241,CHEMBL255863,460.0
667590,CHEMBL1909048,833.0
667749,CHEMBL437002,537.0
667750,CHEMBL1909049,746.0
969491,CHEMBL1873703,43193.0
1379258,CHEMBL1909050,329.0
1489193,CHEMBL1171204,251.19
1489204,CHEMBL1170375,316.23
1491157,CHEMBL1171205,794.33
1491161,CHEMBL1170586,1995.26
2352168,CHEMBL199237,1500.0
3006531,CHEMBL34704,55000.0
3008319,CHEMBL190333,1000.0
3038525,CHEMBL119385,641.4
3062316,CHEMBL1421,261.0
4318880,CHEMBL419355,5520.0
4350077,CHEMBL318990,4740.0
4369443,CHEMBL371491,460.0
5281040,CHEMBL787,856.0
5282379,CHEMBL547,2529.0
5287728,CHEMBL197277,6000.0
5289514,CHEMBL194322,5.0
5327065,CHEMBL184659,30.0
5327067,CHEMBL203567,332.5
5327893,CHEMBL111339,488.0
5327897,CHEMBL321193,187.0
5327898,CHEMBL323405,105.0
5330524,CHEMBL574059,50.0
5353940,CHEMBL278041,80.56
5703619,CHEMBL2347053,11.0
6419753,CHEMBL410456,8900.0
7916852,CHEMBL199174,1600.0
9578243,CHEMBL590754,960.0
9803969,CHEMBL187857,10.0
9805421,CHEMBL567068,32.0
9819053,CHEMBL115769,75.0
9827020,CHEMBL364572,4.9
9827930,CHEMBL365614,30.0
9840263,CHEMBL380849,850.0
9844683,CHEMBL186747,2090.0
9846740,CHEMBL183100,220.0
9857349,CHEMBL197983,20.0
9858940,CHEMBL226838,594.0
9863367,CHEMBL95692,83.0
9863786,CHEMBL142425,1.29
9864447,CHEMBL206187,310.0
9867061,CHEMBL185328,10.0
9868339,CHEMBL603682,90.0
9871074,CHEMBL514201,9.0
9885748,CHEMBL379849,92000.0
9886241,CHEMBL516760,822.0
9889287,CHEMBL188122,1900.0
9889823,CHEMBL184189,270.0
9892658,CHEMBL318810,1.87366666667
9892864,CHEMBL362902,70.0
9900885,CHEMBL198922,94.0
9902305,CHEMBL215858,6.6
9906682,CHEMBL212341,7.8
9908316,CHEMBL380850,1250.0
9922441,CHEMBL386869,47.2
9923086,CHEMBL211679,10.9
9924607,CHEMBL199160,8.8
