cid,compound,aveaffinty
447077,CHEMBL386051,360.0
3062316,CHEMBL1421,770.0
3081361,CHEMBL24828,56.0
5287969,CHEMBL428690,450.0
5328940,CHEMBL288441,2.0
5329102,CHEMBL535,1300.0
9915743,CHEMBL180022,4500.0
9933475,CHEMBL491473,5.4
10138259,CHEMBL1721885,8.2
11213558,CHEMBL475251,1400.0
11234052,CHEMBL377300,26.0
11409972,CHEMBL574738,16.0
11427553,CHEMBL1908397,630.0
11626560,CHEMBL601719,610.0
11667893,CHEMBL572881,5400.0
16038120,CHEMBL509032,260.0
24905147,CHEMBL1241674,500.0
44299148,CHEMBL162,140.0
57397989,CHEMBL1908392,810.0
57399640,CHEMBL1908393,230.0
71717270,CHEMBL2309006,810.0
