cid,compound,aveaffinty
447077,CHEMBL386051,830.0
2132479,CHEMBL2338333,9000.0
2726555,CHEMBL209793,7000.0
2726558,CHEMBL425065,410.0
3035462,CHEMBL361708,2500.0
3036831,CHEMBL359106,2500.0
3062316,CHEMBL1421,1000.0
3081361,CHEMBL24828,1800.0
3085877,CHEMBL357047,2500.0
5283727,CHEMBL517956,48900.0
5288032,CHEMBL255465,2500.0
5326976,CHEMBL376505,10500.0
5328940,CHEMBL288441,19.0
5329102,CHEMBL535,130.0
5330790,CHEMBL191003,1800.0
5494449,CHEMBL572878,1800.0
6312649,CHEMBL397591,2500.0
6445562,CHEMBL607707,360.0
6450551,CHEMBL1289926,2700.0
6918454,CHEMBL105442,120.0
9803891,CHEMBL244488,2.0
9869779,CHEMBL1908396,1700.0
9885748,CHEMBL379849,12800.0
9915743,CHEMBL180022,14.0
9930243,CHEMBL151430,2500.0
9977819,CHEMBL522892,520.0
9978125,CHEMBL31733,30.0
10127622,CHEMBL1614701,99.0
10135899,CHEMBL2335186,7.7
10138259,CHEMBL1721885,77.0
10324074,CHEMBL414139,7.0
10345719,CHEMBL95002,25.0
10361267,CHEMBL1668411,2.0
10461815,CHEMBL450786,1100.0
11064594,CHEMBL440356,2500.0
11165133,CHEMBL201156,43.0
11188772,CHEMBL199749,30.0
11213558,CHEMBL475251,320.0
11236142,CHEMBL201379,124.0
11281076,CHEMBL201426,33.0
11384425,CHEMBL199860,18.0
11395411,CHEMBL203138,82.0
11418932,CHEMBL201629,6.8
11427553,CHEMBL1908397,530.0
11439749,CHEMBL371693,14.0
11485916,CHEMBL426840,105.0
11523601,CHEMBL201691,118.0
11603973,CHEMBL203257,2200.0
11611241,CHEMBL201417,39.0
11613319,CHEMBL216832,44.0
11617424,CHEMBL203417,30.0
11633097,CHEMBL372600,9.3
11669238,CHEMBL199774,45.0
11689297,CHEMBL203258,15.0
11690375,CHEMBL201630,40.0
14056555,CHEMBL356164,2500.0
15951576,CHEMBL437943,1200.0
15984125,CHEMBL375609,38.0
16007391,CHEMBL215152,1900.0
16038120,CHEMBL509032,550.0
16079040,CHEMBL574646,1100.0
16126717,CHEMBL385905,28.0
16655058,CHEMBL212474,800.0
16722836,CHEMBL1287853,5100.0
16727881,CHEMBL212305,650.0
16727889,CHEMBL385820,250.0
17757766,CHEMBL1956073,46.25
21024393,CHEMBL80837,10000.0
21704776,CHEMBL30551,91.5
22255964,CHEMBL212214,500.0
22271692,CHEMBL2335185,26.0
22466740,CHEMBL30763,100.0
24180719,CHEMBL1230020,550.0
24743899,CHEMBL2087077,20.15
24905147,CHEMBL1241674,51.0
25126798,CHEMBL1789941,1900.0
25167109,CHEMBL253116,253.0
25211064,CHEMBL489058,225.0
44143527,CHEMBL397332,750.0
44143531,CHEMBL245884,660.0
44143534,CHEMBL246089,800.0
44299148,CHEMBL162,11.75
44328166,CHEMBL97714,35.0
44328167,CHEMBL330388,450.0
44328247,CHEMBL94965,68.0
44328249,CHEMBL97463,185.0
44328252,CHEMBL98130,680.0
44328253,CHEMBL98131,125.0
44406797,CHEMBL201136,6786.0
44406798,CHEMBL202771,4496.0
44413976,CHEMBL212480,970.0
44413998,CHEMBL209845,620.0
44414003,CHEMBL209489,1390.0
44414006,CHEMBL213562,1440.0
44414007,CHEMBL213563,420.0
44414009,CHEMBL378014,500.0
44414010,CHEMBL378719,500.0
44414011,CHEMBL212110,430.0
44414015,CHEMBL377591,1230.0
44414016,CHEMBL377592,350.0
44414021,CHEMBL209520,1450.0
44414024,CHEMBL378688,670.0
44414026,CHEMBL209502,690.0
44414027,CHEMBL378833,790.0
44414028,CHEMBL380328,410.0
44414372,CHEMBL211359,62.0
44414373,CHEMBL211201,73.0
44414374,CHEMBL213992,42.0
44414396,CHEMBL213167,44.0
44414397,CHEMBL377783,68.0
44414398,CHEMBL213168,86.0
44414420,CHEMBL213651,220.0
44414550,CHEMBL209868,510.0
44414575,CHEMBL375410,1440.0
44417767,CHEMBL437331,29.5
44417768,CHEMBL217310,58.0
44417769,CHEMBL217130,120.0
44417770,CHEMBL386230,45.0
44417771,CHEMBL217117,150.0
44417772,CHEMBL385703,7900.0
44417773,CHEMBL265478,44.0
44417774,CHEMBL217832,58.0
44417775,CHEMBL217833,120.0
44417776,CHEMBL217355,540.0
44417777,CHEMBL425980,140.0
44417778,CHEMBL413636,160.0
44417779,CHEMBL217126,67.0
44417780,CHEMBL217414,52.0
44417781,CHEMBL217415,60.0
44417782,CHEMBL215193,30.0
44417783,CHEMBL214425,80.0
44417784,CHEMBL385446,26.0
44417785,CHEMBL217416,280.0
44417786,CHEMBL269696,30.0
44417787,CHEMBL214032,75.0
44417788,CHEMBL214613,20.0
44417789,CHEMBL214614,27.0
44417790,CHEMBL385203,145.0
44417791,CHEMBL214734,20.0
44417792,CHEMBL215011,207.0
44417793,CHEMBL215012,85.0
44417794,CHEMBL384784,107.0
44417795,CHEMBL214816,64.0
44417796,CHEMBL214752,2007.0
44417797,CHEMBL215038,37.0
44417798,CHEMBL387184,27.0
44417799,CHEMBL424897,57.0
44417800,CHEMBL214901,32.0
44417801,CHEMBL214587,40.0
44417802,CHEMBL214636,147.0
44417803,CHEMBL383858,34.0
44417804,CHEMBL214977,137.0
44417805,CHEMBL386457,298.0
44417806,CHEMBL214683,58.0
44417807,CHEMBL216833,46.0
44417808,CHEMBL384012,46.0
44417809,CHEMBL216325,35.0
44417810,CHEMBL263039,34.0
44417811,CHEMBL386469,56.0
44417812,CHEMBL216201,744.0
44417813,CHEMBL385059,40.0
44417814,CHEMBL216449,34.0
44417815,CHEMBL216500,200.0
44545708,CHEMBL2087076,0.3
44603143,CHEMBL2087080,2.05
44603144,CHEMBL2087079,4.9
44603148,CHEMBL2087082,1.85
44603204,CHEMBL2087081,1.5
44603271,CHEMBL2087461,0.75
44603341,CHEMBL2087462,1.0
46926364,CHEMBL2087078,5.6
49842666,CHEMBL1668418,22000.0
49842778,CHEMBL1668419,12000.0
49842779,CHEMBL1651523,17000.0
56832546,CHEMBL2036343,30000.0
57397989,CHEMBL1908392,10.0
57399640,CHEMBL1908393,12.0
71568837,CHEMBL2333445,8600.0
71717270,CHEMBL2309006,3.5
