cid,compound,aveaffinty
107970,CHEMBL314854,840.0
904918,CHEMBL596052,86.0
1160318,CHEMBL2070836,19952.62
2740144,CHEMBL389012,25.0
2799937,CHEMBL197502,27.0
4077460,CHEMBL224720,37.0
4107292,CHEMBL374614,78.0
4225876,CHEMBL2070837,31622.78
5283560,CHEMBL225155,6.00272727273
5735305,CHEMBL582739,50118.72
6857802,CHEMBL1221649,47.5
6857803,CHEMBL1221650,3735.0
9885762,CHEMBL113344,0.16
9908268,CHEMBL114606,0.626666666667
9979368,CHEMBL196534,1.4
10045980,CHEMBL193789,2.9
10125714,CHEMBL325050,710.0
10127475,CHEMBL425563,0.85
10127776,CHEMBL117723,4.1
10149595,CHEMBL326346,1900.0
10149721,CHEMBL224623,18.0
10150171,CHEMBL432067,0.76
10172338,CHEMBL325198,8.4
10172545,CHEMBL112655,14.0
10174255,CHEMBL225575,4.23333333333
10195325,CHEMBL224799,3.35
10215259,CHEMBL224703,20.0
10217498,CHEMBL224571,2.3
10249887,CHEMBL195141,3.8
10249979,CHEMBL196357,1.8
10251062,CHEMBL195025,1.7
10271422,CHEMBL114584,8.7
10287034,CHEMBL184349,3.615
10288527,CHEMBL224005,1.3
10309022,CHEMBL115131,1700.0
10310952,CHEMBL224800,40.0
10317453,CHEMBL194578,1.3
10363915,CHEMBL372066,1.3
10384596,CHEMBL115713,4.8
10408874,CHEMBL198976,0.4
10409838,CHEMBL371670,29.0
10430549,CHEMBL194419,0.6
10476387,CHEMBL366181,3.8
11168252,CHEMBL224549,6.8
11222939,CHEMBL190006,0.326666666667
11224984,CHEMBL1095833,6.93333333333
11248292,CHEMBL389880,2.0
11271470,CHEMBL375488,2.45
11315069,CHEMBL1097801,95.0
11363176,CHEMBL1096146,9.7
11397995,CHEMBL2336068,0.7
11408903,CHEMBL224853,2.65
11452022,CHEMBL366208,0.916666666667
11466640,CHEMBL224599,8.15
11495139,CHEMBL378300,5.7
11496072,CHEMBL391869,0.12
11501417,CHEMBL2315817,74.0
11501764,CHEMBL371743,5.1
11502026,CHEMBL196149,100.0
11503250,CHEMBL211228,0.6
11503967,CHEMBL1090796,11.22
11510741,CHEMBL516035,4.75
