cid,compound,aveaffinty
5291,CHEMBL941,960.0
123631,CHEMBL939,310.0
176167,CHEMBL300138,1200.0
176870,CHEMBL553,960.0
216239,CHEMBL1336,3.3
3038522,CHEMBL124660,2400.0
5287969,CHEMBL428690,2000.0
5328940,CHEMBL288441,130.0
5329102,CHEMBL535,160.0
9813758,CHEMBL249697,8100.0
9869779,CHEMBL1908396,5100.0
9915743,CHEMBL180022,1500.0
10138259,CHEMBL1721885,970.0
10184653,CHEMBL1173655,360.0
10461815,CHEMBL450786,1300.0
11213558,CHEMBL475251,2800.0
11314340,CHEMBL379218,760.0
11364421,CHEMBL513909,2000.0
11409972,CHEMBL574738,3.9
11427553,CHEMBL1908397,1000.0
11485656,CHEMBL223360,46.0
11626560,CHEMBL601719,3600.0
11656518,CHEMBL558752,560.0
16007391,CHEMBL215152,97.0
16038120,CHEMBL509032,350.0
16722836,CHEMBL1287853,220.0
17755052,CHEMBL521851,5000.0
24180719,CHEMBL1230020,5400.0
24889392,CHEMBL576982,320.0
24905147,CHEMBL1241674,2200.0
25182616,CHEMBL464552,1200.0
44299148,CHEMBL162,390.0
57397989,CHEMBL1908392,1200.0
57399640,CHEMBL1908393,0.51
71717270,CHEMBL2309006,150.0
