cid,compound,aveaffinty
681,CHEMBL59,9100.0
896,CHEMBL45,0.452421052632
82148,CHEMBL10878,0.185
115348,CHEMBL289233,0.16
208902,CHEMBL1218,0.045
3956219,CHEMBL298335,5.3
3964826,CHEMBL1223054,45708.82
3976006,CHEMBL285718,1.02
4207624,CHEMBL1223055,6606.93
4284525,CHEMBL504585,4000.0
5311198,CHEMBL274438,0.5
9798456,CHEMBL476131,0.56
9805364,CHEMBL14514,182.0
9806449,CHEMBL14453,238.85
9817006,CHEMBL456646,97.0
9818487,CHEMBL453138,1.385
9839629,CHEMBL287560,0.096
9850873,CHEMBL1097314,73.8
9859969,CHEMBL456727,0.955
9861677,CHEMBL494566,389.0
9870523,CHEMBL429392,112.0
9870683,CHEMBL1097496,13.9
9873402,CHEMBL14417,0.04
9893513,CHEMBL13985,2.33
9909783,CHEMBL187525,9.7
9914839,CHEMBL273787,1.74
9916005,CHEMBL14136,0.18
9937825,CHEMBL1097315,25.55
9957516,CHEMBL1094546,51.3
9970584,CHEMBL124422,1.0
9998187,CHEMBL33549,0.485
10015474,CHEMBL127596,2.3
10015475,CHEMBL124362,1.0
10016919,CHEMBL291857,0.38
10022490,CHEMBL187186,83.0
10022570,CHEMBL435586,18.0
10038243,CHEMBL338659,2.2
10044270,CHEMBL514280,0.9
10059864,CHEMBL323332,0.7
10069719,CHEMBL52559,23.7
10089253,CHEMBL339265,16.0
10091075,CHEMBL125705,29.0
10104923,CHEMBL297947,7.07
10163052,CHEMBL1094212,16.265
10198772,CHEMBL522528,1000.0
10244841,CHEMBL189414,0.16
10301190,CHEMBL1094545,19.1
10332159,CHEMBL124577,2.8
10361427,CHEMBL330969,14.0
10384120,CHEMBL363936,60.0
10385056,CHEMBL329086,0.39
10390683,CHEMBL78338,23.0
10400294,CHEMBL127570,2.7
10427851,CHEMBL477834,3.4
10428383,CHEMBL33185,9.0
10454621,CHEMBL300728,39.0
10495702,CHEMBL78751,1.3
10526493,CHEMBL79224,73.0
10545399,CHEMBL80792,10.0
10663827,CHEMBL360641,83.0
10750842,CHEMBL50398,0.751
10754723,CHEMBL440692,1.2
10873443,CHEMBL55084,0.77
10925526,CHEMBL329299,10.0
10926138,CHEMBL97186,0.17
10946222,CHEMBL53622,194.0
10956792,CHEMBL300195,820.0
11065731,CHEMBL300729,29.0
11078652,CHEMBL96778,19.0
11079938,CHEMBL52755,0.17
11100761,CHEMBL300056,0.047
11165283,CHEMBL361206,40.0
11178762,CHEMBL186941,24.0
11213541,CHEMBL366115,100.0
11247050,CHEMBL186262,30.0
11287002,CHEMBL1223275,4570.88
11304958,CHEMBL188120,62.0
11304981,CHEMBL186590,60.0
11310062,CHEMBL1223274,53703.18
11351216,CHEMBL1779807,6.24
11361621,CHEMBL364816,9.9
11418246,CHEMBL1779806,194.0
11430378,CHEMBL433573,22.0
11463056,CHEMBL1779805,4.4
11476283,CHEMBL186451,79.0
11500596,CHEMBL377809,62.2
11501012,CHEMBL207959,407.0
11507534,CHEMBL426127,1.15
11515177,CHEMBL382439,33.1
11529521,CHEMBL206790,28.9
11536239,CHEMBL206472,2.75
11536746,CHEMBL379403,66.1
11536939,CHEMBL207625,0.86
11543959,CHEMBL207676,57.4
11550834,CHEMBL379616,1.02
11573203,CHEMBL382579,138.0
11581340,CHEMBL359921,2.0
11587169,CHEMBL208307,1.29
11595087,CHEMBL206419,85.1
11602301,CHEMBL206471,257.0
11616029,CHEMBL209711,90.0
11616210,CHEMBL379413,72.0
11623375,CHEMBL377871,39.0
11624018,CHEMBL382050,3767.0
11630146,CHEMBL210147,2.94
11637615,CHEMBL207960,3.3
11638009,CHEMBL424693,4.4
11644612,CHEMBL210791,0.393333333333
11652196,CHEMBL377101,0.47
11666721,CHEMBL1823016,58.8
11680808,CHEMBL207420,32.0
11681026,CHEMBL207745,0.74
11681201,CHEMBL382555,102.0
11688043,CHEMBL209712,7.5
11702296,CHEMBL1823017,8.0
11749479,CHEMBL186452,5.5
11776674,CHEMBL33700,3.1
11784134,CHEMBL314947,1.26
11784859,CHEMBL361458,120.0
11824364,CHEMBL329960,0.41
12071674,CHEMBL362849,8.0
12436514,CHEMBL1223273,3801.89
12436515,CHEMBL1222985,1148.15
12436516,CHEMBL1223056,5495.41
12985489,CHEMBL517502,1.86
12985490,CHEMBL476132,23.0
12985491,CHEMBL490595,0.78
12985492,CHEMBL477833,0.71
12985493,CHEMBL491403,0.95
12985494,CHEMBL518113,0.61
12985495,CHEMBL476341,0.44
12985496,CHEMBL478438,48.3
13250272,CHEMBL1223125,338.84
15453084,CHEMBL2314251,0.7
15453090,CHEMBL2314253,0.2
15453093,CHEMBL2314252,2.6
16094584,CHEMBL218708,2.5
16105169,CHEMBL455909,1700.0
16105170,CHEMBL515696,408.69
16750566,CHEMBL387655,7.92
17957000,CHEMBL1770214,26.3
17957007,CHEMBL521826,4580.0
18007928,CHEMBL1095504,45.8
18007985,CHEMBL1095832,11.1
18175008,CHEMBL457763,371.0
18175032,CHEMBL457992,6840.0
18175057,CHEMBL493607,2000.0
18360631,CHEMBL1095831,6.79
18360658,CHEMBL1097497,18.75
18522208,CHEMBL365852,127.0
18522267,CHEMBL184990,82.0
18522272,CHEMBL183846,95.0
19703063,CHEMBL137969,248.5
20590652,CHEMBL367604,2.0
20590653,CHEMBL361410,5.0
20590654,CHEMBL367797,2.0
20590664,CHEMBL362097,90.0
20590665,CHEMBL361854,90.0
21581654,CHEMBL1760944,0.586666666667
21916760,CHEMBL458209,879.0
22004791,CHEMBL1774512,0.022
22133318,CHEMBL490188,0.785
22718521,CHEMBL124216,35.0
22718530,CHEMBL126005,89.0
22718532,CHEMBL124488,4.3
22718548,CHEMBL123612,57.0
22718555,CHEMBL123973,88.0
22718561,CHEMBL125665,2.3
22718564,CHEMBL124476,1.8
22718571,CHEMBL124782,22.0
22718576,CHEMBL333810,5.3
22718579,CHEMBL123690,35.0
22718585,CHEMBL123634,15.0
22718596,CHEMBL339784,17.0
22718602,CHEMBL262890,4.5
22718610,CHEMBL125033,10.0
22718619,CHEMBL124445,16.0
22718654,CHEMBL331636,29.0
22718661,CHEMBL124783,27.0
24954989,CHEMBL1802025,0.42
24954990,CHEMBL1802026,0.22
24954991,CHEMBL1802023,0.53
24954992,CHEMBL1802029,0.93
24955342,CHEMBL1802020,6.1
24955343,CHEMBL1802022,0.085
25014882,CHEMBL495232,5900.0
25022429,CHEMBL498493,7.8
25022442,CHEMBL514413,63.4866666667
25209860,CHEMBL508552,14.065
25209861,CHEMBL457138,8.065
25209998,CHEMBL515856,7.09
25209999,CHEMBL457807,30.1
25210000,CHEMBL513933,26.4
25210130,CHEMBL514415,1.135
25210131,CHEMBL457352,14.475
25210132,CHEMBL445427,148.0
25210133,CHEMBL514427,14.895
25210134,CHEMBL514904,24.775
25210135,CHEMBL456505,117.745
44317725,CHEMBL82135,6.7
44317822,CHEMBL311106,16.0
44317845,CHEMBL80736,1.2
44348996,CHEMBL125642,4.7
44349100,CHEMBL334079,22.0
44349108,CHEMBL124914,3.7
44349171,CHEMBL124217,12.0
44349258,CHEMBL125226,26.0
44349269,CHEMBL123972,52.0
44349270,CHEMBL331317,114.0
44349294,CHEMBL127576,61.0
44349305,CHEMBL445840,38.0
44349329,CHEMBL127565,36.0
44349362,CHEMBL123899,7.6
44389768,CHEMBL181457,90.0
44389812,CHEMBL178678,20.0
44389813,CHEMBL368886,30.0
44389839,CHEMBL181687,40.0
44389845,CHEMBL181974,30.0
44389864,CHEMBL181192,40.0
44394338,CHEMBL359561,98.0
44394394,CHEMBL360428,33.0
44394415,CHEMBL363947,10.0
44394416,CHEMBL184562,54.0
44394435,CHEMBL186586,10.0
44394438,CHEMBL186736,2.8
44394456,CHEMBL183962,52.0
44394478,CHEMBL184762,162.0
44394508,CHEMBL184144,7.2
44394532,CHEMBL188016,14.0
44394535,CHEMBL186977,6.0
44394556,CHEMBL363441,152.0
44395896,CHEMBL186251,140.0
44395915,CHEMBL187136,45.0
44395939,CHEMBL362162,280.0
44395994,CHEMBL185733,370.0
44396034,CHEMBL365899,275.0
44396057,CHEMBL365648,24.0
44396058,CHEMBL187148,220.0
44396073,CHEMBL187592,400.0
44396074,CHEMBL187593,76.0
44396100,CHEMBL359576,810.0
44396113,CHEMBL186167,1000.0
44396136,CHEMBL434916,270.0
44396148,CHEMBL186866,160.0
44396149,CHEMBL186915,130.0
44412063,CHEMBL208802,1445.0
44412078,CHEMBL379504,1259.0
44412079,CHEMBL426861,1047.0
44412082,CHEMBL379096,1738.0
44412141,CHEMBL206686,2344.0
44424017,CHEMBL226112,14.3
44424018,CHEMBL226162,62.4
44424019,CHEMBL226163,65.02
44424020,CHEMBL226171,7.75
44424021,CHEMBL388141,15.43
44424022,CHEMBL220091,44.01
44424023,CHEMBL390944,4.8
44424024,CHEMBL225301,20.0
44424025,CHEMBL225302,7290.0
44424026,CHEMBL388591,573.0
44426096,CHEMBL229015,1.4
44436051,CHEMBL396132,67.61
44576406,CHEMBL493414,5320.0
44579115,CHEMBL477835,0.505
44579163,CHEMBL478217,1.22
44579164,CHEMBL478218,8.3
44579259,CHEMBL491604,0.86
44579260,CHEMBL491605,0.64
44579261,CHEMBL490594,43.3
