cid,compound,aveaffinty
176167,CHEMBL300138,1500.0
216239,CHEMBL1336,2900.0
3025986,CHEMBL296468,690.0
5287969,CHEMBL428690,110.0
5328940,CHEMBL288441,1400.0
5329102,CHEMBL535,270.0
5330790,CHEMBL191003,3600.0
6918852,CHEMBL384304,11.0
10138259,CHEMBL1721885,1100.0
10461815,CHEMBL450786,1300.0
11314340,CHEMBL379218,790.0
11338033,CHEMBL445813,16.0
11409972,CHEMBL574738,17.0
11427553,CHEMBL1908397,870.0
16722836,CHEMBL1287853,2600.0
44299148,CHEMBL162,160.0
57397989,CHEMBL1908392,470.0
57399640,CHEMBL1908393,31.0
71717270,CHEMBL2309006,720.0
