cid,compound,aveaffinty
123631,CHEMBL939,4550.0
3025986,CHEMBL296468,460.0
3081361,CHEMBL24828,8700.0
5287969,CHEMBL428690,2450.0
5328940,CHEMBL288441,1300.0
5329102,CHEMBL535,22.45
5494449,CHEMBL572878,4400.0
6445562,CHEMBL607707,2500.0
9977819,CHEMBL522892,9000.0
10138259,CHEMBL1721885,100.0
10184653,CHEMBL1173655,470.0
10461815,CHEMBL450786,2400.0
11213558,CHEMBL475251,940.0
11314340,CHEMBL379218,2600.0
11364421,CHEMBL513909,1600.0
11427553,CHEMBL1908397,140.0
16038120,CHEMBL509032,13.0
16722836,CHEMBL1287853,1600.0
24905147,CHEMBL1241674,760.0
25126798,CHEMBL1789941,1000.0
25182616,CHEMBL464552,2100.0
44299148,CHEMBL162,0.57
57397989,CHEMBL1908392,260.0
71717270,CHEMBL2309006,1.7
