cid,compound,aveaffinty
153999,CHEMBL91829,890.0
160355,CHEMBL14762,3200.0
176167,CHEMBL300138,220.0
5287969,CHEMBL428690,2466.66666667
5328940,CHEMBL288441,3200.0
5329102,CHEMBL535,2825.0
5330790,CHEMBL191003,410.0
5494449,CHEMBL572878,2000.0
6445562,CHEMBL607707,8400.0
6918852,CHEMBL384304,390.0
9915743,CHEMBL180022,4100.0
9926791,CHEMBL221959,1000.0
9977819,CHEMBL522892,310.0
10138259,CHEMBL1721885,4930.0
11364421,CHEMBL513909,700.0
11409972,CHEMBL574738,1100.0
11427553,CHEMBL1908397,4060.0
15983966,CHEMBL1908394,1200.0
16038120,CHEMBL509032,96.5
16722836,CHEMBL1287853,5000.0
25126798,CHEMBL1789941,150.0
25182616,CHEMBL464552,2900.0
44299148,CHEMBL162,69.6333333333
46905987,CHEMBL1162963,850.0
57325421,CHEMBL2064666,7.0
57397989,CHEMBL1908392,58.0
57399640,CHEMBL1908393,5100.0
71717270,CHEMBL2309006,644.0
