cid,compound,aveaffinty
153999,CHEMBL91829,400.0
176155,CHEMBL10,320.0
176167,CHEMBL300138,1600.0
3081361,CHEMBL24828,400.0
4521392,CHEMBL440084,1300.0
5287969,CHEMBL428690,1510.0
5326976,CHEMBL376505,10280.0
5329102,CHEMBL535,2570.0
5330790,CHEMBL191003,4000.0
5353940,CHEMBL278041,170.0
5494449,CHEMBL572878,7900.0
9813758,CHEMBL249697,3300.0
9915743,CHEMBL180022,7400.0
9926791,CHEMBL221959,1400.0
9977819,CHEMBL522892,450.0
10138259,CHEMBL1721885,2990.0
10427712,CHEMBL230011,220.0
11189172,CHEMBL218719,740.0
11213558,CHEMBL475251,2145.0
11233873,CHEMBL384073,3100.0
11247002,CHEMBL374453,620.0
11269477,CHEMBL441702,1100.0
11360518,CHEMBL218654,1410.0
11364421,CHEMBL513909,5400.0
11373846,CHEMBL375312,780.0
11427553,CHEMBL1908397,3400.0
11453116,CHEMBL218720,1950.0
11712649,CHEMBL259084,4800.0
11751266,CHEMBL427058,90.0
16038120,CHEMBL509032,405.0
16722836,CHEMBL1287853,810.0
24905147,CHEMBL1241674,2100.0
25126798,CHEMBL1789941,120.0
25182616,CHEMBL464552,410.0
44299148,CHEMBL162,621.5
46905987,CHEMBL1162963,1900.0
57325421,CHEMBL2064666,61.0
57397989,CHEMBL1908392,180.0
71717270,CHEMBL2309006,1214.0
