cid,compound,aveaffinty
2753,CHEMBL34431,2802.0
2812,CHEMBL104,28836.5
60680,CHEMBL10971,840.0
65889,CHEMBL280164,52.0
107756,CHEMBL274420,0.316
119368,CHEMBL1628662,0.1
131925,CHEMBL299944,5.16666666667
133017,CHEMBL91397,3700.0
159547,CHEMBL449395,60.0
197443,CHEMBL118105,2.375
5312127,CHEMBL1793831,8.47
6324617,CHEMBL514432,398.11
6917920,CHEMBL297624,103.0
6918268,CHEMBL2113720,10.0
9824829,CHEMBL320835,10.0
9872676,CHEMBL210514,1060.0
9936894,CHEMBL59051,33.0
10032022,CHEMBL117413,2.5
10394043,CHEMBL407427,3.0
10508960,CHEMBL2113722,22.0
10532787,CHEMBL2113723,21.0
10604738,CHEMBL2113725,2.0
10628536,CHEMBL2113721,23.0
10628732,CHEMBL2113732,285.0
10652101,CHEMBL2113731,167.0
10700170,CHEMBL2113726,38.0
10723353,CHEMBL2113724,45.0
10723685,CHEMBL2113733,25.0
10746928,CHEMBL2113727,20.0
10842032,CHEMBL2113730,39.0
14964714,CHEMBL320609,220.0
14964715,CHEMBL104767,60.0
14964717,CHEMBL106521,40.0
14964719,CHEMBL104631,500.0
14964722,CHEMBL319921,50.0
14964723,CHEMBL320577,89000.0
14964724,CHEMBL106163,35000.0
14964727,CHEMBL106358,9500.0
14964730,CHEMBL320871,1140.0
23685642,CHEMBL325491,142.0
44340797,CHEMBL112481,1000.0
44344131,CHEMBL116072,4.49
44344325,CHEMBL334115,3.28
53320640,CHEMBL1628522,1.6
