cid,compound,aveaffinty
4877,CHEMBL264406,900.0
123631,CHEMBL939,3500.0
461195,CHEMBL319170,1591.25
755673,CHEMBL1450770,5991.0
3025986,CHEMBL296468,1200.0
5154691,CHEMBL573578,250.0
5287969,CHEMBL428690,520.0
5329102,CHEMBL535,310.0
5330790,CHEMBL191003,8400.0
6419753,CHEMBL410456,9100.0
9813758,CHEMBL249697,4600.0
9915743,CHEMBL180022,820.0
10138259,CHEMBL1721885,2400.0
11364421,CHEMBL513909,320.0
11409972,CHEMBL574738,1200.0
11427553,CHEMBL1908397,1200.0
11626560,CHEMBL601719,990.0
16038120,CHEMBL509032,80.0
16124479,CHEMBL1667967,501.19
16654987,CHEMBL387748,1000.0
16725726,CHEMBL494089,3500.0
25182616,CHEMBL464552,650.0
44299148,CHEMBL162,27.0
45258277,CHEMBL1672571,1114.15
49850059,CHEMBL1683440,5.5
49870878,CHEMBL1667963,10000.0
51346849,CHEMBL1683435,3.7
51346850,CHEMBL1683436,9.0
53246941,CHEMBL1933288,35.0
53317515,CHEMBL1672573,1355.5
53317611,CHEMBL1683313,1000.0
53317614,CHEMBL1683431,60.0
53317615,CHEMBL1683432,430.0
53317616,CHEMBL1683442,2300.0
53320109,CHEMBL1672575,3462.0
53320215,CHEMBL1683314,280.0
53320223,CHEMBL1683426,6900.0
53320224,CHEMBL1683441,95.0
53321415,CHEMBL1672572,1137.45
53321416,CHEMBL1672574,9396.5
53321529,CHEMBL1683310,2500.0
53321599,CHEMBL1683424,87.0
53322862,CHEMBL1683311,430.0
53322863,CHEMBL1683315,980.0
53322873,CHEMBL1683438,19.0
53324184,CHEMBL1683312,390.0
53324193,CHEMBL1683422,200.0
53324194,CHEMBL1683423,140.0
53324195,CHEMBL1683428,2000.0
53324196,CHEMBL1683433,100.0
53324197,CHEMBL1683434,6000.0
53325494,CHEMBL1683427,1600.0
53325495,CHEMBL1683429,1100.0
53325496,CHEMBL1683437,220.0
53325617,CHEMBL1672570,130.0
53326662,CHEMBL1683425,750.0
53326758,CHEMBL1683430,200.0
53326759,CHEMBL1683439,49.0
53354074,CHEMBL2326002,2420.0
57397989,CHEMBL1908392,990.0
71717270,CHEMBL2309006,14.0
