cid,compound,aveaffinty
153999,CHEMBL91829,5800.0
5494449,CHEMBL572878,610.0
6450551,CHEMBL1289926,3200.0
10113978,CHEMBL477772,920.0
10142586,CHEMBL514409,77.0
10461815,CHEMBL450786,3000.0
11213558,CHEMBL475251,29.0
11409972,CHEMBL574738,1700.0
11626560,CHEMBL601719,4.1
11712649,CHEMBL259084,3100.0
16038120,CHEMBL509032,0.49
16722836,CHEMBL1287853,600.0
24905147,CHEMBL1241674,1200.0
25182616,CHEMBL464552,15.0
44299148,CHEMBL162,30.0
57397989,CHEMBL1908392,3700.0
57399640,CHEMBL1908393,14.0
71717270,CHEMBL2309006,26.0
