cid,compound,aveaffinty
5291,CHEMBL941,3200.0
123631,CHEMBL939,2750.0
156422,CHEMBL103667,86.0
176155,CHEMBL10,290.0
176870,CHEMBL553,4300.0
220776,CHEMBL1371386,60940.0
251141,CHEMBL69151,33970.0
290221,CHEMBL233000,1584.89
300385,CHEMBL315708,2341.0
579429,CHEMBL397570,3162.28
644241,CHEMBL255863,2000.0
652633,CHEMBL356169,34880.0
658319,CHEMBL1583874,12470.0
667093,CHEMBL1545025,35300.0
766948,CHEMBL234838,398.11
766949,CHEMBL233001,199.53
774385,CHEMBL1525902,55500.0
975107,CHEMBL1471674,19180.0
979869,CHEMBL1420552,1505.0
1100747,CHEMBL234839,3162.28
2192323,CHEMBL580819,68460.0
3025986,CHEMBL296468,5900.0
3237127,CHEMBL1567258,38350.0
5287969,CHEMBL428690,5500.0
5327067,CHEMBL203567,6900.0
5329102,CHEMBL535,4300.0
5330790,CHEMBL191003,1300.0
5353940,CHEMBL278041,46.5
5389156,CHEMBL576353,28060.0
5406463,CHEMBL512649,20610.0
5494449,CHEMBL572878,2800.0
6450551,CHEMBL1289926,1100.0
9892736,CHEMBL383955,150.0
9915743,CHEMBL180022,2500.0
9928616,CHEMBL440566,30.0
10021870,CHEMBL380625,175.0
10066845,CHEMBL380724,18.0
10091293,CHEMBL205402,33.0
10092520,CHEMBL203009,32.0
10094511,CHEMBL441811,28500.0
10113978,CHEMBL477772,1900.0
10138259,CHEMBL1721885,3600.0
10149689,CHEMBL254443,202.0
10151272,CHEMBL198821,21.0
10152189,CHEMBL198687,3.4
10172440,CHEMBL197698,32.0
10184653,CHEMBL1173655,2000.0
10215642,CHEMBL197613,5.3
10225532,CHEMBL372082,61.2
10236389,CHEMBL383177,48.0
10247954,CHEMBL203535,7.0
10310219,CHEMBL399167,1.9
10364826,CHEMBL203631,235.0
10384284,CHEMBL205561,652.0
10384407,CHEMBL203792,108.0
10452031,CHEMBL205672,17.0
10472936,CHEMBL379254,20.0
10475988,CHEMBL437706,528.0
10477561,CHEMBL202961,693.0
11213558,CHEMBL475251,37.0
11364421,CHEMBL513909,1100.0
11409972,CHEMBL574738,760.0
11422035,CHEMBL191384,70.0
11427553,CHEMBL1908397,51.0
11485656,CHEMBL223360,4300.0
11539329,CHEMBL210963,72.0
11590363,CHEMBL210928,61.0
11624601,CHEMBL210618,52.0
11640926,CHEMBL378627,18.0
11658882,CHEMBL210032,3300.0
11715520,CHEMBL208637,520.0
11717001,CHEMBL525191,2500.0
