cid,compound,aveaffinty
176870,CHEMBL553,4400.0
447077,CHEMBL386051,26.0
3062316,CHEMBL1421,1600.0
5328940,CHEMBL288441,270.0
5329102,CHEMBL535,180.0
5330790,CHEMBL191003,3900.0
5494449,CHEMBL572878,1900.0
6445562,CHEMBL607707,290.0
9915743,CHEMBL180022,96.0
9977819,CHEMBL522892,250.0
10138259,CHEMBL1721885,470.0
10461815,CHEMBL450786,3400.0
11213558,CHEMBL475251,3.3
11427553,CHEMBL1908397,330.0
11656518,CHEMBL558752,55.0
11667893,CHEMBL572881,4400.0
15983966,CHEMBL1908394,4100.0
16038120,CHEMBL509032,1100.0
16722836,CHEMBL1287853,100.0
24180719,CHEMBL1230020,1300.0
44299148,CHEMBL162,16.0
57397989,CHEMBL1908392,2000.0
71717270,CHEMBL2309006,4.1
