cid,compound,aveaffinty
447077,CHEMBL386051,5200.0
5287969,CHEMBL428690,1200.0
5328940,CHEMBL288441,2600.0
5329102,CHEMBL535,1700.0
5330790,CHEMBL191003,1500.0
10138259,CHEMBL1721885,2200.0
10427712,CHEMBL230011,6600.0
11213558,CHEMBL475251,100.0
11314340,CHEMBL379218,1200.0
11409972,CHEMBL574738,2200.0
11427553,CHEMBL1908397,150.0
11626560,CHEMBL601719,3300.0
16038120,CHEMBL509032,170.0
16722836,CHEMBL1287853,3500.0
24905147,CHEMBL1241674,92.0
25126798,CHEMBL1789941,470.0
25182616,CHEMBL464552,1000.0
44299148,CHEMBL162,5.0
57397989,CHEMBL1908392,2100.0
71717270,CHEMBL2309006,5.0
