cid,compound,aveaffinty
3513,CHEMBL156379,26.0
448014,CHEMBL259850,70000.0
805390,CHEMBL40439,2244.0
975378,CHEMBL1471916,3370.0
1467927,CHEMBL1352577,7379.0
2673354,CHEMBL2064517,15.0
3025986,CHEMBL296468,28.0
4204024,CHEMBL588859,24900.0
5287969,CHEMBL428690,1300.0
5330790,CHEMBL191003,160.0
6539118,CHEMBL1276446,175.0
6539464,CHEMBL158208,156.0
6539500,CHEMBL160586,28.0
6539517,CHEMBL160585,187.0
6539732,CHEMBL288064,390.0
6918852,CHEMBL384304,280.0
7458031,CHEMBL2064531,9.0
7857292,CHEMBL2064516,15.0
10037501,CHEMBL485053,7700.0
10361267,CHEMBL1668411,1900.0
11213558,CHEMBL475251,2500.0
11314340,CHEMBL379218,3900.0
11338033,CHEMBL445813,23.0
11409972,CHEMBL574738,8500.0
16374676,CHEMBL2064521,3206.0
16725726,CHEMBL494089,5200.0
25230621,CHEMBL1802358,210.0
30291292,CHEMBL2064536,19.0
44299148,CHEMBL162,140.0
54726684,CHEMBL464381,1600.0
57397989,CHEMBL1908392,430.0
57522594,CHEMBL2064522,107.0
57522817,CHEMBL2064532,2.0
57522818,CHEMBL2064515,6.0
57522820,CHEMBL2064535,2.0
57523093,CHEMBL2064537,54.0
57523094,CHEMBL2064538,195.0
57523095,CHEMBL2064539,15.0
70682366,CHEMBL2064519,45.0
70690776,CHEMBL2064518,95.0
70694953,CHEMBL2064520,12.0
71717270,CHEMBL2309006,2300.0
