cid,compound,aveaffinty
123631,CHEMBL939,3500.0
176155,CHEMBL10,7900.0
176167,CHEMBL300138,5600.0
176870,CHEMBL553,2566.66666667
447077,CHEMBL386051,926.666666667
1223071,CHEMBL1821771,7038.0
2933553,CHEMBL473332,15337.5
3081361,CHEMBL24828,4900.0
5281855,CHEMBL6246,580.0
5283685,CHEMBL456936,71500.0
5283727,CHEMBL517956,78000.0
5328940,CHEMBL288441,4033.33333333
5329102,CHEMBL535,5020.0
5330790,CHEMBL191003,650.0
5466243,CHEMBL1822573,6660.0
5494449,CHEMBL572878,503.333333333
5703619,CHEMBL2347053,109.0
6070136,CHEMBL1822572,7630.0
6234441,CHEMBL1823263,5870.0
6268902,CHEMBL1822575,5680.0
6445562,CHEMBL607707,6200.0
6450551,CHEMBL1289926,970.0
9547698,CHEMBL518060,47600.0
9549297,CHEMBL261641,394.2
9869779,CHEMBL1908396,976.666666667
9870238,CHEMBL404881,40.5
9915743,CHEMBL180022,4966.66666667
9933475,CHEMBL491473,503.333333333
10047202,CHEMBL1922225,27500.0
10113978,CHEMBL477772,2500.0
10138259,CHEMBL1721885,3200.0
10184653,CHEMBL1173655,3600.0
10217590,CHEMBL246284,6500.0
10254297,CHEMBL1825140,2450.0
10295633,CHEMBL419409,1500.0
10390396,CHEMBL401930,4870.0
10392099,CHEMBL1824866,1125.0
10396070,CHEMBL360190,2800.0
10415576,CHEMBL1822006,170.0
10428645,CHEMBL1825139,3830.0
10461815,CHEMBL450786,2.685
11151773,CHEMBL1822376,1790.0
11199873,CHEMBL1822788,12.0
11204241,CHEMBL1822789,22.0
11213558,CHEMBL475251,423.333333333
11219056,CHEMBL1822003,830.0
11243660,CHEMBL1822975,50.0
11259074,CHEMBL1822379,1000.0
11305951,CHEMBL460791,17.0
11310709,CHEMBL1822002,56.0
11324313,CHEMBL1822974,4.0
11324689,CHEMBL2170957,11.0
11340470,CHEMBL510112,3.0
11342673,CHEMBL1822790,4.0
11347373,CHEMBL1823253,150.0
11347754,CHEMBL1822377,220.0
11364421,CHEMBL513909,2400.0
11381132,CHEMBL498769,6.0
11387226,CHEMBL1822971,40.0
11409972,CHEMBL574738,1744.33333333
11419123,CHEMBL1823254,170.0
11427553,CHEMBL1908397,316.666666667
11443773,CHEMBL1822382,7.0
11450766,CHEMBL1822380,1150.0
11451912,CHEMBL1822001,45.0
11485656,CHEMBL223360,1530.0
11497322,CHEMBL254879,90.0
11504713,CHEMBL254086,1.5
11504995,CHEMBL251782,70.0
11510244,CHEMBL459892,1000.0
11510560,CHEMBL472552,265.0
11517264,CHEMBL462357,8000.0
11517688,CHEMBL370808,1500.0
11518616,CHEMBL256974,65.0
11525727,CHEMBL205372,2.0
11530963,CHEMBL201511,35000.0
11533908,CHEMBL402504,114.0
11540273,CHEMBL256715,132.0
11540508,CHEMBL438877,80.0
11540724,CHEMBL402036,48.0
11546617,CHEMBL253223,780.0
11555216,CHEMBL251980,160.0
11555957,CHEMBL401344,130.0
11560856,CHEMBL503090,110.0
11568819,CHEMBL1822794,10000.0
11575401,CHEMBL1825134,46.95
11576617,CHEMBL1825131,43.15
11577131,CHEMBL1822795,5200.0
11582499,CHEMBL1822797,6600.0
11583264,CHEMBL462171,6400.0
11584471,CHEMBL400556,150.0
11591094,CHEMBL461998,80.0
11597571,CHEMBL1825138,18.8
11598848,CHEMBL402550,65.0
11599241,CHEMBL401838,125.0
11604265,CHEMBL1822796,9640.0
11611059,CHEMBL1822798,10000.0
11612136,CHEMBL1825137,39.05
11612145,CHEMBL461119,500.0
11613348,CHEMBL430026,510.0
11620410,CHEMBL231568,13700.0
11620642,CHEMBL254907,140.0
11625675,CHEMBL1821759,36.35
11626442,CHEMBL461118,1000.0
11626560,CHEMBL601719,3.025
11627441,CHEMBL252213,260.0
11634384,CHEMBL1823479,430.0
11642366,CHEMBL255092,30.0
11647759,CHEMBL1825132,57.75
11647760,CHEMBL1825135,34.9
11648548,CHEMBL1823127,30.0
11650194,CHEMBL505896,17.0
11652416,CHEMBL2172394,5500.0
11654090,CHEMBL1824893,281.5
11654729,CHEMBL460944,5000.0
11655658,CHEMBL461120,500.0
11656518,CHEMBL558752,3800.0
11656580,CHEMBL1824895,62.5
11662380,CHEMBL1825136,19.5
11667754,CHEMBL1824891,472.5
11670702,CHEMBL399674,190.0
11671030,CHEMBL254964,54.0
11678254,CHEMBL438696,40.0
11696310,CHEMBL1824887,2915.0
11697050,CHEMBL1822799,230.0
11697436,CHEMBL1823480,140.0
11699504,CHEMBL255091,40.0
11699573,CHEMBL251780,90.0
11703607,CHEMBL399710,760.0
11713310,CHEMBL258240,51.0
11713579,CHEMBL254280,30.0
11717068,CHEMBL462183,7000.0
11719648,CHEMBL518357,2800.0
11738454,CHEMBL1822378,160.0
11748852,CHEMBL2170956,107.0
11771327,CHEMBL1823126,13.0
11843159,CHEMBL386760,2400.0
11851493,CHEMBL1822365,5.0
11851495,CHEMBL1822791,50.5
11851496,CHEMBL1822367,5.0
11851497,CHEMBL1822368,0.7
11851498,CHEMBL1822369,0.5
11851594,CHEMBL1822370,2.0
11851595,CHEMBL1822371,1.6
11853012,CHEMBL1822970,10.0
11853013,CHEMBL1823128,1.0
11857432,CHEMBL461648,39.0
11857873,CHEMBL460795,489.0
11857874,CHEMBL460586,107.0
