cid,compound,aveaffinty
1220,CHEMBL56,2500.0
1809,CHEMBL18840,20.0
2818,CHEMBL42,1000.0
3822,CHEMBL51,20000.0
4106,CHEMBL93240,1.0
5202,CHEMBL39,154.0
5265,CHEMBL267930,63000.0
108182,CHEMBL18041,16000.0
181743,CHEMBL467094,2224.0
4713248,CHEMBL96729,5000.0
9904281,CHEMBL1548,43.0
10382508,CHEMBL96504,55.0
10885636,CHEMBL326263,3380.0
11168182,CHEMBL1181770,6.31
11676174,CHEMBL199824,228.6
11730467,CHEMBL117537,5520.0
12683497,CHEMBL270409,2800.0
13702393,CHEMBL401541,99.0
16006492,CHEMBL270177,3.76
16006493,CHEMBL269964,9.105
16006495,CHEMBL404511,24.5
16006496,CHEMBL271298,6.3
16006599,CHEMBL429136,5.7
16006605,CHEMBL272781,6.5
16006606,CHEMBL408152,6.3
16006607,CHEMBL258075,10.0
16006709,CHEMBL446459,22.2
16006711,CHEMBL404248,28.2
16093484,CHEMBL273170,2.0
16093485,CHEMBL401745,4.7
22857296,CHEMBL13816,630.0
24865725,CHEMBL497963,1258.93
24865727,CHEMBL522708,1584.89
44455897,CHEMBL272517,103.0
44455929,CHEMBL270131,1472.0
44455943,CHEMBL439240,26.5
44455962,CHEMBL441896,415.0
44455963,CHEMBL402400,122.0
44455973,CHEMBL270176,84.4
44455983,CHEMBL270840,805.0
44455986,CHEMBL270841,24.0
44456001,CHEMBL541993,6.8
44456033,CHEMBL404372,1.6
44456071,CHEMBL271253,33.4
44456111,CHEMBL257302,124.0
44456149,CHEMBL257744,22.2
44456150,CHEMBL404365,96.0
44456152,CHEMBL403102,163.0
44456153,CHEMBL403103,279.0
44456195,CHEMBL256693,37.0
44456230,CHEMBL256694,1.8
44456232,CHEMBL256047,504.0
44456233,CHEMBL256048,241.0
44456234,CHEMBL256049,176.0
44456244,CHEMBL272752,892.0
44456353,CHEMBL429925,488.0
44456354,CHEMBL272355,87.0
44456384,CHEMBL257450,397.0
44456395,CHEMBL258073,22.9
44456396,CHEMBL402179,25.4
44456426,CHEMBL402874,189.0
44456463,CHEMBL270658,153.0
44469677,CHEMBL1210154,1.0
44582675,CHEMBL515472,6814.0
44582676,CHEMBL516088,1584.0
44582705,CHEMBL490632,1684.0
45265982,CHEMBL552782,97.0
45266001,CHEMBL538340,347.0
45266025,CHEMBL539103,550.0
49783209,CHEMBL1258223,8589.0
53324620,CHEMBL1628596,2.5
71459269,CHEMBL2181166,1700.0
71462776,CHEMBL2181169,5805.0
