cid,compound,aveaffinty
447077,CHEMBL386051,2500.0
5328940,CHEMBL288441,6300.0
5494449,CHEMBL572878,1300.0
9869779,CHEMBL1908396,3200.0
9915743,CHEMBL180022,8400.0
9933475,CHEMBL491473,2900.0
10461815,CHEMBL450786,2000.0
11213558,CHEMBL475251,470.0
11409972,CHEMBL574738,480.0
11427553,CHEMBL1908397,810.0
11485656,CHEMBL223360,7600.0
11626560,CHEMBL601719,25.0
16038120,CHEMBL509032,610.0
16222392,CHEMBL1802829,7.0
44137946,CHEMBL1822792,7.0
44299148,CHEMBL162,400.0
45142457,CHEMBL2323775,7.0
57399640,CHEMBL1908393,3.0
71601485,CHEMBL2324129,861.0
71601634,CHEMBL2324113,2293.0
71601639,CHEMBL2324116,912.0
71601790,CHEMBL2324117,403.0
71717270,CHEMBL2309006,8200.0
