cid,compound,aveaffinty
3973,CHEMBL98350,2000.0
312145,CHEMBL428496,1300.0
5281855,CHEMBL6246,3340.0
5328940,CHEMBL288441,1800.0
5330790,CHEMBL191003,5000.0
9826308,CHEMBL514499,2.0
10047202,CHEMBL1922225,100000.0
10409707,CHEMBL481491,2000.0
10461508,CHEMBL1233528,0.87
11213558,CHEMBL475251,830.0
11293798,CHEMBL373598,1280.0
11362471,CHEMBL223367,940.0
11364421,CHEMBL513909,0.51
11397177,CHEMBL223460,2330.0
11442891,CHEMBL402548,3500.0
11495629,CHEMBL563447,210.0
11656480,CHEMBL551079,19000.0
11661872,CHEMBL560488,80.0
11698712,CHEMBL551545,48000.0
11957417,CHEMBL222419,0.8
15282555,CHEMBL505637,3900.0
15983966,CHEMBL1908394,0.094
16038120,CHEMBL509032,20.0
16050921,CHEMBL1964263,3.0
16050925,CHEMBL1615278,2.0
16051023,CHEMBL1794070,2.0
16058637,CHEMBL242237,730.0
16722836,CHEMBL1287853,280.0
24941248,CHEMBL490814,99.0
24971414,CHEMBL525907,1301.0
24971415,CHEMBL478028,121.0
24971416,CHEMBL452932,1616.0
24971417,CHEMBL489992,549.0
24971418,CHEMBL521761,1170.0
24971419,CHEMBL489993,330.0
24971420,CHEMBL523286,625.0
24971421,CHEMBL491621,4927.0
24971422,CHEMBL522618,214.0
24971423,CHEMBL491021,51.0
24971425,CHEMBL490992,3007.0
24971426,CHEMBL523634,779.0
24971427,CHEMBL491193,5689.0
24971428,CHEMBL522125,7479.0
25126798,CHEMBL1789941,130.0
25178539,CHEMBL489083,9900.0
25182616,CHEMBL464552,47.0
25263092,CHEMBL514162,2.0
25263117,CHEMBL521806,30.0
25263118,CHEMBL493326,1.0
25263119,CHEMBL522709,3.0
25263120,CHEMBL1794067,1.0
25263121,CHEMBL1964261,4.0
25263123,CHEMBL1794068,7.0
25263124,CHEMBL1794069,6.0
25263125,CHEMBL1964264,3.0
25263126,CHEMBL1964265,4.0
42608451,CHEMBL2323729,5270.0
44299148,CHEMBL162,11295.0
44405941,CHEMBL373001,16000.0
44405983,CHEMBL200796,21000.0
44405999,CHEMBL371695,23000.0
44406013,CHEMBL197923,17000.0
44406047,CHEMBL370199,8000.0
44406074,CHEMBL199755,12000.0
45269486,CHEMBL560014,310.0
45269487,CHEMBL560206,3750.0
45269500,CHEMBL560808,68000.0
45271099,CHEMBL551078,82000.0
45271158,CHEMBL555970,36000.0
45271161,CHEMBL551483,37000.0
45272066,CHEMBL563387,48000.0
45273806,CHEMBL564431,5000.0
45273808,CHEMBL562764,1150.0
45273817,CHEMBL557945,1160.0
56659846,CHEMBL1809230,93.0
56663316,CHEMBL1809231,256.0
56680338,CHEMBL1809232,326.0
57391401,CHEMBL1964262,3.0
71450505,CHEMBL2205464,2860.0
71452343,CHEMBL2205423,1610.0
71452347,CHEMBL2205463,8890.0
71455860,CHEMBL2205426,1050.0
71457661,CHEMBL2205425,2550.0
71459560,CHEMBL2205462,5000.0
71459561,CHEMBL2205465,2860.0
71461304,CHEMBL2205461,8320.0
71463025,CHEMBL2205422,1470.0
71463026,CHEMBL2205424,8280.0
71463030,CHEMBL2205466,1470.0
71524406,CHEMBL2333163,6400.0
71717270,CHEMBL2309006,220.0
