cid,compound,aveaffinty
4331799,CHEMBL1334465,31.62
9798764,CHEMBL2111553,50.12
11960895,CHEMBL429848,3.0
15949515,CHEMBL404053,27.0
15949516,CHEMBL255780,86.0
15949607,CHEMBL271232,40.0
15949609,CHEMBL404153,130.0
15949610,CHEMBL403259,28.0
15949701,CHEMBL404397,500.0
15949702,CHEMBL256788,2300.0
15949703,CHEMBL271438,69.0
24760087,CHEMBL495732,29.0
24760747,CHEMBL453134,119.0
24760748,CHEMBL497768,166.0
24808514,CHEMBL1083358,1.8
24882716,CHEMBL469146,1.2
24959177,CHEMBL2347482,40.0
24960290,CHEMBL2347484,1066.0
24960654,CHEMBL2347606,313.0
24961018,CHEMBL2347481,717.0
24962115,CHEMBL2347604,459.0
24965643,CHEMBL1083657,0.78
24965645,CHEMBL1083041,1.8
24965990,CHEMBL1083659,0.55
25195495,CHEMBL1272307,0.759
44454577,CHEMBL256789,10.0
44454599,CHEMBL258298,1400.0
44454602,CHEMBL255845,2500.0
44454877,CHEMBL445161,15.0
44454878,CHEMBL255763,2.0
44454915,CHEMBL272715,0.7
44454916,CHEMBL404343,120.0
44454917,CHEMBL401653,3.0
44454943,CHEMBL403667,39.0
44454946,CHEMBL429130,9.0
44454947,CHEMBL404734,49.0
44555974,CHEMBL2347487,85.0
44555976,CHEMBL2347598,1677.0
44555978,CHEMBL2347607,31.0
44580825,CHEMBL497807,2486.0
44580865,CHEMBL495965,886.0
44580886,CHEMBL495770,4875.0
44580887,CHEMBL521713,1107.0
44580888,CHEMBL495973,888.0
44580912,CHEMBL526821,1373.0
44580913,CHEMBL497595,2527.0
44580914,CHEMBL497596,1709.0
44580945,CHEMBL525010,17.0
44580946,CHEMBL498618,5.0
44580947,CHEMBL498619,12.0
44580948,CHEMBL496979,6.0
44580968,CHEMBL498014,8.0
44580969,CHEMBL526837,8.0
46868664,CHEMBL1083357,0.39
46868665,CHEMBL1084949,6.2
46868791,CHEMBL1083658,4.1
46868793,CHEMBL1082414,54.0
67153782,CHEMBL2347608,1426.0
71579478,CHEMBL2347602,344.0
71579479,CHEMBL2347603,90.0
71580771,CHEMBL2347609,10000.0
71580772,CHEMBL2347475,10000.0
71580773,CHEMBL2347476,10000.0
71580858,CHEMBL2347477,10000.0
71580859,CHEMBL2347478,10000.0
71580860,CHEMBL2347479,4171.0
71580861,CHEMBL2347480,150.0
71580862,CHEMBL2347483,283.0
71580946,CHEMBL2347485,134.0
71580947,CHEMBL2347486,3980.0
71580948,CHEMBL2347599,537.0
71580949,CHEMBL2347600,10000.0
71580950,CHEMBL2347601,492.0
71716523,CHEMBL2347605,1645.0
