cid,compound,aveaffinty
2157,CHEMBL633,16589.0
2812,CHEMBL104,1600.0
3117,CHEMBL964,6396.0
55283,CHEMBL22587,4825.0
692856,CHEMBL383736,2350.0
4015979,CHEMBL208452,5500.0
5071677,CHEMBL205490,900.0
5280343,CHEMBL50,55100.0
9814022,CHEMBL207589,170.0
9814340,CHEMBL379460,80.0
9827294,CHEMBL2018953,3.147
9856506,CHEMBL206789,260.0
9899450,CHEMBL206103,4500.0
9900444,CHEMBL207857,300.0
9922232,CHEMBL424689,220.0
9943773,CHEMBL208249,210.0
9959269,CHEMBL2018954,3.525
10133595,CHEMBL207320,45.0
11223594,CHEMBL195298,270.0
11285791,CHEMBL2105686,1100.0
11496063,CHEMBL207642,24.5
11525206,CHEMBL372399,50.0
16724339,CHEMBL487635,44.5
16747697,CHEMBL246334,250.0
21866574,CHEMBL207479,490.0
21866577,CHEMBL205279,37.0
21866580,CHEMBL207780,340.0
25141190,CHEMBL508207,45.5
25141301,CHEMBL486840,87.0
25212379,CHEMBL496356,19.0
25212472,CHEMBL521737,30.0
44400829,CHEMBL195751,2500.0
44400830,CHEMBL195665,10000.0
44400833,CHEMBL195061,2000.0
44400881,CHEMBL195893,25000.0
44400899,CHEMBL194930,2400.0
44400922,CHEMBL191915,25000.0
44400947,CHEMBL195764,3000.0
44401007,CHEMBL195103,2800.0
44401027,CHEMBL194775,1500.0
44401066,CHEMBL365155,2000.0
44401087,CHEMBL195484,8000.0
44401118,CHEMBL195203,6100.0
44401153,CHEMBL372670,9000.0
44406246,CHEMBL200966,5600.0
44406247,CHEMBL382826,1200.0
44406282,CHEMBL199733,700.0
44406309,CHEMBL370861,300.0
44406335,CHEMBL202085,1000.0
44406338,CHEMBL200465,60.0
44406355,CHEMBL199913,800.0
44410965,CHEMBL207290,1000.0
44410966,CHEMBL439518,800.0
44411033,CHEMBL208458,210.0
44411037,CHEMBL206878,80.0
44411038,CHEMBL206921,12100.0
44411191,CHEMBL380537,370.0
44411266,CHEMBL206788,440.0
44411321,CHEMBL377421,14.0
44411322,CHEMBL382244,900.0
44411325,CHEMBL438248,2000.0
44411492,CHEMBL378272,1500.0
44430302,CHEMBL232639,2100.0
44430303,CHEMBL232640,4900.0
44430304,CHEMBL396786,1100.0
44430305,CHEMBL232641,2600.0
44430306,CHEMBL232839,820.0
44430307,CHEMBL232840,830.0
44430308,CHEMBL396787,280.0
44430309,CHEMBL232841,1910.0
44430310,CHEMBL233045,500.0
