cid,compound,aveaffinty
447077,CHEMBL386051,56.0
3062316,CHEMBL1421,310.0
3081361,CHEMBL24828,3900.0
5328940,CHEMBL288441,110.0
5329102,CHEMBL535,4050.0
5494449,CHEMBL572878,2500.0
6445562,CHEMBL607707,205.0
6450551,CHEMBL1289926,5600.0
9915743,CHEMBL180022,39.0
9977819,CHEMBL522892,5500.0
10461815,CHEMBL450786,1800.0
11213558,CHEMBL475251,840.0
11427553,CHEMBL1908397,1600.0
16038120,CHEMBL509032,2000.0
16722836,CHEMBL1287853,4100.0
44299148,CHEMBL162,1700.0
57399640,CHEMBL1908393,1900.0
71717270,CHEMBL2309006,2600.0
