protein	compound	aveaffinty
CHEMBL5112	CHEMBL52030	0.45
CHEMBL5845	CHEMBL374004	5900
CHEMBL5845	CHEMBL514432	3675
CHEMBL5845	CHEMBL56564	84000
CHEMBL5845	CHEMBL227934	20000
CHEMBL5845	CHEMBL465161	2130
CHEMBL5845	CHEMBL141573	1900
CHEMBL5845	CHEMBL221821	3675
CHEMBL5845	CHEMBL221823	7500
CHEMBL5845	CHEMBL478523	5200
CHEMBL5845	CHEMBL193	3300
CHEMBL5845	CHEMBL373969	4650
CHEMBL5845	CHEMBL221715	5400
CHEMBL5845	CHEMBL388075	10450
CHEMBL5845	CHEMBL2113267	663.333333333333
CHEMBL5845	CHEMBL426556	5250
CHEMBL5845	CHEMBL376289	12200
CHEMBL5845	CHEMBL47244	5100
CHEMBL5871	CHEMBL2113267	1300
CHEMBL5871	CHEMBL465161	2100
CHEMBL5871	CHEMBL133266	8000
CHEMBL5871	CHEMBL141573	5500
CHEMBL5871	CHEMBL514432	7550
CHEMBL5871	CHEMBL107	64000
CHEMBL5871	CHEMBL56564	13000
CHEMBL5871	CHEMBL221821	8200
CHEMBL5871	CHEMBL373969	9500
CHEMBL5871	CHEMBL376289	29000
CHEMBL5871	CHEMBL374004	12000
CHEMBL5871	CHEMBL221823	7800
CHEMBL5871	CHEMBL47244	410
CHEMBL5871	CHEMBL388075	12000
CHEMBL5871	CHEMBL426556	4600
CHEMBL5871	CHEMBL478523	13100
CHEMBL5871	CHEMBL221715	13000
